snapshot,Bramford,Bramley,Daines,Deeside,Denny/Bonnybridge,Eccles,Errochty,Feckenham,Harker,Keadby,Kemsley,London,Lovedean,Melksham,N. Ireland,Neilston,Pelham,Penwortham,Peterhead,Ratcliffe,S.W.Penisula,Sellindge,Stella West,Strathaven,Sundon/East Claydon,Th. Marsh/Stocksbridge,Thornton/Drax/Eggborough,Torness,Walpole,Average
2050-02-28 20:00:00,14.215344456380183,48.37183555441102,57.11356176657643,41.65808592090195,26.903669885725513,0.0,1.2489775161790062,300.59857647391584,32.79199626500956,40.39185100279474,47.863844830636,116.80095245591141,48.79537643821034,48.42495021326589,0.0,2.5335901745570095,51.798594308100014,5.124832583481785,0.0,48.29211566619106,33.62900599114893,3.2964743698819206,7.649446191776325,38.19014000989307,65.98882452783148,103.56074220335698,114.79537456957856,3.335449187761194,22.327851817856853,45.713843599356316
2050-02-28 21:00:00,13.028674879542498,48.37183555441102,57.54666433187948,46.20383490044986,28.586091988954454,0.0,0.8703340519116787,302.1263000763042,32.416123313627764,40.10397054102775,47.80829290126853,116.79326291763485,48.79711163812961,43.31138076196451,0.0,2.62351808029375,51.798594308100014,5.223137345724988,0.0,48.33649318009658,34.3629062819271,3.311018999288875,8.644925321586827,40.498760167749964,66.00743864669884,116.12587821670951,118.60000435027335,3.550751894147919,22.057140600408086,46.45187742241765
2050-02-28 22:00:00,12.430055957483917,48.37183555441102,57.38800467768812,47.164077318911204,30.0687144423853,0.0,4.30779368532583,302.10141342034376,34.37297144125544,39.943618983677105,47.88513438932403,116.88497930846272,49.74767954340564,42.820081977409295,0.0,2.894369652369657,51.798594308100014,5.468180156576326,0.0,48.258442173056444,34.45386212508286,3.4344482319213676,10.427322711821791,42.01380405398456,65.97974752683632,109.88232610010394,118.54906140142839,3.689472905446275,20.591278171376075,46.58369897304093
2050-02-28 23:00:00,13.557015730437096,48.37183555441102,57.13058277371324,43.38714135436247,32.13684491434091,0.0,4.656645090243567,302.6138679769574,32.88687546728556,38.67067082866877,47.862655692377,116.83602232357707,49.93136946113037,45.74455528436639,0.0,3.0590378488159016,51.798594308100014,5.124248170281191,0.0,45.560104903266115,31.08827661235706,3.4422600113601094,10.153175317857391,46.32049305798614,68.5219954663944,115.97732913183968,121.1927942004903,3.617465683034509,21.575512501355238,46.93852998844857
2050-03-01 00:00:00,11.5348720815062,45.633002952345514,55.86157289504076,30.254379941373426,25.142737152407776,0.0,5.504989781389163,224.67818396663986,12.364813824113416,39.721149288378065,44.927995288557455,129.45470223303832,49.06595762917391,44.57244099351864,0.0,1.7865058024928056,49.87052160366427,4.637992190825951,0.0,45.1465165853554,29.89147627196223,3.6797126086512386,6.209250095089567,17.197771246575556,65.40099559273686,67.2114017196997,117.60451454163726,3.170962560291625,30.188033330430134,40.02456731644466
2050-03-01 01:00:00,13.969075813220625,45.633002952345514,55.446952257212324,28.42148764490574,24.238225662841867,0.0,5.7015613347613145,216.29277995514735,11.738261750748748,39.8031495345912,45.03185377373019,129.50220592878472,49.06595762917391,44.652486381768156,0.0,1.799683780713054,49.83617186554418,4.303832207290282,0.0,45.1305425756883,29.719402616514248,3.739562699306338,6.741650064270879,16.32919548424728,64.71126984022138,68.25726011056074,119.8977496717369,3.1656464614263347,29.69312775523919,39.75248606041348
2050-03-01 02:00:00,15.769622647109328,45.633002952345514,55.242315621417866,20.539928401547705,22.032378325528537,0.0,5.869532006613389,211.17888518086085,11.359693474301652,39.316932927847255,45.07425347154412,129.51967867384118,49.06595762917391,41.74016916322706,0.0,1.7839643962451053,49.772179709979554,4.004910918693064,0.0,45.097932295852495,29.925710307173503,3.7515569082677156,7.033694938437042,17.524769173298434,63.98071112950034,69.02206974465,117.71262986092307,3.226684614260786,26.797567526762915,39.0336804137725
2050-03-01 03:00:00,16.772428890993385,45.633002952345514,53.88103242354601,24.27605680699646,19.88401608210078,0.0,6.020995541015735,210.8070673432028,11.379673144711282,38.48017668680584,45.076942506121604,129.5317825726021,49.06595762917391,38.503650338128345,0.0,1.8279778595077028,49.55362971904277,3.8575260999093457,0.0,45.077172119299334,28.49616720766481,3.7523577776501593,6.804405878398046,17.77738365570787,63.309460683570656,67.13733547959262,115.98130153553022,3.1422922934824276,23.19644713237244,38.594008288257655
2050-03-01 04:00:00,16.813148344838215,45.633002952345514,53.56909194698919,29.71576436289172,19.800232254164058,0.0,5.591425431243712,219.23805900112077,12.744080095164312,38.03100674476934,45.0832649234236,129.59616088526863,49.06595762917391,44.0706423150747,0.0,1.9138073741907378,49.60785089739909,3.876872475550642,0.0,45.11654224076033,30.417671448686097,3.7523577776501593,7.190250012935346,20.507210135159948,63.78726693728076,68.35931141293781,119.05009994764639,3.189449122179476,21.867060948622335,39.571985779912644
2050-03-01 05:00:00,16.81274025241933,45.633002952345514,53.26536833873494,30.630817486020913,21.419502783556748,0.0,5.222549982596409,232.74304391309184,13.63973849939839,38.19150927940093,45.08362832985403,129.59654250590086,49.06595762917391,45.67792979601878,0.0,1.9647924999639543,49.5681317399061,3.817162499466883,0.0,45.10944260164731,30.540561704995508,3.7523577776501593,8.13838478801999,21.451400631340775,62.40057082569497,73.62771114294237,119.85413299608834,3.271314658352728,22.295945238415328,40.44049106389645
2050-03-01 06:00:00,16.797880307839815,45.633002952345514,53.714527629172,30.937757007690198,23.938166358591676,0.0,5.294808136551316,260.35200090508863,14.507567326632996,38.52637000434678,45.08377799173315,129.59607146748613,49.06595762917391,45.69062578504842,0.0,2.0051481504177917,49.71316263737538,3.674749358099544,0.0,45.19276461984049,30.54644493307189,3.7523577776501593,9.220213524734675,22.51645929054456,63.07605650657639,79.07521770423173,122.07437569587404,3.4779618133434265,23.42445175181679,41.96165094018199
2050-03-01 07:00:00,16.774701543324376,45.633002952345514,54.94736599820054,34.5952529285938,22.718201917921782,0.0,3.6603893092668662,268.93718881367846,15.83386051488376,38.65981404000519,45.08353393886921,129.59691172384802,49.06595762917391,45.68321924900352,0.0,1.900174665672105,49.83190254683464,3.5049151372492524,0.0,45.28084896156617,30.547968663406323,3.7523577776501593,9.394805688977327,20.660994750006648,65.13082452070957,82.46623818078871,121.8193318644851,3.6986771752698755,25.069300402696605,42.56026692739405
2050-03-01 08:00:00,19.388349304578373,45.34990427231572,55.24438796200498,29.923507576039242,23.436917299500216,0.0,3.470705242060258,225.1243640839083,18.084471597202953,38.72865133757585,47.7432503506485,124.79244403454382,50.174445223213205,45.227557615582235,0.0,1.8481983283706411,50.12871566541841,3.7259862126682037,0.0,44.86096264837493,32.57570615965657,3.682027500708961,8.478437722381187,20.27663823195051,64.33280559060245,80.073046807825,119.01837699221869,3.8391386066139703,31.07355686365213,41.05526045619362
