,Values,Status,Year,Month
2018-11-13 03:30:00,174.8,C,2018,11
2018-11-13 04:00:00,173.9,C,2018,11
2018-11-13 04:30:00,175.2,C,2018,11
2018-11-13 05:00:00,177.0,C,2018,11
2018-11-13 05:30:00,178.7,C,2018,11
2018-11-13 06:00:00,184.8,C,2018,11
2018-11-13 06:30:00,200.2,C,2018,11
2018-11-13 07:00:00,223.4,C,2018,11
2018-11-13 07:30:00,257.1,C,2018,11
2018-11-13 08:00:00,297.8,C,2018,11
2018-11-13 08:30:00,347.8,C,2018,11
2018-11-13 09:00:00,377.1,C,2018,11
2018-11-13 09:30:00,404.7,C,2018,11
2018-11-13 10:00:00,413.0,C,2018,11
2018-11-13 10:30:00,414.8,C,2018,11
2018-11-13 11:00:00,413.9,C,2018,11
2018-11-13 11:30:00,413.9,C,2018,11
2018-11-13 12:00:00,416.5,C,2018,11
2018-11-13 12:30:00,420.0,C,2018,11
2018-11-13 13:00:00,418.3,C,2018,11
2018-11-13 13:30:00,415.2,C,2018,11
2018-11-13 14:00:00,417.0,C,2018,11
2018-11-13 14:30:00,413.0,C,2018,11
2018-11-13 15:00:00,403.4,C,2018,11
2018-11-13 15:30:00,395.1,C,2018,11
2018-11-13 16:00:00,385.4,C,2018,11
2018-11-13 16:30:00,370.1,C,2018,11
2018-11-13 17:00:00,355.7,C,2018,11
2018-11-13 17:30:00,332.0,C,2018,11
2018-11-13 18:00:00,304.0,C,2018,11
2018-11-13 18:30:00,294.3,C,2018,11
2018-11-13 19:00:00,292.1,C,2018,11
2018-11-13 19:30:00,287.8,C,2018,11
2018-11-13 20:00:00,278.1,C,2018,11
2018-11-13 20:30:00,271.6,C,2018,11
2018-11-13 21:00:00,258.9,C,2018,11
2018-11-13 21:30:00,240.9,C,2018,11
2018-11-13 22:00:00,226.0,C,2018,11
2018-11-13 22:30:00,211.6,C,2018,11
2018-11-13 23:00:00,194.9,C,2018,11
2018-11-13 23:30:00,190.1,C,2018,11
2018-11-14 00:00:00,186.6,C,2018,11
2018-11-14 00:30:00,187.5,C,2018,11
2018-11-14 01:00:00,184.4,C,2018,11
2018-11-14 01:30:00,183.1,C,2018,11
2018-11-14 02:00:00,180.0,C,2018,11
2018-11-14 02:30:00,178.7,C,2018,11
2018-11-14 03:00:00,176.5,C,2018,11
2018-11-14 03:30:00,176.1,C,2018,11
2018-11-14 04:00:00,175.2,C,2018,11
2018-11-14 04:30:00,177.0,C,2018,11
2018-11-14 05:00:00,179.1,C,2018,11
2018-11-14 05:30:00,180.9,C,2018,11
2018-11-14 06:00:00,188.3,C,2018,11
2018-11-14 06:30:00,202.8,C,2018,11
2018-11-14 07:00:00,225.6,C,2018,11
2018-11-14 07:30:00,263.2,C,2018,11
2018-11-14 08:00:00,303.1,C,2018,11
2018-11-14 08:30:00,353.0,C,2018,11
2018-11-14 09:00:00,379.7,C,2018,11
2018-11-14 09:30:00,618.0,C,2018,11
2018-11-14 10:00:00,770.3,C,2018,11
2018-11-14 10:30:00,774.8,C,2018,11
2018-11-14 11:00:00,821.1,C,2018,11
2018-11-14 11:30:00,663.45,C,2018,11
2018-11-14 12:00:00,665.65,C,2018,11
2018-11-14 12:30:00,667.45,C,2018,11
2018-11-14 13:00:00,663.95,C,2018,11
2018-11-14 13:30:00,660.45,C,2018,11
2018-11-14 14:00:00,658.65,C,2018,11
2018-11-14 14:30:00,655.15,C,2018,11
2018-11-14 15:00:00,645.55,C,2018,11
2018-11-14 15:30:00,391.1,C,2018,11
2018-11-14 16:00:00,384.1,C,2018,11
2018-11-14 16:30:00,367.5,C,2018,11
2018-11-14 17:00:00,351.3,C,2018,11
2018-11-14 17:30:00,325.0,C,2018,11
2018-11-14 18:00:00,292.6,C,2018,11
2018-11-14 18:30:00,269.8,C,2018,11
2018-11-14 19:00:00,265.4,C,2018,11
2018-11-14 19:30:00,265.9,C,2018,11
2018-11-14 20:00:00,259.3,C,2018,11
2018-11-14 20:30:00,254.0,C,2018,11
2018-11-14 21:00:00,239.1,C,2018,11
2018-11-14 21:30:00,222.9,C,2018,11
2018-11-14 22:00:00,213.3,C,2018,11
2018-11-14 22:30:00,203.7,C,2018,11
2018-11-14 23:00:00,191.8,C,2018,11
2018-11-14 23:30:00,188.8,C,2018,11
2018-11-15 00:00:00,185.7,C,2018,11
2018-11-15 00:30:00,0.0,C,2018,11
2018-11-15 01:00:00,0.0,C,2018,11
2018-11-15 01:30:00,0.0,C,2018,11
2018-11-15 02:00:00,0.0,C,2018,11
2018-11-15 02:30:00,0.0,C,2018,11
2018-11-15 03:00:00,0.0,C,2018,11
2018-11-15 03:30:00,0.0,C,2018,11
2018-11-15 04:00:00,0.0,C,2018,11
2018-11-15 04:30:00,0.0,C,2018,11
2018-11-15 05:00:00,0.0,C,2018,11
2018-11-15 05:30:00,0.0,C,2018,11
2018-11-15 06:00:00,0.0,C,2018,11
2018-11-15 06:30:00,0.0,C,2018,11
2018-11-15 07:00:00,0.0,C,2018,11
2018-11-15 07:30:00,0.0,C,2018,11
2018-11-15 08:00:00,0.0,C,2018,11
2018-11-15 08:30:00,0.0,C,2018,11
2018-11-15 09:00:00,0.0,C,2018,11
2018-11-15 09:30:00,0.0,C,2018,11
2018-11-15 10:00:00,0.0,C,2018,11
2018-11-15 10:30:00,581.0,C,2018,11
2018-11-15 11:00:00,733.0,C,2018,11
2018-11-15 11:30:00,722.0,C,2018,11
2018-11-15 12:00:00,741.0,C,2018,11
2018-11-15 12:30:00,729.0,C,2018,11
2018-11-15 13:00:00,726.0,C,2018,11
2018-11-15 13:30:00,731.0,C,2018,11
2018-11-15 14:00:00,732.0,C,2018,11
2018-11-15 14:30:00,55.0,C,2018,11
2018-11-15 15:00:00,16.0,C,2018,11
2018-11-15 15:30:00,708.0,C,2018,11
2018-11-15 16:00:00,404.0,C,2018,11
2018-11-15 16:30:00,0.0,C,2018,11
2018-11-15 17:00:00,0.0,C,2018,11
2018-11-15 17:30:00,0.0,C,2018,11
2018-11-15 18:00:00,0.0,C,2018,11
2018-11-15 18:30:00,0.0,C,2018,11
2018-11-15 19:00:00,0.0,C,2018,11
2018-11-15 19:30:00,0.0,C,2018,11
2018-11-15 20:00:00,0.0,C,2018,11
2018-11-15 20:30:00,0.0,C,2018,11
2018-11-15 21:00:00,0.0,C,2018,11
2018-11-15 21:30:00,0.0,C,2018,11
2018-11-15 22:00:00,0.0,C,2018,11
2018-11-15 22:30:00,0.0,C,2018,11
2018-11-15 23:00:00,0.0,C,2018,11
2018-11-15 23:30:00,0.0,C,2018,11
2018-11-16 00:00:00,0.0,C,2018,11
2018-11-16 00:30:00,0.0,C,2018,11
2018-11-16 01:00:00,0.0,C,2018,11
2018-11-16 01:30:00,0.0,C,2018,11
2018-11-16 02:00:00,0.0,C,2018,11
2018-11-16 02:30:00,0.0,C,2018,11
2018-11-16 03:00:00,0.0,C,2018,11
2018-11-16 03:30:00,0.0,C,2018,11
2018-11-16 04:00:00,0.0,C,2018,11
2018-11-16 04:30:00,0.0,C,2018,11
2018-11-16 05:00:00,0.0,C,2018,11
2018-11-16 05:30:00,0.0,C,2018,11
2018-11-16 06:00:00,0.0,C,2018,11
2018-11-16 06:30:00,0.0,C,2018,11
2018-11-16 07:00:00,0.0,C,2018,11
2018-11-16 07:30:00,0.0,C,2018,11
2018-11-16 08:00:00,0.0,C,2018,11
2018-11-16 08:30:00,0.0,C,2018,11
2018-11-16 09:00:00,365.0,C,2018,11
2018-11-16 09:30:00,480.0,C,2018,11
2018-11-16 10:00:00,495.0,C,2018,11
2018-11-16 10:30:00,483.0,C,2018,11
2018-11-16 11:00:00,488.0,C,2018,11
2018-11-16 11:30:00,488.0,C,2018,11
2018-11-16 12:00:00,443.0,C,2018,11
2018-11-16 12:30:00,426.0,C,2018,11
2018-11-16 13:00:00,417.0,C,2018,11
2018-11-16 13:30:00,70.0,C,2018,11
2018-11-16 14:00:00,0.0,C,2018,11
2018-11-16 14:30:00,0.0,C,2018,11
2018-11-16 15:00:00,0.0,C,2018,11
2018-11-16 15:30:00,0.0,C,2018,11
2018-11-16 16:00:00,0.0,C,2018,11
2018-11-16 16:30:00,0.0,C,2018,11
2018-11-16 17:00:00,0.0,C,2018,11
2018-11-16 17:30:00,0.0,C,2018,11
2018-11-16 18:00:00,0.0,C,2018,11
2018-11-16 18:30:00,0.0,C,2018,11
2018-11-16 19:00:00,0.0,C,2018,11
2018-11-16 19:30:00,0.0,C,2018,11
2018-11-16 20:00:00,0.0,C,2018,11
2018-11-16 20:30:00,0.0,C,2018,11
2018-11-16 21:00:00,0.0,C,2018,11
2018-11-16 21:30:00,0.0,C,2018,11
2018-11-16 22:00:00,0.0,C,2018,11
2018-11-16 22:30:00,0.0,C,2018,11
2018-11-16 23:00:00,0.0,C,2018,11
2018-11-16 23:30:00,0.0,C,2018,11
2018-11-17 00:00:00,0.0,C,2018,11
2018-11-17 00:30:00,0.0,C,2018,11
2018-11-17 01:00:00,0.0,C,2018,11
2018-11-17 01:30:00,0.0,C,2018,11
2018-11-17 02:00:00,0.0,C,2018,11
2018-11-17 02:30:00,0.0,C,2018,11
2018-11-17 03:00:00,0.0,C,2018,11
2018-11-17 03:30:00,0.0,C,2018,11
2018-11-17 04:00:00,0.0,C,2018,11
2018-11-17 04:30:00,0.0,C,2018,11
2018-11-17 05:00:00,0.0,C,2018,11
2018-11-17 05:30:00,0.0,C,2018,11
2018-11-17 06:00:00,0.0,C,2018,11
2018-11-17 06:30:00,0.0,C,2018,11
2018-11-17 07:00:00,0.0,C,2018,11
2018-11-17 07:30:00,0.0,C,2018,11
2018-11-17 08:00:00,0.0,C,2018,11
2018-11-17 08:30:00,0.0,C,2018,11
2018-11-17 09:00:00,0.0,C,2018,11
2018-11-17 09:30:00,0.0,C,2018,11
2018-11-17 10:00:00,0.0,C,2018,11
2018-11-17 10:30:00,0.0,C,2018,11
2018-11-17 11:00:00,0.0,C,2018,11
2018-11-17 11:30:00,0.0,C,2018,11
2018-11-17 12:00:00,0.0,C,2018,11
2018-11-17 12:30:00,0.0,C,2018,11
2018-11-17 13:00:00,0.0,C,2018,11
2018-11-17 13:30:00,0.0,C,2018,11
2018-11-17 14:00:00,0.0,C,2018,11
2018-11-17 14:30:00,0.0,C,2018,11
2018-11-17 15:00:00,0.0,C,2018,11
2018-11-17 15:30:00,0.0,C,2018,11
2018-11-17 16:00:00,0.0,C,2018,11
2018-11-17 16:30:00,0.0,C,2018,11
2018-11-17 17:00:00,0.0,C,2018,11
2018-11-17 17:30:00,0.0,C,2018,11
2018-11-17 18:00:00,0.0,C,2018,11
2018-11-17 18:30:00,0.0,C,2018,11
2018-11-17 19:00:00,0.0,C,2018,11
2018-11-17 19:30:00,0.0,C,2018,11
2018-11-17 20:00:00,0.0,C,2018,11
2018-11-17 20:30:00,0.0,C,2018,11
2018-11-17 21:00:00,0.0,C,2018,11
2018-11-17 21:30:00,0.0,C,2018,11
2018-11-17 22:00:00,0.0,C,2018,11
2018-11-17 22:30:00,0.0,C,2018,11
2018-11-17 23:00:00,0.0,C,2018,11
2018-11-17 23:30:00,0.0,C,2018,11
2018-11-18 00:00:00,0.0,C,2018,11
2018-11-18 00:30:00,0.0,C,2018,11
2018-11-18 01:00:00,0.0,C,2018,11
2018-11-18 01:30:00,0.0,C,2018,11
2018-11-18 02:00:00,0.0,C,2018,11
2018-11-18 02:30:00,0.0,C,2018,11
2018-11-18 03:00:00,0.0,C,2018,11
2018-11-18 03:30:00,0.0,C,2018,11
2018-11-18 04:00:00,0.0,C,2018,11
2018-11-18 04:30:00,0.0,C,2018,11
2018-11-18 05:00:00,0.0,C,2018,11
2018-11-18 05:30:00,0.0,C,2018,11
2018-11-18 06:00:00,0.0,C,2018,11
2018-11-18 06:30:00,0.0,C,2018,11
2018-11-18 07:00:00,0.0,C,2018,11
2018-11-18 07:30:00,0.0,C,2018,11
2018-11-18 08:00:00,0.0,C,2018,11
2018-11-18 08:30:00,0.0,C,2018,11
2018-11-18 09:00:00,0.0,C,2018,11
2018-11-18 09:30:00,0.0,C,2018,11
2018-11-18 10:00:00,0.0,C,2018,11
2018-11-18 10:30:00,0.0,C,2018,11
2018-11-18 11:00:00,0.0,C,2018,11
2018-11-18 11:30:00,0.0,C,2018,11
2018-11-18 12:00:00,0.0,C,2018,11
2018-11-18 12:30:00,0.0,C,2018,11
2018-11-18 13:00:00,0.0,C,2018,11
2018-11-18 13:30:00,0.0,C,2018,11
2018-11-18 14:00:00,0.0,C,2018,11
2018-11-18 14:30:00,0.0,C,2018,11
2018-11-18 15:00:00,0.0,C,2018,11
2018-11-18 15:30:00,0.0,C,2018,11
2018-11-18 16:00:00,0.0,C,2018,11
2018-11-18 16:30:00,0.0,C,2018,11
2018-11-18 17:00:00,0.0,C,2018,11
2018-11-18 17:30:00,0.0,C,2018,11
2018-11-18 18:00:00,0.0,C,2018,11
2018-11-18 18:30:00,0.0,C,2018,11
2018-11-18 19:00:00,0.0,C,2018,11
2018-11-18 19:30:00,0.0,C,2018,11
2018-11-18 20:00:00,0.0,C,2018,11
2018-11-18 20:30:00,0.0,C,2018,11
2018-11-18 21:00:00,0.0,C,2018,11
2018-11-18 21:30:00,0.0,C,2018,11
2018-11-18 22:00:00,0.0,C,2018,11
2018-11-18 22:30:00,0.0,C,2018,11
2018-11-18 23:00:00,0.0,C,2018,11
2018-11-18 23:30:00,0.0,C,2018,11
2018-11-19 00:00:00,0.0,C,2018,11
2018-11-19 00:30:00,178.3,C,2018,11
2018-11-19 01:00:00,177.0,C,2018,11
2018-11-19 01:30:00,175.6,C,2018,11
2018-11-19 02:00:00,173.9,C,2018,11
2018-11-19 02:30:00,173.0,C,2018,11
2018-11-19 03:00:00,171.3,C,2018,11
2018-11-19 03:30:00,170.4,C,2018,11
2018-11-19 04:00:00,169.9,C,2018,11
2018-11-19 04:30:00,170.4,C,2018,11
2018-11-19 05:00:00,170.8,C,2018,11
2018-11-19 05:30:00,173.9,C,2018,11
2018-11-19 06:00:00,180.9,C,2018,11
2018-11-19 06:30:00,196.7,C,2018,11
2018-11-19 07:00:00,218.1,C,2018,11
2018-11-19 07:30:00,254.9,C,2018,11
2018-11-19 08:00:00,297.8,C,2018,11
2018-11-19 08:30:00,350.8,C,2018,11
2018-11-19 09:00:00,380.6,C,2018,11
2018-11-19 09:30:00,407.3,C,2018,11
2018-11-19 10:00:00,413.5,C,2018,11
2018-11-19 10:30:00,417.4,C,2018,11
2018-11-19 11:00:00,417.9,C,2018,11
2018-11-19 11:30:00,420.5,C,2018,11
2018-11-19 12:00:00,422.7,C,2018,11
2018-11-19 12:30:00,424.9,C,2018,11
2018-11-19 13:00:00,421.4,C,2018,11
2018-11-19 13:30:00,419.2,C,2018,11
2018-11-19 14:00:00,418.7,C,2018,11
2018-11-19 14:30:00,414.8,C,2018,11
2018-11-19 15:00:00,406.0,C,2018,11
2018-11-19 15:30:00,398.6,C,2018,11
2018-11-19 16:00:00,388.9,C,2018,11
2018-11-19 16:30:00,370.5,C,2018,11
2018-11-19 17:00:00,352.2,C,2018,11
2018-11-19 17:30:00,321.9,C,2018,11
2018-11-19 18:00:00,289.5,C,2018,11
2018-11-19 18:30:00,268.9,C,2018,11
2018-11-19 19:00:00,265.4,C,2018,11
2018-11-19 19:30:00,265.4,C,2018,11
2018-11-19 20:00:00,256.2,C,2018,11
2018-11-19 20:30:00,244.4,C,2018,11
2018-11-19 21:00:00,231.3,C,2018,11
2018-11-19 21:30:00,221.6,C,2018,11
2018-11-19 22:00:00,212.9,C,2018,11
2018-11-19 22:30:00,201.0,C,2018,11
2018-11-19 23:00:00,189.7,C,2018,11
2018-11-19 23:30:00,189.2,C,2018,11
2018-11-20 00:00:00,185.3,C,2018,11
2018-11-20 00:30:00,186.6,C,2018,11
2018-11-20 01:00:00,184.4,C,2018,11
2018-11-20 01:30:00,183.1,C,2018,11
2018-11-20 02:00:00,181.3,C,2018,11
2018-11-20 02:30:00,180.0,C,2018,11
2018-11-20 03:00:00,178.3,C,2018,11
2018-11-20 03:30:00,177.4,C,2018,11
2018-11-20 04:00:00,176.5,C,2018,11
2018-11-20 04:30:00,178.3,C,2018,11
2018-11-20 05:00:00,179.6,C,2018,11
2018-11-20 05:30:00,180.9,C,2018,11
2018-11-20 06:00:00,187.0,C,2018,11
2018-11-20 06:30:00,202.4,C,2018,11
2018-11-20 07:00:00,225.6,C,2018,11
2018-11-20 07:30:00,261.0,C,2018,11
2018-11-20 08:00:00,302.7,C,2018,11
2018-11-20 08:30:00,353.5,C,2018,11
2018-11-20 09:00:00,384.1,C,2018,11
2018-11-20 09:30:00,412.6,C,2018,11
2018-11-20 10:00:00,421.4,C,2018,11
2018-11-20 10:30:00,422.7,C,2018,11
2018-11-20 11:00:00,422.2,C,2018,11
2018-11-20 11:30:00,422.7,C,2018,11
2018-11-20 12:00:00,447.0,C,2018,11
2018-11-20 12:30:00,673.1,C,2018,11
2018-11-20 13:00:00,792.7,C,2018,11
2018-11-20 13:30:00,782.7,C,2018,11
2018-11-20 14:00:00,553.5,C,2018,11
2018-11-20 14:30:00,419.2,C,2018,11
2018-11-20 15:00:00,409.5,C,2018,11
2018-11-20 15:30:00,401.2,C,2018,11
2018-11-20 16:00:00,391.6,C,2018,11
2018-11-20 16:30:00,377.1,C,2018,11
2018-11-20 17:00:00,362.2,C,2018,11
2018-11-20 17:30:00,337.7,C,2018,11
2018-11-20 18:00:00,308.4,C,2018,11
2018-11-20 18:30:00,297.8,C,2018,11
2018-11-20 19:00:00,295.7,C,2018,11
2018-11-20 19:30:00,291.3,C,2018,11
2018-11-20 20:00:00,281.6,C,2018,11
2018-11-20 20:30:00,275.1,C,2018,11
2018-11-20 21:00:00,261.9,C,2018,11
2018-11-20 21:30:00,244.4,C,2018,11
2018-11-20 22:00:00,229.5,C,2018,11
2018-11-20 22:30:00,214.2,C,2018,11
2018-11-20 23:00:00,197.5,C,2018,11
2018-11-20 23:30:00,193.2,C,2018,11
2018-11-21 00:00:00,189.7,C,2018,11
2018-11-21 00:30:00,192.7,C,2018,11
2018-11-21 01:00:00,190.5,C,2018,11
2018-11-21 01:30:00,189.2,C,2018,11
2018-11-21 02:00:00,185.7,C,2018,11
2018-11-21 02:30:00,184.8,C,2018,11
2018-11-21 03:00:00,182.2,C,2018,11
2018-11-21 03:30:00,181.8,C,2018,11
2018-11-21 04:00:00,180.9,C,2018,11
2018-11-21 04:30:00,182.6,C,2018,11
2018-11-21 05:00:00,184.8,C,2018,11
2018-11-21 05:30:00,186.2,C,2018,11
2018-11-21 06:00:00,193.6,C,2018,11
2018-11-21 06:30:00,208.1,C,2018,11
2018-11-21 07:00:00,230.8,C,2018,11
2018-11-21 07:30:00,271.1,C,2018,11
2018-11-21 08:00:00,312.3,C,2018,11
2018-11-21 08:30:00,364.9,C,2018,11
2018-11-21 09:00:00,393.3,C,2018,11
2018-11-21 09:30:00,420.9,C,2018,11
2018-11-21 10:00:00,427.1,C,2018,11
2018-11-21 10:30:00,430.1,C,2018,11
2018-11-21 11:00:00,431.4,C,2018,11
2018-11-21 11:30:00,431.0,C,2018,11
2018-11-21 12:00:00,520.0,C,2018,11
2018-11-21 12:30:00,510.7,C,2018,11
2018-11-21 13:00:00,531.2,C,2018,11
2018-11-21 13:30:00,787.3,C,2018,11
2018-11-21 14:00:00,782.1,C,2018,11
2018-11-21 14:30:00,779.7,C,2018,11
2018-11-21 15:00:00,770.1,C,2018,11
2018-11-21 15:30:00,556.5,C,2018,11
2018-11-21 16:00:00,395.1,C,2018,11
2018-11-21 16:30:00,379.3,C,2018,11
2018-11-21 17:00:00,362.7,C,2018,11
2018-11-21 17:30:00,335.5,C,2018,11
2018-11-21 18:00:00,301.3,C,2018,11
2018-11-21 18:30:00,277.3,C,2018,11
2018-11-21 19:00:00,272.4,C,2018,11
2018-11-21 19:30:00,272.9,C,2018,11
2018-11-21 20:00:00,266.3,C,2018,11
2018-11-21 20:30:00,260.6,C,2018,11
2018-11-21 21:00:00,245.7,C,2018,11
2018-11-21 21:30:00,229.1,C,2018,11
2018-11-21 22:00:00,219.9,C,2018,11
2018-11-21 22:30:00,208.9,C,2018,11
2018-11-21 23:00:00,197.5,C,2018,11
2018-11-21 23:30:00,194.5,C,2018,11
2018-11-22 00:00:00,191.4,C,2018,11
2018-11-22 00:30:00,0.0,C,2018,11
2018-11-22 01:00:00,0.0,C,2018,11
2018-11-22 01:30:00,0.0,C,2018,11
2018-11-22 02:00:00,0.0,C,2018,11
2018-11-22 02:30:00,0.0,C,2018,11
2018-11-22 03:00:00,0.0,C,2018,11
2018-11-22 03:30:00,0.0,C,2018,11
2018-11-22 04:00:00,0.0,C,2018,11
2018-11-22 04:30:00,0.0,C,2018,11
2018-11-22 05:00:00,0.0,C,2018,11
2018-11-22 05:30:00,0.0,C,2018,11
2018-11-22 06:00:00,0.0,C,2018,11
2018-11-22 06:30:00,0.0,C,2018,11
2018-11-22 07:00:00,0.0,C,2018,11
2018-11-22 07:30:00,0.0,C,2018,11
2018-11-22 08:00:00,325.0,C,2018,11
2018-11-22 08:30:00,361.0,C,2018,11
2018-11-22 09:00:00,362.0,C,2018,11
2018-11-22 09:30:00,362.0,C,2018,11
2018-11-22 10:00:00,362.0,C,2018,11
2018-11-22 10:30:00,362.0,C,2018,11
2018-11-22 11:00:00,362.0,C,2018,11
2018-11-22 11:30:00,362.0,C,2018,11
2018-11-22 12:00:00,366.0,C,2018,11
2018-11-22 12:30:00,233.0,C,2018,11
2018-11-22 13:00:00,0.0,C,2018,11
2018-11-22 13:30:00,0.0,C,2018,11
2018-11-22 14:00:00,0.0,C,2018,11
2018-11-22 14:30:00,0.0,C,2018,11
2018-11-22 15:00:00,0.0,C,2018,11
2018-11-22 15:30:00,0.0,C,2018,11
2018-11-22 16:00:00,0.0,C,2018,11
2018-11-22 16:30:00,0.0,C,2018,11
2018-11-22 17:00:00,0.0,C,2018,11
2018-11-22 17:30:00,0.0,C,2018,11
2018-11-22 18:00:00,0.0,C,2018,11
2018-11-22 18:30:00,0.0,C,2018,11
2018-11-22 19:00:00,0.0,C,2018,11
2018-11-22 19:30:00,0.0,C,2018,11
2018-11-22 20:00:00,0.0,C,2018,11
2018-11-22 20:30:00,0.0,C,2018,11
2018-11-22 21:00:00,0.0,C,2018,11
2018-11-22 21:30:00,0.0,C,2018,11
2018-11-22 22:00:00,0.0,C,2018,11
2018-11-22 22:30:00,0.0,C,2018,11
2018-11-22 23:00:00,0.0,C,2018,11
2018-11-22 23:30:00,0.0,C,2018,11
2018-11-23 00:00:00,0.0,C,2018,11
2018-11-23 00:30:00,0.0,C,2018,11
2018-11-23 01:00:00,0.0,C,2018,11
2018-11-23 01:30:00,0.0,C,2018,11
2018-11-23 02:00:00,0.0,C,2018,11
2018-11-23 02:30:00,0.0,C,2018,11
2018-11-23 03:00:00,0.0,C,2018,11
2018-11-23 03:30:00,0.0,C,2018,11
2018-11-23 04:00:00,0.0,C,2018,11
2018-11-23 04:30:00,0.0,C,2018,11
2018-11-23 05:00:00,0.0,C,2018,11
2018-11-23 05:30:00,0.0,C,2018,11
2018-11-23 06:00:00,0.0,C,2018,11
2018-11-23 06:30:00,0.0,C,2018,11
2018-11-23 07:00:00,0.0,C,2018,11
2018-11-23 07:30:00,0.0,C,2018,11
2018-11-23 08:00:00,0.0,C,2018,11
2018-11-23 08:30:00,0.0,C,2018,11
2018-11-23 09:00:00,0.0,C,2018,11
2018-11-23 09:30:00,0.0,C,2018,11
2018-11-23 10:00:00,0.0,C,2018,11
2018-11-23 10:30:00,0.0,C,2018,11
2018-11-23 11:00:00,0.0,C,2018,11
2018-11-23 11:30:00,0.0,C,2018,11
2018-11-23 12:00:00,0.0,C,2018,11
2018-11-23 12:30:00,0.0,C,2018,11
2018-11-23 13:00:00,0.0,C,2018,11
2018-11-23 13:30:00,0.0,C,2018,11
2018-11-23 14:00:00,0.0,C,2018,11
2018-11-23 14:30:00,0.0,C,2018,11
2018-11-23 15:00:00,0.0,C,2018,11
2018-11-23 15:30:00,0.0,C,2018,11
2018-11-23 16:00:00,0.0,C,2018,11
2018-11-23 16:30:00,0.0,C,2018,11
2018-11-23 17:00:00,0.0,C,2018,11
2018-11-23 17:30:00,0.0,C,2018,11
2018-11-23 18:00:00,0.0,C,2018,11
2018-11-23 18:30:00,0.0,C,2018,11
2018-11-23 19:00:00,0.0,C,2018,11
2018-11-23 19:30:00,0.0,C,2018,11
2018-11-23 20:00:00,0.0,C,2018,11
2018-11-23 20:30:00,0.0,C,2018,11
2018-11-23 21:00:00,0.0,C,2018,11
2018-11-23 21:30:00,0.0,C,2018,11
2018-11-23 22:00:00,0.0,C,2018,11
2018-11-23 22:30:00,0.0,C,2018,11
2018-11-23 23:00:00,0.0,C,2018,11
2018-11-23 23:30:00,0.0,C,2018,11
2018-11-24 00:00:00,0.0,C,2018,11
2018-11-24 00:30:00,191.0,C,2018,11
2018-11-24 01:00:00,188.8,C,2018,11
2018-11-24 01:30:00,187.9,C,2018,11
2018-11-24 02:00:00,185.3,C,2018,11
2018-11-24 02:30:00,182.2,C,2018,11
2018-11-24 03:00:00,180.5,C,2018,11
2018-11-24 03:30:00,179.6,C,2018,11
2018-11-24 04:00:00,177.8,C,2018,11
2018-11-24 04:30:00,175.2,C,2018,11
2018-11-24 05:00:00,174.3,C,2018,11
2018-11-24 05:30:00,173.9,C,2018,11
2018-11-24 06:00:00,177.4,C,2018,11
2018-11-24 06:30:00,184.0,C,2018,11
2018-11-24 07:00:00,193.6,C,2018,11
2018-11-24 07:30:00,208.9,C,2018,11
2018-11-24 08:00:00,220.3,C,2018,11
2018-11-24 08:30:00,238.3,C,2018,11
2018-11-24 09:00:00,250.1,C,2018,11
2018-11-24 09:30:00,266.3,C,2018,11
2018-11-24 10:00:00,275.9,C,2018,11
2018-11-24 10:30:00,287.3,C,2018,11
2018-11-24 11:00:00,286.9,C,2018,11
2018-11-24 11:30:00,290.0,C,2018,11
2018-11-24 12:00:00,290.4,C,2018,11
2018-11-24 12:30:00,290.0,C,2018,11
2018-11-24 13:00:00,288.2,C,2018,11
2018-11-24 13:30:00,286.5,C,2018,11
2018-11-24 14:00:00,284.3,C,2018,11
2018-11-24 14:30:00,282.1,C,2018,11
2018-11-24 15:00:00,277.7,C,2018,11
2018-11-24 15:30:00,275.1,C,2018,11
2018-11-24 16:00:00,275.1,C,2018,11
2018-11-24 16:30:00,277.7,C,2018,11
2018-11-24 17:00:00,273.3,C,2018,11
2018-11-24 17:30:00,262.8,C,2018,11
2018-11-24 18:00:00,241.8,C,2018,11
2018-11-24 18:30:00,229.5,C,2018,11
2018-11-24 19:00:00,226.4,C,2018,11
2018-11-24 19:30:00,224.3,C,2018,11
2018-11-24 20:00:00,222.1,C,2018,11
2018-11-24 20:30:00,221.2,C,2018,11
2018-11-24 21:00:00,219.4,C,2018,11
2018-11-24 21:30:00,216.8,C,2018,11
2018-11-24 22:00:00,212.0,C,2018,11
2018-11-24 22:30:00,207.6,C,2018,11
2018-11-24 23:00:00,202.8,C,2018,11
2018-11-24 23:30:00,197.5,C,2018,11
2018-11-25 00:00:00,188.8,C,2018,11
2018-11-25 00:30:00,185.7,C,2018,11
2018-11-25 01:00:00,183.5,C,2018,11
2018-11-25 01:30:00,183.1,C,2018,11
2018-11-25 02:00:00,180.5,C,2018,11
2018-11-25 02:30:00,178.7,C,2018,11
2018-11-25 03:00:00,177.0,C,2018,11
2018-11-25 03:30:00,175.6,C,2018,11
2018-11-25 04:00:00,174.3,C,2018,11
2018-11-25 04:30:00,173.0,C,2018,11
2018-11-25 05:00:00,172.1,C,2018,11
2018-11-25 05:30:00,172.1,C,2018,11
2018-11-25 06:00:00,172.6,C,2018,11
