,Beauly,Peterhead,Errochty,Denny/Bonnybridge,Neilston,Strathaven,Torness,Eccles,Harker,Stella West,Penwortham,Deeside,Daines,Th. Marsh/Stocksbridge,Thornton/Drax/Eggborough,Keadby,Ratcliffe,Feckenham,Walpole,Bramford,Pelham,Sundon/East Claydon,Melksham,Bramley,London,Kemsley,Sellindge,Lovedean,S.W.Penisula,Netherlands,Belgium,France1,France2,Ireland,N. Ireland
3706,174.8213,246.49773,86.91621,647.86487,765.21136,222.48077,197.28966,56.826572,268.04965,1623.2269,823.5744,1764.107,1790.9469,1428.9764,1301.564,466.97476,1128.2875,2296.5654,629.67224,789.0226,480.23785,1614.7584,2366.5247,741.0899,5090.4146,887.87787,455.02682,1228.0392,1491.1544,235.0,-0.0,-0.0,1.0,-0.0,-0.0
3707,180.32527,254.25832,89.652626,668.26184,789.30286,229.48523,203.501,58.615665,276.48877,1674.3317,849.5033,1819.6471,1847.3319,1473.9655,1342.5416,481.6767,1163.8097,2368.8691,649.49646,813.8637,495.35736,1665.5964,2441.031,764.42194,5250.6777,915.8313,469.35263,1266.702,1538.1011,-0.0,-0.0,-0.0,1.0,-0.0,-0.0
3708,184.79372,260.55884,91.874214,684.82135,808.86176,235.17186,208.54376,60.06816,283.34015,1715.8215,870.55396,1864.7379,1893.1088,1510.4902,1375.8098,493.61264,1192.6489,2427.5698,665.591,834.03125,507.63232,1706.8699,2501.5195,783.36426,5380.7896,938.5256,480.98315,1298.091,1576.2151,-0.0,-0.0,-0.0,1.0,-0.0,-0.0
3709,180.05795,253.8814,89.51972,667.2712,788.13275,229.14503,203.19934,58.528774,276.0789,1671.8495,848.24396,1816.9496,1844.5934,1471.7804,1340.5514,480.96265,1162.0845,2365.3574,648.5336,812.6572,494.62305,1663.1273,2437.4124,763.2887,5242.894,914.47363,468.65683,1264.8242,1535.8209,-0.0,-0.0,-0.0,1.0,-0.0,-0.0
3710,175.33061,247.21587,87.169426,649.7523,767.44073,223.12894,197.86444,56.992126,268.8306,1627.9559,825.97375,1769.2465,1796.1644,1433.1395,1305.356,468.3352,1131.5746,2303.256,631.5067,791.3213,481.63696,1619.4628,2373.4192,743.24896,5105.2446,890.46454,456.35248,1231.617,1495.4987,-0.0,-0.0,-0.0,1.0,-0.0,-0.0
3711,173.38058,244.46634,86.19993,642.52576,758.9052,220.64731,195.66379,56.35826,265.84067,1609.8499,816.7873,1749.569,1776.1876,1417.2001,1290.8378,463.12637,1118.9891,2277.6394,624.4831,782.5202,476.28018,1601.451,2347.022,734.98254,5048.464,880.56085,451.27695,1217.919,1478.8657,-0.0,-0.0,-0.0,1.0,-0.0,-0.0
3712,177.07803,249.67973,88.03819,656.228,775.08936,225.35275,199.83644,57.56014,271.5099,1644.1809,834.20575,1786.8796,1814.0659,1447.4229,1318.3657,473.00284,1142.8523,2326.2114,637.8006,799.20795,486.43716,1635.603,2397.0737,750.6565,5156.126,899.33936,460.9007,1243.8918,1510.4034,-0.0,-0.0,-0.0,1.0,-0.0,-0.0
3713,182.41035,257.1983,90.68927,675.9889,798.4295,232.13875,205.85408,59.293438,279.6858,1693.6919,859.32605,1840.6876,1868.6925,1491.0088,1358.0654,487.2463,1177.2668,2396.2603,657.0066,823.27435,501.08517,1684.8556,2469.2563,773.2609,5311.391,926.42096,474.77972,1281.3489,1555.886,-0.0,-0.0,-0.0,1.0,-0.0,-0.0
3714,179.16313,252.6197,89.074844,663.95514,784.21606,228.00627,202.18951,58.237907,274.7069,1663.5411,844.0285,1807.92,1835.4265,1464.4662,1333.8894,478.57245,1156.3093,2353.6025,645.31067,808.61865,492.16495,1654.8622,2425.2993,759.4955,5216.839,909.9291,466.3278,1258.5386,1528.1885,-0.0,-0.0,-0.0,1.0,-0.0,-0.0
3715,169.7141,239.29657,84.377045,628.93823,742.85657,215.98125,191.52606,55.166447,260.2189,1575.8062,799.5146,1712.5707,1738.6263,1387.2305,1263.5403,453.3326,1095.3258,2229.4739,611.2771,765.97217,466.20825,1567.585,2297.3894,719.4398,4941.7036,861.9395,441.73373,1192.1635,1447.592,-0.0,-0.0,-0.0,1.0,-0.0,-0.0
3716,160.81377,226.74713,79.95206,595.9548,703.8989,204.65453,181.48184,52.27335,246.5722,1493.166,757.5856,1622.7582,1647.4474,1314.4797,1197.2764,429.55844,1037.8835,2112.5535,579.21985,725.80225,441.75885,1485.376,2176.9072,681.71014,4682.5454,816.73676,418.56784,1129.6427,1371.6758,-0.0,-0.0,-0.0,1.0,-0.0,-0.0
3717,154.89334,218.39934,77.00859,574.01447,677.98456,197.12009,174.80052,50.348885,237.49455,1438.1946,729.69476,1563.0156,1586.796,1266.0867,1153.1981,413.74408,999.6734,2034.7789,557.8956,699.08154,425.49533,1430.6913,2096.7634,656.61273,4510.156,786.6683,403.1581,1088.0544,1321.177,-0.0,-0.0,-0.0,1.0,-0.0,-0.0
3718,148.00775,208.69067,73.585266,548.4974,647.84564,188.35736,167.02998,48.11069,226.93704,1374.2615,697.2571,1493.5338,1516.257,1209.8044,1101.9342,395.35162,955.2342,1944.3254,533.0951,668.00476,406.58047,1367.0918,2003.5544,627.4238,4309.6626,751.69794,385.23624,1039.6864,1262.4458,-0.0,-0.0,-0.0,1.0,-0.0,-0.0
3719,132.93938,187.44429,66.0937,492.6559,581.8898,169.18108,150.025,43.212635,203.83302,1234.3506,626.27075,1341.4801,1361.8899,1086.6366,989.7484,355.10165,857.9837,1746.3776,478.82172,599.9965,365.18732,1227.9109,1799.5765,563.54706,3870.9043,675.16907,346.01608,933.83795,1133.9187,-0.0,-0.0,-0.0,1.0,-0.0,-0.0
3720,123.625404,174.3116,61.463055,458.13956,541.1215,157.32794,139.51398,40.18508,189.55212,1147.8698,582.39307,1247.4935,1266.4734,1010.5049,920.40485,330.2226,797.8718,1624.0232,445.2746,557.95966,339.60162,1141.8812,1673.495,524.0639,3599.7017,627.8655,321.7736,868.4116,1054.4742,-0.0,-0.0,-0.0,1.0,-0.0,-0.0
3721,119.15132,168.00316,59.238667,441.5592,521.53796,151.63414,134.46487,38.730755,182.69211,1106.3276,561.3159,1202.346,1220.6389,973.9341,887.09485,318.2716,768.99634,1565.2487,429.15982,537.7668,327.31122,1100.5558,1612.93,505.09772,3469.4263,605.14264,310.1284,836.9832,1016.3122,-0.0,-0.0,-0.0,1.0,-0.0,-0.0
3722,116.084175,163.6785,57.71377,430.19278,508.11276,147.73085,131.00354,37.73377,177.98932,1077.849,546.86676,1171.3958,1189.2178,948.8635,864.25964,310.0788,749.2012,1524.9568,418.11258,523.9238,318.88574,1072.2257,1571.4108,492.09573,3380.1177,589.5653,302.1452,815.438,990.15076,-0.0,-0.0,-0.0,1.0,-0.0,-0.0
3723,113.97376,160.7028,56.66453,422.37186,498.87524,145.04509,128.62189,37.047764,174.75346,1058.2537,536.9247,1150.0996,1167.5978,931.6131,848.54736,304.44156,735.5806,1497.233,410.5113,514.39886,313.08838,1052.7327,1542.8424,483.14938,3318.667,578.847,296.6522,800.6133,972.1497,-0.0,-0.0,-0.0,1.0,-0.0,-0.0
3724,114.40991,161.31778,56.881374,423.98816,500.78433,145.60014,129.11409,37.189537,175.42221,1062.3033,538.9794,1154.5009,1172.0659,935.17816,851.79456,305.6066,738.39557,1502.9625,412.0822,516.3673,314.2865,1056.7612,1548.7466,484.9983,3331.367,581.06213,297.7874,803.67706,975.86993,157.5,-0.0,-0.0,1.0,-0.0,-0.0
3725,114.19043,161.00832,56.772255,423.1748,499.82364,145.32083,128.86641,37.118195,175.08568,1060.2655,537.9454,1152.286,1169.8174,933.38416,850.16046,305.02032,736.979,1500.0792,411.2917,515.3768,313.68356,1054.7339,1545.7755,484.06787,3324.976,579.9474,297.21613,802.13525,973.99786,477.0,-0.0,-0.0,1.0,-0.0,-0.0
3726,128.21204,180.77876,63.7434,475.13705,561.1977,163.16498,144.6901,41.67599,196.58472,1190.457,604.0005,1293.777,1313.4609,1047.9957,954.5529,342.4742,827.47375,1684.2762,461.7948,578.6606,352.20123,1184.2462,1735.5835,543.50726,3733.2546,651.16,333.71173,900.6306,1093.5964,656.5,-0.0,-0.0,1.0,-0.0,-0.0
3727,147.37181,207.794,73.2691,546.1406,645.0621,187.54807,166.31232,47.903973,225.96196,1368.3567,694.2612,1487.1166,1509.7422,1204.6063,1097.1996,393.65292,951.1299,1935.9713,530.80457,665.1346,404.83353,1361.2178,1994.9459,624.728,4291.1455,748.46814,383.581,1035.2192,1257.0215,655.0,-0.0,-0.0,1.0,-0.0,-0.0
3728,161.89992,228.27861,80.492065,599.9799,708.65314,206.0368,182.70761,52.62641,248.2376,1503.2511,762.7024,1633.7185,1658.5745,1323.358,1205.3629,432.45975,1044.8936,2126.822,583.13196,730.7044,444.74255,1495.4084,2191.6104,686.3145,4714.1724,822.2531,421.39493,1137.2725,1380.9403,793.5,-0.0,-0.0,1.0,-0.0,-0.0
3729,169.46365,238.94347,84.25254,628.01013,741.76044,215.66254,191.24344,55.08504,259.8349,1573.4808,798.3348,1710.0435,1736.0608,1385.1833,1261.6758,452.66364,1093.7095,2226.184,610.37506,764.8419,465.5203,1565.2719,2293.9993,718.3782,4934.4116,860.6676,441.0819,1190.4043,1445.4559,796.0,-0.0,-0.0,1.0,-0.0,-0.0
3730,176.54622,248.92986,87.77379,654.25714,772.76154,224.67593,199.23627,57.387264,270.69443,1639.2429,831.7004,1781.5131,1808.6177,1443.0757,1314.4062,471.58228,1139.4199,2319.225,635.8851,796.8077,484.97623,1630.6908,2389.8745,748.40204,5140.64,896.6383,459.51645,1240.156,1505.8672,796.0,-0.0,-0.0,1.0,-0.0,-0.0
3731,180.26898,254.17897,89.62464,668.0533,789.0565,229.4136,203.4375,58.597374,276.4025,1673.8091,849.23816,1819.0792,1846.7554,1473.5054,1342.1227,481.52637,1163.4465,2368.13,649.29376,813.6097,495.2028,1665.0767,2440.269,764.18335,5249.039,915.5455,469.20615,1266.3068,1537.621,382.5,-0.0,-0.0,1.0,-0.0,-0.0
3732,181.43394,255.82155,90.20383,672.3704,794.15564,230.89615,204.75217,58.976048,278.1887,1684.6257,854.7262,1830.8346,1858.6897,1483.0276,1350.7959,484.63812,1170.9651,2383.4333,653.4897,818.8675,498.40292,1675.8368,2456.0388,769.1217,5282.96,921.462,472.23828,1274.49,1547.5575,714.5,-0.0,-0.0,1.0,-0.0,-0.0
3733,178.36398,251.49292,88.67753,660.9936,780.7181,226.98927,201.28766,57.97814,273.4816,1656.121,840.2638,1799.856,1827.2397,1457.9341,1327.9397,476.4378,1151.1517,2343.1045,642.4323,805.01184,489.9697,1647.4808,2414.4814,756.1078,5193.57,905.87036,464.24777,1252.9249,1521.3721,526.0,-0.0,-0.0,1.0,-0.0,-0.0
3734,172.35915,243.02611,85.69209,638.7404,754.43427,219.3474,194.51106,56.026237,264.2745,1600.3657,811.9753,1739.2617,1765.7235,1408.851,1283.233,460.39795,1112.3969,2264.2212,620.8041,777.91016,473.47427,1592.0164,2333.195,730.6525,5018.722,875.37317,448.61832,1210.7438,1470.1533,-0.0,-0.0,-0.0,1.0,-0.0,-0.0
3735,173.44812,244.56155,86.233505,642.77606,759.20087,220.73325,195.74,56.380215,265.9442,1610.4769,817.1054,1750.2504,1776.8794,1417.7521,1291.3406,463.3068,1119.425,2278.5266,624.7263,782.825,476.4657,1602.0748,2347.9363,735.2688,5050.4307,880.9038,451.4527,1218.3933,1479.4418,652.5,-0.0,-0.0,1.0,-0.0,-0.0
3736,177.2103,249.86621,88.10394,656.71814,775.6683,225.52106,199.98569,57.603127,271.71265,1645.4089,834.8288,1788.2141,1815.4208,1448.5038,1319.3503,473.3561,1143.7058,2327.949,638.2769,799.8049,486.80048,1636.8246,2398.864,751.21716,5159.9766,900.01105,461.24493,1244.8208,1511.5316,-0.0,-0.0,-0.0,1.0,-0.0,-0.0
3737,183.76384,259.1067,91.36218,681.00476,804.3538,233.86122,207.38152,59.73339,281.76108,1706.259,865.7022,1854.3455,1882.5582,1502.072,1368.1422,490.86166,1186.0021,2414.0405,661.88153,829.38306,504.8032,1697.3572,2487.5781,778.9985,5350.802,933.295,478.30258,1290.8564,1567.4307,-0.0,-0.0,-0.0,1.0,-0.0,-0.0
3738,180.66574,254.73839,89.8219,669.5236,790.79315,229.91853,203.88525,58.72634,277.01083,1677.493,851.1073,1823.0829,1850.82,1476.7484,1345.0765,482.58618,1166.0072,2373.342,650.72284,815.4004,496.2927,1668.7413,2445.64,765.8653,5260.592,917.5605,470.23883,1269.0938,1541.0052,-0.0,-0.0,-0.0,1.0,-0.0,-0.0
3739,173.18643,244.19257,86.10339,641.8063,758.0554,220.4002,195.44467,56.29515,265.54297,1608.0471,815.8726,1747.6097,1774.1985,1415.613,1289.3922,462.60776,1117.7361,2275.0889,623.78375,781.6439,475.74683,1599.6577,2344.3938,734.1595,5042.8105,879.57477,450.77158,1216.555,1477.2097,-0.0,-0.0,-0.0,1.0,-0.0,-0.0
3740,167.0409,235.52737,83.04801,619.0317,731.15576,212.5793,188.50931,54.297512,256.12015,1550.9854,786.92126,1685.5957,1711.241,1365.3799,1243.6381,446.19208,1078.0731,2194.3572,601.64874,753.9072,458.86493,1542.8937,2261.203,708.1078,4863.866,848.363,434.7759,1173.3855,1424.7908,-0.0,-0.0,-0.0,1.0,-0.0,-0.0
3741,162.51616,229.1475,80.79844,602.2636,711.3505,206.82104,183.40305,52.826725,249.18246,1508.9729,765.60547,1639.9369,1664.8876,1328.3951,1209.9509,434.10583,1048.8707,2134.9172,585.35156,733.4857,446.4354,1501.1005,2199.9521,688.9269,4732.1157,825.3829,422.99887,1141.6013,1386.1967,-0.0,-0.0,-0.0,1.0,-0.0,-0.0
3742,152.73227,215.35223,75.934166,566.0058,668.5254,194.36987,172.36171,49.64642,234.18105,1418.1289,719.5141,1541.2085,1564.6571,1248.4222,1137.1088,407.97153,985.726,2006.3898,550.1119,689.328,419.5588,1410.7303,2067.5095,647.45166,4447.23,775.6927,397.53326,1072.874,1302.744,-0.0,-0.0,-0.0,1.0,-0.0,-0.0
3743,135.39308,190.90402,67.313614,501.74905,592.6299,172.30371,152.79407,44.010227,207.59525,1257.1334,637.83,1366.2402,1387.0267,1106.6931,1008.0166,361.65588,873.8198,1778.6111,487.65952,611.07086,371.9277,1250.5748,1832.792,573.94867,3942.351,687.63086,352.40265,951.07416,1154.8479,-0.0,-0.0,-0.0,1.0,-0.0,-0.0
3744,124.9817,176.22398,62.137367,463.1658,547.05817,159.05399,141.04459,40.62595,191.6317,1160.463,588.78253,1261.1798,1280.3679,1021.5911,930.5026,333.84546,806.62524,1641.8403,450.15973,564.08105,343.3274,1154.4088,1691.8549,529.8134,3639.194,634.7538,325.30377,877.93896,1066.043,-0.0,-0.0,-0.0,1.0,-0.0,-0.0
3745,122.64617,172.9309,60.976208,454.51065,536.8353,156.08176,138.40889,39.866776,188.05067,1138.7775,577.77997,1237.6122,1256.4417,1002.50073,913.1144,327.6069,791.5519,1611.1593,441.7476,553.5401,336.91165,1132.8364,1660.2393,519.91284,3571.1885,622.89215,319.22482,861.53296,1046.1218,-0.0,-0.0,-0.0,1.0,-0.0,-0.0
3746,120.6877,170.16945,60.002514,447.25284,528.2629,153.58937,136.19872,39.230167,185.0478,1120.593,568.5537,1217.8495,1236.3783,986.4924,898.5334,322.37552,778.91205,1585.4316,434.69357,544.7009,331.5317,1114.7467,1633.7279,511.61066,3514.1624,612.94556,314.1273,847.77563,1029.4169,-0.0,-0.0,-0.0,1.0,-0.0,-0.0
3747,117.311035,165.40836,58.32373,434.73935,513.48285,149.29216,132.38808,38.13256,179.87044,1089.2405,552.6464,1183.7758,1201.7863,958.8917,873.3937,313.35593,757.1192,1541.0735,422.5315,529.461,322.25592,1083.5577,1588.0186,497.2965,3415.841,595.79626,305.33847,824.0561,1000.6153,-0.0,-0.0,-0.0,1.0,-0.0,-0.0
3748,115.38352,162.69057,57.365425,427.59622,505.04593,146.83917,130.21283,37.506016,176.91502,1071.3434,543.566,1164.3254,1182.0399,943.13635,859.04315,308.20724,744.67914,1515.7524,415.58896,520.76154,316.961,1065.754,1561.9261,489.12555,3359.716,586.00684,300.32153,810.5162,984.1744,596.5,-0.0,-0.0,1.0,-0.0,-0.0
3749,118.779884,167.47943,59.054,440.1827,519.9122,151.16145,134.0457,38.61002,182.12259,1102.8788,559.5661,1198.5978,1216.8337,970.898,884.32947,317.27945,766.5991,1560.3693,427.822,536.09033,326.2909,1097.125,1607.9021,503.52316,3458.6108,603.25616,309.16162,834.3741,1013.144,655.0,-0.0,179.5,1.0,73.5,152.0
3750,132.48915,186.80948,65.86986,490.98746,579.91907,168.60811,149.5169,43.066288,203.14272,1230.1703,624.1498,1336.9369,1357.2776,1082.9565,986.3965,353.89902,855.078,1740.4631,477.2001,597.96454,363.95053,1223.7523,1793.4819,561.6385,3857.7947,672.88245,344.84424,930.67535,1130.0785,655.5,-0.0,-0.0,1.0,-0.0,5.0
3751,151.98659,214.30083,75.56344,563.24243,665.2614,193.42091,171.52019,49.404034,233.0377,1411.2052,716.0012,1533.684,1557.018,1242.3271,1131.557,405.9797,980.91345,1996.594,547.4261,685.96246,417.5104,1403.8428,2057.4153,644.29065,4425.5176,771.9055,395.5924,1067.6359,1296.3837,391.0,-0.0,-0.0,1.0,-0.0,-0.0
3752,166.38245,234.59897,82.72065,616.59155,728.2736,211.74133,187.76624,54.08348,255.11055,1544.8717,783.8194,1678.9513,1704.4955,1359.9978,1238.7358,444.43326,1073.8235,2185.7073,599.27716,750.9354,457.05615,1536.8119,2252.2896,705.3165,4844.6934,845.01886,433.0621,1168.7601,1419.1744,-0.0,-0.0,-0.0,1.0,-0.0,-0.0
3753,176.13257,248.34662,87.56814,652.72424,770.951,224.14952,198.76947,57.252808,270.0602,1635.4022,829.7517,1777.339,1804.3801,1439.6946,1311.3265,470.47736,1136.7504,2313.7913,634.3952,794.9408,483.83997,1626.8701,2384.2751,746.64856,5128.5957,894.53754,458.43982,1237.2504,1502.3391,-0.0,-0.0,-0.0,1.0,12.0,82.0
3754,181.41425,255.79376,90.19403,672.2974,794.0694,230.87108,204.72995,58.969643,278.15848,1684.4429,854.6334,1830.6359,1858.4879,1482.8666,1350.6492,484.5855,1170.8379,2383.1746,653.41876,818.77856,498.34882,1675.6549,2455.7722,769.0382,5282.3867,921.36194,472.187,1274.3516,1547.3895,-0.0,-0.0,-0.0,1.0,-0.0,29.5
3755,189.72365,267.51004,94.32524,703.09106,830.4406,241.44579,214.1073,61.670662,290.8991,1761.5963,893.7786,1914.4855,1943.6132,1550.7871,1412.5137,506.78125,1224.4664,2492.3325,683.34766,856.28156,521.1749,1752.4058,2568.2551,804.2629,5524.3384,963.5636,493.81485,1332.7214,1618.2655,596.5,-0.0,-0.0,1.0,-0.0,88.0
3756,192.58257,271.54108,95.746605,713.6858,842.95435,245.08409,217.33365,62.599964,295.28262,1788.1415,907.2468,1943.3345,1972.9011,1574.1556,1433.7986,514.41785,1242.9177,2529.889,693.6449,869.1847,529.02844,1778.8125,2606.9558,816.3822,5607.584,978.0833,501.25607,1352.804,1642.6508,646.0,-0.0,-0.0,1.0,-0.0,126.5
3757,188.40675,265.6532,93.67051,698.21075,824.6764,239.76988,212.62115,61.242596,288.87994,1749.3688,887.57477,1901.1968,1930.1223,1540.023,1402.7092,503.2636,1215.9673,2475.033,678.60443,850.33795,517.5574,1740.2421,2550.4285,798.6804,5485.993,956.87537,490.3872,1323.4708,1607.0328,650.5,-0.0,-0.0,1.0,-0.0,35.5
3758,179.66963,253.33388,89.32666,665.83215,786.43304,228.65085,202.76111,58.40255,275.4835,1668.244,846.4146,1813.0311,1840.6154,1468.6063,1337.6604,479.92538,1159.5784,2360.2563,647.135,810.9046,493.55634,1659.5405,2432.1558,761.6426,5231.5874,912.50146,467.64612,1262.0966,1532.5087,601.0,-0.0,-0.0,1.0,-0.0,141.5
3759,175.39815,247.31108,87.203,650.00256,767.7363,223.21489,197.94064,57.01408,268.93414,1628.583,826.2919,1769.928,1796.8563,1433.6915,1305.8588,468.5156,1132.0104,2304.1433,631.74994,791.6261,481.82248,1620.0865,2374.3333,743.5352,5107.211,890.80756,456.52826,1232.0913,1496.0747,650.0,97.5,-0.0,1.0,-0.0,51.5
3760,174.02216,245.37094,86.5189,644.9033,761.71344,221.46378,196.38782,56.566807,266.82434,1615.8069,819.80963,1756.043,1782.76,1422.4442,1295.6143,464.84012,1123.1298,2286.0674,626.7939,785.41583,478.0426,1607.377,2355.7068,737.7022,5067.145,883.8192,452.9468,1222.4257,1484.338,649.5,-0.0,-0.0,1.0,-0.0,-0.0
3761,181.00623,255.21848,89.99118,670.7854,792.28345,230.35184,204.26949,58.837017,277.53287,1680.6544,852.71124,1826.5187,1854.308,1479.5315,1347.6115,483.49564,1168.2046,2377.8147,651.94916,816.9371,497.228,1671.8862,2450.249,767.3086,5270.506,919.28973,471.12503,1271.4855,1543.9093,368.5,-0.0,-0.0,1.0,-0.0,-0.0
3762,178.83109,252.15154,88.90976,662.7246,782.7627,227.58371,201.8148,58.12998,274.19778,1660.4581,842.4643,1804.5695,1832.0249,1461.7521,1331.4174,477.68552,1154.1664,2349.2407,644.11475,807.12006,491.25284,1651.7953,2420.8044,758.08795,5207.171,908.2427,465.46356,1256.2062,1525.3563,-0.0,-0.0,-0.0,1.0,-0.0,-0.0
3763,172.2494,242.87137,85.637535,638.33374,753.9539,219.20773,194.38722,55.990566,264.10623,1599.3467,811.4583,1738.1543,1764.5992,1407.9539,1282.416,460.10483,1111.6886,2262.7795,620.4088,777.41486,473.17282,1591.0028,2331.7095,730.1873,5015.5264,874.8158,448.33267,1209.9729,1469.2172,-0.0,-0.0,-0.0,1.0,-0.0,-0.0
3764,163.00296,229.83391,81.04047,604.0676,713.48126,207.44055,183.95241,52.984962,249.92888,1513.4929,767.8988,1644.8492,1669.8746,1332.3741,1213.5752,435.40616,1052.0126,2141.3123,587.1049,735.6828,447.77264,1505.5969,2206.542,690.9905,4746.2905,827.8552,424.26593,1145.0209,1390.3489,-0.0,-0.0,-0.0,1.0,-0.0,-0.0
3765,155.41672,219.13731,77.2688,575.95404,680.2755,197.78616,175.39117,50.519012,238.29704,1443.0542,732.1604,1568.2971,1592.1577,1270.3647,1157.0947,415.14212,1003.05133,2041.6544,559.78076,701.4437,426.93307,1435.5256,2103.8484,658.8314,4525.3955,789.3264,404.5204,1091.731,1325.6412,-0.0,-0.0,-0.0,1.0,-0.0,-0.0
3766,149.06859,210.18645,74.112686,552.42865,652.489,189.70741,168.22716,48.45552,228.5636,1384.1113,702.25464,1504.2385,1527.1246,1218.4756,1109.8322,398.18527,962.0808,1958.2612,536.916,672.79266,409.4946,1376.8903,2017.9148,631.92084,4340.552,757.0857,387.99738,1047.1383,1271.4943,-0.0,-0.0,301.0,1.0,-0.0,-0.0
3767,136.57492,192.5704,67.90119,506.12878,597.8029,173.80774,154.12779,44.39439,209.40733,1268.1068,643.3976,1378.166,1399.134,1116.3533,1016.8155,364.81274,881.4473,1794.1364,491.91626,616.40485,375.17422,1261.491,1848.7903,578.9586,3976.7634,693.6332,355.47873,959.376,1164.9283,599.0,629.0,-0.0,1.0,-0.0,-0.0
3768,123.9912,174.8274,61.644924,459.49518,542.72266,157.79347,139.92679,40.303986,190.113,1151.2662,584.1164,1251.1848,1270.2208,1013.495,923.12836,331.1997,800.2327,1628.8286,446.59216,559.61066,340.6065,1145.26,1678.4468,525.6146,3610.3533,629.7233,322.7257,870.9812,1057.5945,649.0,667.0,1279.5,1.0,-0.0,-0.0
3769,121.90049,171.87949,60.605476,451.74725,533.57135,155.13278,137.56737,39.62439,186.90735,1131.8538,574.2671,1230.0875,1248.8026,996.4056,907.5627,325.61508,786.7393,1601.3635,439.0618,550.1746,334.86325,1125.9489,1650.1451,516.7518,3549.476,619.10504,317.28397,856.29486,1039.7615,650.0,673.5,1406.5,1.0,-0.0,-0.0
3770,121.45871,171.25658,60.385834,450.11008,531.63763,154.57057,137.06882,39.480785,186.22997,1127.7518,572.1859,1225.6296,1244.2769,992.7945,904.27356,324.435,783.88806,1595.56,437.4706,548.1807,333.6497,1121.8683,1644.1648,514.879,3536.6123,616.8613,316.1341,853.1916,1035.9933,655.5,698.5,1380.5,1.0,-0.0,-0.0
3771,120.78337,170.30435,60.05008,447.6074,528.68164,153.71112,136.30669,39.261265,185.1945,1121.4813,569.0044,1218.8148,1237.3584,987.27435,899.24567,322.63107,779.52954,1586.6885,435.03818,545.13275,331.79453,1115.6305,1635.023,512.01624,3516.948,613.43146,314.3763,848.44763,1030.2329,830.0,667.0,1380.0,1.0,-0.0,-0.0
3772,118.82772,167.54689,59.07778,440.36,520.1215,151.22234,134.09969,38.62557,182.19594,1103.323,559.79144,1199.0806,1217.3239,971.289,884.6856,317.40723,766.90784,1560.9977,427.9943,536.3063,326.4223,1097.5668,1608.5497,503.72595,3460.0037,603.49915,309.28613,834.7101,1013.552,682.5,666.5,1380.0,1.0,-0.0,-0.0
3773,117.25757,165.33298,58.29715,434.5412,513.24884,149.22412,132.32773,38.115185,179.78847,1088.744,552.39453,1183.2363,1201.2385,958.4547,872.99567,313.21313,756.7742,1540.3712,422.33893,529.21967,322.10907,1083.064,1587.2948,497.0699,3414.2844,595.5247,305.1993,823.68054,1000.1593,681.5,667.0,1380.0,1.0,-0.0,-0.0
3774,124.09532,174.9742,61.696686,459.881,543.1784,157.92598,140.04428,40.33783,190.27263,1152.233,584.6068,1252.2355,1271.2875,1014.346,923.90344,331.4778,800.90466,1630.1963,446.96716,560.08057,340.89252,1146.2217,1679.8562,526.05597,3613.3848,630.2521,322.9967,871.7126,1058.4825,666.0,666.0,1380.0,1.0,-0.0,-0.0
3775,132.8212,187.27765,66.03494,492.21796,581.37244,169.03067,149.89162,43.17422,203.65182,1233.2533,625.714,1340.2875,1360.6791,1085.6707,988.8685,354.78595,857.22095,1744.825,478.39606,599.46313,364.86267,1226.8192,1797.9767,563.0461,3867.4631,674.5688,345.7085,933.0078,1132.9106,694.0,690.5,1492.5,1.0,-0.0,-0.0
3776,142.04231,200.2794,70.619415,526.3902,621.73425,180.76564,160.29785,46.17159,217.79036,1318.8718,669.1542,1433.3369,1455.1443,1161.0433,1057.5208,379.417,916.7335,1865.9595,511.6087,641.0809,390.19327,1311.9912,1922.8013,602.13556,4135.962,721.40076,369.7093,997.78186,1211.563,567.0,12.0,1057.0,1.0,-0.0,-0.0
3777,153.2219,216.0426,76.17759,567.82025,670.66846,194.99297,172.91426,49.805573,234.93176,1422.675,721.8206,1546.1492,1569.6729,1252.4244,1140.754,409.2794,988.886,2012.8217,551.87537,691.5378,420.9038,1415.2528,2074.1372,649.5272,4461.487,778.1793,398.80765,1076.3134,1306.9203,239.5,-0.0,252.0,1.0,-0.0,-0.0
3778,158.70897,223.77937,78.90561,588.15466,694.68604,201.97594,179.10655,51.589176,243.34499,1473.6229,747.67,1601.5189,1625.885,1297.2754,1181.606,423.93622,1024.2993,2084.9036,571.6388,716.3027,435.97696,1465.9348,2148.415,672.78766,4621.259,806.047,413.08948,1114.8575,1353.7228,122.5,-0.0,-0.0,1.0,-0.0,-0.0
3779,166.96773,235.42422,83.011635,618.76056,730.8355,212.48619,188.42674,54.27373,256.00797,1550.306,786.57666,1684.8574,1710.4915,1364.782,1243.0934,445.99667,1077.601,2193.396,601.38525,753.577,458.66394,1542.218,2260.2124,707.7976,4861.736,847.9914,434.58548,1172.8716,1424.1667,-0.0,-0.0,64.0,1.0,-0.0,43.0
