,Grid
11230,-18.5
11231,-29.0
11232,-22.799999999999997
11233,-27.75
11234,-26.400000000000002
11235,-29.4
11236,-25.65
11237,-29.4
11238,-29.3
11239,-29.3
11240,-27.549999999999997
11241,-25.2
11242,-26.05
11243,-17.65
11244,-31.1
11245,-15.25
11246,-25.65
11247,-16.0
11248,-16.5
11249,-16.9
11250,-14.300000000000004
11251,-18.5
11252,-16.4
11253,-18.5
11254,-17.450000000000003
11255,-18.5
11256,-19.75
11257,-24.8
11258,-22.3
11259,-24.4
11260,-26.9
11261,-22.3
11262,50.5
11263,54.900000000000006
11264,-10.804761900000003
11265,-3.7547618999999983
11266,-0.7047619000000012
11267,-0.7047619000000012
11268,-64.6547619
11269,-64.6547619
11270,-62.7547619
11271,-1.6000000000000014
11272,0.7999999999999972
11273,-4.850000000000001
11274,-8.0
11275,-17.450000000000003
11276,-6.299999999999997
11277,-11.450000000000003
11278,-13.25
11279,-20.6
11280,-24.8
11281,-26.9
11282,-26.9
11283,-29.4
11284,-27.75
11285,-29.0
11286,-28.5
11287,-27.75
11288,-26.9
11289,-26.9
11290,-22.599999999999998
11291,-23.1
11292,-25.65
11293,-18.5
11294,-18.900000000000002
11295,-13.450000000000003
11296,-22.3
11297,-15.350000000000001
11298,-10.950000000000003
11299,-12.200000000000003
11300,-12.200000000000003
11301,-9.25
11302,-8.849999999999994
11303,-11.049999999999997
11304,-12.200000000000003
11305,-18.3
11306,-16.4
11307,-18.4
11308,-18.3
11309,-16.5
11310,104.7
11311,112.15
11312,56.8452381
11313,61.8952381
11314,61.3952381
11315,61.495238099999995
11316,-1.0047619
11317,-4.7047619
11318,-1.0047619
11319,61.95
11320,60.9
11321,52.5
11322,50.0
11323,35.699999999999996
11324,30.45
11325,27.3
11326,37.3
11327,25.2
11328,31.5
11329,26.8
11330,27.0
11331,25.2
11332,25.2
11333,25.2
11334,27.1
11335,26.349999999999998
11336,34.05
11337,43.6
11338,42.5
11339,44.1
11340,48.3
11341,77.69999999999999
11342,51.449999999999996
11343,62.599999999999994
11344,63.0
11345,58.8
11346,60.9
11347,57.05
11348,63.0
11349,59.95
11350,70.9
11351,63.0
11352,65.6
11353,56.7
11354,56.7
11355,52.5
11356,53.949999999999996
11357,61.5
11358,124.85
11359,142.7
11360,87.0952381
11361,100.0
11362,100.0
11363,100.0
11364,25.245238099999998
11365,13.695238100000001
11366,11.5952381
11367,71.6
11368,73.5
11369,63.0
11370,79.80000000000001
11371,44.1
11372,40.949999999999996
11373,38.849999999999994
11374,39.900000000000006
11375,28.75
11376,35.699999999999996
11377,26.349999999999998
11378,31.7
11379,23.1
11380,-20.6
11381,-26.8
11382,-22.7
11383,-25.85
11384,-23.75
11385,-22.7
11386,-22.7
11387,-13.25
11388,-18.5
11389,-2.6499999999999986
11390,-16.4
11391,-8.0
11392,-11.150000000000006
11393,-12.200000000000003
11394,-10.299999999999997
11395,-13.25
11396,-13.0
11397,-12.200000000000003
11398,-13.25
11399,-16.4
11400,-15.350000000000001
11401,-18.5
11402,-17.450000000000003
11403,-15.350000000000001
11404,-18.5
11405,-13.25
11406,49.650000000000006
11407,59.099999999999994
11408,-10.154761899999997
11409,-1.7547619000000054
11410,-3.0047619000000054
11411,-2.8047619000000026
11412,-65.7047619
11413,-69.0547619
11414,-67.8047619
11415,-7.350000000000001
11416,-4.450000000000003
11417,-13.25
11418,-13.25
11419,-13.25
11420,-23.1
11421,-34.65
11422,-33.2
11423,-46.0
11424,-33.2
11425,-39.5
11426,-34.25
11427,-43.7
11428,-35.7
11429,-35.3
11430,-34.25
11431,-32.05
11432,-19.849999999999998
11433,-12.200000000000003
11434,-13.25
11435,-13.25
11436,-18.5
11437,-7.049999999999997
11438,-18.1
11439,-11.700000000000003
11440,-9.699999999999996
11441,-8.0
11442,-6.100000000000001
11443,-10.200000000000003
11444,-8.0
11445,-8.0
11446,-8.0
11447,-10.950000000000003
11448,-6.649999999999999
11449,-10.299999999999997
11450,-13.25
11451,-16.1
11452,-13.25
11453,-8.0
11454,52.5
11455,66.25
11456,66.0952381
11457,76.7952381
11458,92.5452381
11459,86.8952381
11460,13.695238100000001
11461,1.0952381
11462,17.8952381
11463,74.0
11464,74.45
11465,57.65
11466,57.75
11467,37.8
11468,42.0
11469,38.849999999999994
11470,46.7
11471,37.8
11472,37.3
11473,37.3
11474,37.3
11475,34.65
11476,34.35
11477,33.6
11478,33.9
11479,33.6
11480,37.8
11481,39.6
11482,42.0
11483,47.25
11484,35.699999999999996
11485,54.6
11486,55.0
11487,56.7
11488,65.75
11489,56.7
11490,56.7
11491,55.650000000000006
11492,56.7
11493,58.8
11494,78.75
11495,73.0
11496,79.6
11497,63.0
11498,56.7
11499,54.6
11500,46.7
11501,50.4
11502,121.7
11503,147.4
11504,91.6952381
11505,107.628866
11506,98.04123711000001
11507,97.01030928
11508,38.7952381
11509,27.1452381
11510,12.5452381
11511,58.8
11512,71.39999999999999
11513,47.25
11514,47.25
11515,36.1
11516,38.849999999999994
11517,38.849999999999994
11518,-12.5
11519,-18.5
11520,-15.149999999999999
11521,-16.9
11522,-16.6
11523,-18.5
11524,-19.55
11525,-19.55
11526,-16.200000000000003
11527,-18.5
11528,-11.150000000000006
11529,-10.299999999999997
11530,-5.899999999999999
11531,-7.149999999999999
11532,-12.200000000000003
11533,0.19999999999999574
11534,-6.700000000000003
11535,-2.450000000000003
11536,-2.950000000000003
11537,-3.799999999999997
11538,-3.799999999999997
11539,-5.899999999999999
11540,-5.899999999999999
11541,-5.899999999999999
11542,-6.950000000000003
11543,-10.099999999999994
11544,-8.0
11545,-12.200000000000003
11546,-13.25
11547,-13.25
11548,-13.25
11549,-13.25
11550,53.849999999999994
11551,63.94999999999999
11552,-2.8047619000000026
11553,1.3952381000000003
11554,3.8952381000000003
11555,3.3952381000000003
11556,-61.0047619
11557,-64.6547619
11558,-61.5047619
11559,-4.950000000000003
11560,-0.6500000000000057
11561,-8.0
11562,-10.099999999999994
11563,-12.200000000000003
11564,-9.25
11565,-13.899999999999999
11566,-9.050000000000004
11567,-21.0
11568,-16.0
11569,-20.8
11570,-18.700000000000003
11571,-23.2
11572,-21.85
11573,-22.7
11574,-22.7
11575,-23.0
11576,-23.849999999999998
11577,-20.2
11578,-20.6
11579,-14.300000000000004
11580,-21.549999999999997
11581,-11.150000000000006
11582,-19.55
11583,-12.200000000000003
11584,-13.25
11585,-12.200000000000003
11586,-10.099999999999994
11587,-14.0
11588,-12.200000000000003
11589,-14.300000000000004
11590,-11.150000000000006
11591,-13.899999999999999
11592,-14.700000000000003
11593,-19.75
11594,-18.900000000000002
11595,-20.5
11596,-18.900000000000002
11597,-17.25
11598,50.3
11599,54.900000000000006
11600,-5.754761899999998
11601,1.4952380999999946
11602,2.3952381000000003
11603,2.6452381000000003
11604,-58.5547619
11605,-60.4547619
11606,-55.2047619
11607,6.700000000000003
11608,5.25
11609,-1.7000000000000028
11610,-5.049999999999997
11611,-15.350000000000001
11612,-13.050000000000004
11613,-10.099999999999994
11614,-10.099999999999994
11615,-13.899999999999999
11616,-13.050000000000004
11617,-16.800000000000004
11618,-18.3
11619,-20.6
11620,-19.45
11621,-20.6
11622,-18.1
11623,-18.5
11624,-18.5
11625,-18.5
11626,-18.5
11627,-16.4
11628,-17.65
11629,-5.799999999999997
11630,-17.450000000000003
11631,-7.350000000000001
11632,-10.099999999999994
11633,-8.849999999999994
11634,-5.049999999999997
11635,-7.049999999999997
11636,-10.099999999999994
11637,-7.899999999999999
11638,-2.75
11639,-6.0
11640,-3.799999999999997
11641,-8.0
11642,-8.0
11643,-13.450000000000003
11644,-14.0
11645,-12.200000000000003
11646,57.0
11647,69.60000000000001
11648,-0.7047619000000012
11649,7.695238099999997
11650,55.5952381
11651,55.5952381
11652,-7.7047619
11653,-9.3047619
11654,-5.2047619
11655,53.550000000000004
11656,56.7
11657,43.150000000000006
11658,42.65
11659,30.55
11660,38.849999999999994
11661,37.8
11662,38.849999999999994
11663,35.8
11664,36.45
11665,35.8
11666,35.8
11667,34.65
11668,34.65
11669,34.65
11670,35.9
11671,34.65
11672,38.849999999999994
11673,38.849999999999994
11674,43.6
11675,44.400000000000006
11676,52.5
11677,65.1
11678,53.550000000000004
11679,63.0
11680,52.5
11681,58.9
11682,56.7
11683,57.199999999999996
11684,52.5
11685,57.0
11686,59.55
11687,52.5
11688,58.8
11689,52.5
11690,57.75
11691,49.45
11692,52.5
11693,63.0
11694,117.5
11695,147.95
11696,63.995238099999995
11697,79.9452381
11698,91.79523809999999
11699,76.59523809999999
11700,13.4952381
11701,6.3452381
11702,6.3452381
11703,62.9
11704,18.25
11705,-3.1500000000000057
11706,4.600000000000001
11707,-10.75
11708,-13.25
11709,-15.149999999999999
11710,-13.799999999999997
11711,-16.0
11712,34.75
11713,34.65
11714,37.8
11715,33.6
11716,34.95
11717,34.85
11718,35.05
11719,34.55
11720,37.8
11721,37.8
11722,53.849999999999994
11723,58.8
11724,-3.3999999999999986
11725,18.25
11726,54.6
11727,58.8
11728,55.9
11729,52.1
11730,6.5
11731,-0.45000000000000284
11732,-1.7000000000000028
11733,1.4499999999999957
11734,2.5
11735,-3.799999999999997
11736,-1.2999999999999972
11737,-8.0
11738,-3.799999999999997
11739,-4.200000000000003
11740,-8.0
11741,-1.2000000000000028
11742,56.599999999999994
11743,72.75
11744,3.595238099999996
11745,13.995238099999995
11746,16.095238100000003
11747,13.995238099999995
11748,-48.9047619
11749,-52.1547619
11750,-48.9047619
11751,3.4499999999999957
11752,7.75
11753,-13.450000000000003
11754,-1.7000000000000028
11755,-16.4
11756,-10.099999999999994
11757,-10.099999999999994
11758,-9.450000000000003
11759,-15.149999999999999
11760,-10.099999999999994
11761,-13.650000000000006
11762,-11.150000000000006
11763,-15.350000000000001
11764,-14.300000000000004
11765,-14.600000000000001
11766,-14.300000000000004
11767,-14.300000000000004
11768,-8.099999999999994
11769,-6.299999999999997
11770,-0.6500000000000057
11771,-0.6500000000000057
11772,-3.75
11773,14.049999999999997
11774,3.5500000000000043
11775,8.799999999999997
11776,0.3999999999999986
11777,-3.3999999999999986
11778,-4.850000000000001
11779,-8.849999999999994
11780,-11.150000000000006
11781,-10.5
11782,-9.149999999999999
11783,-10.950000000000003
11784,-7.149999999999999
11785,-10.950000000000003
11786,-9.149999999999999
11787,-10.5
11788,-10.099999999999994
11789,-6.299999999999997
11790,57.0
11791,68.55000000000001
11792,0.9952381000000017
11793,11.3952381
11794,13.495238100000002
11795,11.8952381
11796,-51.4047619
11797,-54.1547619
11798,-56.2547619
11799,-2.75
11800,-1.2999999999999972
11801,-6.950000000000003
11802,-5.899999999999999
11803,-17.049999999999997
11804,-4.649999999999999
11805,-8.0
11806,-6.75
11807,-14.5
11808,-10.850000000000001
11809,-11.150000000000006
11810,-12.200000000000003
11811,-15.350000000000001
11812,-18.5
11813,-18.0
11814,-15.550000000000004
11815,-15.350000000000001
11816,-3.799999999999997
11817,-3.799999999999997
11818,4.200000000000003
11819,-1.7000000000000028
11820,-1.3999999999999986
11821,10.899999999999999
11822,-0.6500000000000057
11823,3.0
11824,-3.799999999999997
11825,-5.899999999999999
11826,-6.950000000000003
11827,-10.099999999999994
11828,-10.099999999999994
11829,-9.050000000000004
11830,-10.099999999999994
11831,-13.050000000000004
11832,-9.050000000000004
11833,-14.200000000000003
11834,-12.200000000000003
11835,-15.350000000000001
11836,-18.1
11837,-15.899999999999999
11838,49.650000000000006
11839,62.05
11840,-7.004761899999998
11841,1.3952381000000003
11842,5.595238100000003
11843,10.445238100000005
11844,-59.0047619
11845,-56.8047619
11846,-60.2547619
11847,-2.75
11848,4.600000000000001
11849,-8.0
11850,-5.899999999999999
11851,-11.150000000000006
11852,-10.099999999999994
11853,-11.349999999999994
11854,-11.150000000000006
11855,-19.15
11856,-22.05
11857,-24.049999999999997
11858,-21.45
11859,-24.8
11860,-23.75
11861,-23.75
11862,-20.6
11863,-20.6
11864,-14.5
11865,-10.950000000000003
11866,-5.899999999999999
11867,-5.899999999999999
11868,-10.099999999999994
11869,4.600000000000001
11870,-2.950000000000003
11871,-0.6500000000000057
11872,0.3999999999999986
11873,-0.45000000000000284
11874,-0.5499999999999972
11875,-2.3500000000000014
11876,-3.799999999999997
11877,-3.799999999999997
11878,-3.799999999999997
11879,-5.899999999999999
11880,-8.0
11881,-12.299999999999997
11882,-14.300000000000004
11883,-15.049999999999997
11884,-14.5
11885,-14.300000000000004
11886,53.650000000000006
11887,63.10000000000001
11888,-4.904761899999997
11889,1.3952381000000003
11890,2.4452380999999974
11891,2.4452380999999974
11892,-59.4047619
11893,-60.2547619
11894,-61.1047619
11895,-8.0
11896,-3.799999999999997
11897,-10.099999999999994
11898,-9.050000000000004
11899,-12.200000000000003
11900,-10.75
11901,-16.4
11902,-13.350000000000001
11903,-21.65
11904,-19.35
11905,-21.099999999999998
11906,-16.9
11907,-23.650000000000002
11908,-21.0
11909,-22.200000000000003
11910,-22.200000000000003
11911,-20.6
11912,-24.8
11913,-19.5
11914,-22.7
11915,-13.899999999999999
11916,-22.7
11917,-8.849999999999994
11918,-14.300000000000004
11919,-8.0
11920,-9.450000000000003
11921,-9.050000000000004
11922,-10.600000000000001
11923,-12.200000000000003
11924,-8.399999999999999
11925,-9.050000000000004
11926,-6.399999999999999
11927,-8.200000000000003
11928,-6.950000000000003
11929,-12.200000000000003
11930,-13.450000000000003
11931,-14.300000000000004
11932,-20.6
11933,-16.1
11934,53.849999999999994
11935,59.2
11936,-2.704761900000001
11937,0.9952381000000017
11938,3.095238100000003
11939,7.695238099999997
11940,-53.1047619
11941,-52.8047619
11942,1.0952381
11943,58.8
11944,60.5
11945,49.349999999999994
11946,44.5
11947,36.75
11948,47.45
11949,47.35
11950,43.25
11951,37.8
11952,35.699999999999996
11953,36.349999999999994
11954,37.8
11955,33.6
11956,36.45
11957,36.55
11958,35.699999999999996
11959,35.6
11960,37.400000000000006
11961,38.95
11962,35.699999999999996
11963,37.8
11964,33.6
11965,46.2
11966,42.85
11967,48.7
11968,46.3
11969,46.1
11970,50.199999999999996
11971,46.2
11972,48.7
11973,49.55
11974,56.7
11975,56.7
11976,56.7
11977,53.35
11978,52.9
11979,50.4
11980,44.1
11981,44.95
11982,114.55
11983,125.9
11984,59.7952381
11985,63.995238099999995
11986,67.6952381
11987,68.5952381
11988,1.9452380999999999
11989,5.295238100000001
11990,8.3452381
11991,64.7
11992,62.15
11993,50.8
11994,42.400000000000006
11995,35.4
11996,55.75
11997,52.1
11998,44.95
11999,38.849999999999994
12000,-10.099999999999994
12001,-13.149999999999999
12002,-16.4
12003,-20.299999999999997
12004,-19.0
12005,-19.0
12006,-16.800000000000004
12007,-18.1
12008,-7.5
12009,-3.3999999999999986
12010,-0.8500000000000014
12011,3.9499999999999957
12012,6.700000000000003
12013,14.450000000000003
12014,2.8999999999999986
12015,4.699999999999996
12016,4.200000000000003
12017,0.0
12018,0.09999999999999432
12019,-3.799999999999997
12020,-3.1500000000000057
12021,-4.850000000000001
12022,-4.200000000000003
12023,-8.399999999999999
12024,-6.299999999999997
12025,-11.899999999999999
12026,-10.099999999999994
12027,-11.899999999999999
12028,-11.899999999999999
12029,-6.950000000000003
12030,56.150000000000006
12031,65.0
12032,1.4952380999999946
12033,8.445238099999997
12034,10.845238100000003
12035,10.845238100000003
12036,-56.2547619
12037,-56.8047619
12038,-57.5047619
12039,-4.200000000000003
12040,-1.7000000000000028
12041,-10.099999999999994
12042,-7.25
12043,-17.25
12044,-8.0
12045,-12.200000000000003
12046,-10.099999999999994
12047,-22.7
12048,-17.65
12049,-19.35
12050,-16.4
12051,-20.6
12052,-12.599999999999994
12053,-14.300000000000004
12054,-12.0
12055,-12.200000000000003
12056,-3.3999999999999986
12057,-3.799999999999997
12058,-0.8500000000000014
12059,-8.0
12060,-8.0
12061,2.5
12062,1.4499999999999957
12063,4.600000000000001
12064,5.099999999999994
12065,2.5
12066,2.5
12067,0.3999999999999986
12068,0.0
12069,0.7999999999999972
12070,1.4499999999999957
12071,-3.049999999999997
12072,-3.799999999999997
12073,-13.050000000000004
12074,-12.200000000000003
12075,-13.650000000000006
12076,-13.650000000000006
12077,-4.75
12078,57.400000000000006
12079,67.5
12080,3.4952381000000017
12081,10.6452381
12082,14.3952381
12083,15.045238100000006
12084,-48.9047619
12085,-51.0047619
12086,-57.3047619
12087,-2.75
12088,-3.799999999999997
12089,-8.299999999999997
12090,-10.099999999999994
12091,-11.150000000000006
12092,-11.150000000000006
12093,-14.300000000000004
12094,-12.200000000000003
12095,-18.5
12096,-14.300000000000004
12097,-16.4
12098,-16.0
12099,-20.2
12100,-18.900000000000002
12101,-19.45
12102,-17.049999999999997
12103,-16.4
12104,-3.799999999999997
12105,-2.549999999999997
12106,-3.1500000000000057
12107,-6.950000000000003
12108,-7.25
12109,1.4499999999999957
12110,2.1000000000000014
12111,2.6999999999999957
12112,4.600000000000001
12113,2.1999999999999957
12114,0.09999999999999432
12115,-1.7000000000000028
12116,-1.7000000000000028
12117,-2.1000000000000014
12118,0.30000000000000426
12119,-1.7000000000000028
12120,-1.7000000000000028
12121,-5.799999999999997
12122,-5.899999999999999
12123,-8.0
12124,-6.100000000000001
12125,-3.8999999999999986
12126,62.25
12127,67.89999999999999
12128,0.345238099999996
12129,6.245238100000002
12130,8.6452381
12131,12.745238099999995
12132,-52.0547619
12133,-50.2047619
12134,-53.8547619
12135,1.75
12136,4.5
12137,-5.899999999999999
12138,44.5
12139,41.050000000000004
12140,-11.150000000000006
12141,-14.5
12142,39.900000000000006
12143,35.5
12144,35.5
12145,35.699999999999996
12146,34.449999999999996
12147,34.0
12148,34.0
12149,36.55
12150,36.1
12151,34.449999999999996
12152,41.8
12153,44.3
12154,48.3
12155,50.4
12156,47.25
12157,57.75
12158,57.75
12159,55.650000000000006
12160,52.300000000000004
12161,47.25
12162,49.349999999999994
12163,46.2
12164,44.5
12165,44.1
12166,-2.950000000000003
12167,-7.899999999999999
12168,-8.0
12169,-14.100000000000001
12170,-9.25
12171,-10.099999999999994
12172,-10.099999999999994
12173,-4.299999999999997
12174,60.150000000000006
12175,70.55
12176,8.195238099999997
12177,17.1452381
12178,22.695238099999997
12179,22.695238099999997
12180,-41.5547619
12181,-42.9047619
12182,-54.1547619
12183,-3.799999999999997
12184,4.200000000000003
12185,-10.099999999999994
12186,-10.0
12187,-12.200000000000003
12188,-8.0
12189,-5.899999999999999
12190,-6.950000000000003
12191,-12.200000000000003
12192,-12.200000000000003
12193,-12.200000000000003
12194,-12.200000000000003
12195,-14.300000000000004
12196,-12.200000000000003
12197,-16.4
12198,-12.200000000000003
12199,-12.200000000000003
12200,-10.099999999999994
12201,-9.699999999999996
12202,2.5
12203,-3.799999999999997
12204,2.5
12205,13.0
12206,1.8499999999999943
12207,0.7999999999999972
12208,-7.149999999999999
12209,-10.099999999999994
12210,-13.799999999999997
12211,-14.300000000000004
12212,-17.450000000000003
12213,-17.65
12214,-13.899999999999999
12215,-14.300000000000004
12216,-13.899999999999999
12217,-17.549999999999997
12218,-13.899999999999999
12219,-16.1
12220,-14.300000000000004
12221,-13.899999999999999
12222,51.75
12223,63.599999999999994
12224,0.345238099999996
12225,8.095238100000003
12226,11.045238099999999
12227,13.995238099999995
12228,-51.0047619
12229,-53.6047619
12230,-57.3047619
12231,-3.799999999999997
12232,2.1000000000000014
12233,-7.149999999999999
12234,-7.599999999999994
12235,-6.399999999999999
12236,-12.200000000000003
12237,-6.550000000000004
12238,-6.200000000000003
12239,-16.4
12240,-13.050000000000004
12241,-14.300000000000004
12242,-12.200000000000003
12243,-16.4
12244,-16.4
12245,-18.5
12246,-16.4
12247,-17.65
12248,-16.4
12249,-11.150000000000006
12250,-12.850000000000001
12251,-10.099999999999994
12252,-13.650000000000006
12253,-7.149999999999999
12254,-14.300000000000004
12255,-8.650000000000006
12256,-11.150000000000006
12257,-11.450000000000003
12258,-12.950000000000003
12259,-15.350000000000001
12260,-10.099999999999994
12261,-11.349999999999994
