,Heat_Demand,Elec_Demand
1176,0.3797,0.29
1177,0.41405,0.296
1178,0.44839999999999997,0.302
1179,0.4765,0.302
1180,0.5046,0.302
1181,0.5214500000000001,0.3025
1182,0.5383,0.303
1183,0.77815,0.308
1184,1.018,0.313
1185,1.1205,0.326
1186,1.223,0.339
1187,1.2845,0.3535
1188,1.346,0.368
1189,1.37,0.3795
1190,1.394,0.391
1191,1.1718,0.4
1192,0.9496,0.409
1193,0.8522000000000001,0.416
1194,0.7547999999999999,0.423
1195,0.6959500000000001,0.4235
1196,0.6371,0.424
1197,0.57775,0.414
1198,0.5184,0.404
1199,0.4729,0.384
1200,0.4274,0.364
1201,0.38785000000000003,0.3405
1202,0.3483,0.317
1203,0.31095000000000006,0.2945
1204,0.2736,0.272
1205,0.28170000000000006,0.252
1206,0.2898,0.232
1207,0.30410000000000004,0.2145
1208,0.31839999999999996,0.197
1209,0.3395,0.1845
1210,0.36060000000000003,0.172
1211,0.39175,0.1675
1212,0.4229,0.163
1213,0.67865,0.165
1214,0.9344,0.167
1215,1.0627,0.177
1216,1.191,0.187
1217,1.17,0.2005
1218,1.149,0.214
1219,1.125,0.2285
1220,1.101,0.243
1221,0.85545,0.2565
1222,0.6099,0.27
1223,0.49479999999999996,0.2835
1224,0.3797,0.297
1225,0.41405,0.308
1226,0.44839999999999997,0.319
1227,0.4765,0.3255
1228,0.5046,0.332
1229,0.5214500000000001,0.3345
1230,0.5383,0.337
1231,0.77815,0.3405
1232,1.018,0.344
1233,1.1205,0.353
1234,1.223,0.362
1235,1.2845,0.374
1236,1.346,0.386
1237,1.37,0.3945
1238,1.394,0.403
1239,1.1718,0.4085
1240,0.9496,0.414
1241,0.8522000000000001,0.4175
1242,0.7547999999999999,0.421
1243,0.6959500000000001,0.4205
1244,0.6371,0.42
1245,0.57775,0.411
1246,0.5184,0.402
1247,0.4729,0.3825
1248,0.4274,0.363
1249,0.39854999999999996,0.339
1250,0.3697,0.315
1251,0.35735,0.293
1252,0.345,0.271
1253,0.3877,0.252
1254,0.4304,0.233
1255,0.4895,0.2165
1256,0.5486,0.2
1257,0.6082000000000001,0.187
1258,0.6678,0.174
1259,0.7213999999999999,0.167
1260,0.775,0.16
1261,1.051,0.161
1262,1.327,0.162
1263,1.453,0.17
1264,1.579,0.178
1265,1.5445,0.1915
1266,1.51,0.205
1267,1.456,0.221
1268,1.402,0.237
1269,1.1231,0.2545
1270,0.8442000000000001,0.272
1271,0.71005,0.2895
1272,0.5759,0.307
1273,0.60105,0.3225
1274,0.6262000000000001,0.338
1275,0.6731,0.3495
1276,0.72,0.361
1277,0.7555,0.3685
1278,0.791,0.376
1279,1.053,0.383
1280,1.315,0.39
1281,1.441,0.4005
1282,1.567,0.411
1283,1.638,0.4195
1284,1.709,0.428
1285,1.7315,0.4335
1286,1.754,0.439
1287,1.5195,0.443
1288,1.285,0.447
1289,1.168,0.4485
1290,1.051,0.45
1291,0.9726,0.4455
1292,0.8942,0.441
1293,0.7968,0.427
1294,0.6994,0.413
1295,0.6215999999999999,0.3895
1296,0.5438,0.366
1297,0.49034999999999995,0.341
1298,0.43689999999999996,0.316
1299,0.4061,0.292
1300,0.3753,0.268
1301,0.42965,0.247
1302,0.484,0.226
1303,0.5551,0.2085
1304,0.6262000000000001,0.191
1305,0.692,0.1785
1306,0.7577999999999999,0.166
1307,0.8152,0.1635
1308,0.8726,0.161
1309,1.1498,0.169
1310,1.427,0.177
1311,1.552,0.1885
1312,1.677,0.2
1313,1.6245,0.212
1314,1.572,0.224
1315,1.515,0.2355
1316,1.458,0.247
1317,1.1789,0.258
1318,0.8997999999999999,0.269
1319,0.7677999999999999,0.2795
1320,0.6357999999999999,0.29
1321,0.681,0.296
1322,0.7262000000000001,0.302
1323,0.778,0.302
1324,0.8298,0.302
1325,0.8657999999999999,0.3025
1326,0.9017999999999999,0.303
1327,1.1659000000000002,0.308
1328,1.43,0.313
1329,1.5565,0.326
1330,1.683,0.339
1331,1.754,0.3535
1332,1.825,0.368
1333,1.8475,0.3795
1334,1.87,0.391
1335,1.6335,0.4
1336,1.397,0.409
1337,1.279,0.416
1338,1.161,0.423
1339,1.082,0.4235
1340,1.003,0.424
1341,0.89195,0.414
1342,0.7808999999999999,0.404
1343,0.6890499999999999,0.3825
1344,0.5972000000000001,0.361
1345,0.5303,0.3365
1346,0.4634,0.312
1347,0.41935,0.289
1348,0.3753,0.266
1349,0.42965,0.246
1350,0.484,0.226
1351,0.5551,0.2085
1352,0.6262000000000001,0.191
1353,0.692,0.1785
1354,0.7577999999999999,0.166
1355,0.8152,0.1635
1356,0.8726,0.161
1357,1.1498,0.169
1358,1.427,0.177
1359,1.552,0.1885
1360,1.677,0.2
1361,1.6245,0.212
1362,1.572,0.224
1363,1.515,0.2355
1364,1.458,0.247
1365,1.1789,0.258
1366,0.8997999999999999,0.269
1367,0.7677999999999999,0.2795
1368,0.6357999999999999,0.29
1369,0.681,0.296
1370,0.7262000000000001,0.302
1371,0.778,0.302
1372,0.8298,0.302
1373,0.8657999999999999,0.3025
1374,0.9017999999999999,0.303
1375,1.1659000000000002,0.308
1376,1.43,0.313
1377,1.5565,0.326
1378,1.683,0.339
1379,1.754,0.3535
1380,1.825,0.368
1381,1.8475,0.3795
1382,1.87,0.391
1383,1.6335,0.4
1384,1.397,0.409
1385,1.279,0.416
1386,1.161,0.423
1387,1.082,0.4235
1388,1.003,0.424
1389,0.89195,0.414
1390,0.7808999999999999,0.404
1391,0.69455,0.3825
1392,0.6082000000000001,0.361
1393,0.5538,0.3365
1394,0.49939999999999996,0.312
1395,0.47185000000000005,0.289
1396,0.44430000000000003,0.266
1397,0.5162,0.246
1398,0.5881000000000001,0.226
1399,0.67095,0.2085
1400,0.7537999999999999,0.191
1401,0.8225999999999999,0.1785
1402,0.8914,0.166
1403,0.9462,0.1635
1404,1.001,0.161
1405,1.276,0.169
1406,1.551,0.177
1407,1.6715,0.1885
1408,1.792,0.2
1409,1.714,0.212
1410,1.636,0.224
1411,1.577,0.2355
1412,1.518,0.247
1413,1.2372,0.258
1414,0.9564,0.269
1415,0.82475,0.2795
1416,0.6931,0.29
1417,0.76095,0.296
1418,0.8288,0.302
1419,0.88095,0.302
1420,0.9331,0.302
1421,0.96635,0.3025
1422,0.9996,0.303
1423,1.2652999999999999,0.308
1424,1.531,0.313
1425,1.656,0.326
1426,1.781,0.339
1427,1.85,0.3535
1428,1.919,0.368
1429,1.9415,0.3795
1430,1.964,0.391
1431,1.7225,0.4
1432,1.481,0.409
1433,1.3615,0.416
1434,1.242,0.423
1435,1.1615,0.4235
1436,1.081,0.424
1437,0.9595,0.414
1438,0.838,0.404
1439,0.7523,0.3825
1440,0.6666,0.361
1441,0.606,0.3365
1442,0.5454,0.312
1443,0.5134500000000001,0.289
1444,0.4815,0.266
1445,0.5597000000000001,0.246
1446,0.6379,0.226
1447,0.7173999999999999,0.2085
1448,0.7968999999999999,0.191
1449,0.8692000000000001,0.1785
1450,0.9415,0.166
1451,0.99775,0.1635
1452,1.054,0.161
1453,1.329,0.169
1454,1.604,0.177
1455,1.724,0.1885
1456,1.844,0.2
1457,1.7625,0.212
1458,1.681,0.224
1459,1.6215,0.2355
1460,1.562,0.247
1461,1.2815,0.258
1462,1.001,0.269
1463,0.86925,0.2795
1464,0.7375,0.29
1465,0.8098500000000001,0.296
1466,0.8822000000000001,0.302
1467,0.9359000000000001,0.302
1468,0.9896,0.302
1469,1.0238,0.3025
1470,1.058,0.303
1471,1.3295,0.308
1472,1.601,0.313
1473,1.727,0.326
1474,1.853,0.339
1475,1.923,0.3535
1476,1.993,0.368
1477,2.0155,0.3795
1478,2.038,0.391
1479,1.793,0.4
1480,1.548,0.409
1481,1.4275,0.416
1482,1.307,0.423
1483,1.226,0.4235
1484,1.145,0.424
1485,1.01565,0.414
1486,0.8863,0.404
1487,0.7820499999999999,0.3825
1488,0.6778,0.361
1489,0.60575,0.3365
1490,0.5337000000000001,0.312
1491,0.489,0.289
1492,0.44430000000000003,0.266
1493,0.5162,0.246
1494,0.5881000000000001,0.226
1495,0.67095,0.2085
1496,0.7537999999999999,0.191
1497,0.8225999999999999,0.1785
1498,0.8914,0.166
1499,0.9462,0.1635
1500,1.001,0.161
1501,1.276,0.169
1502,1.551,0.177
1503,1.6715,0.1885
1504,1.792,0.2
1505,1.714,0.212
1506,1.636,0.224
1507,1.577,0.2355
1508,1.518,0.247
1509,1.2372,0.258
1510,0.9564,0.269
1511,0.82475,0.2795
1512,0.6931,0.29
1513,0.76095,0.296
1514,0.8288,0.302
1515,0.88095,0.302
1516,0.9331,0.302
1517,0.96635,0.3025
1518,0.9996,0.303
1519,1.2652999999999999,0.308
1520,1.531,0.313
1521,1.656,0.326
1522,1.781,0.339
1523,1.85,0.3535
1524,1.919,0.368
1525,1.9415,0.3795
1526,1.964,0.391
1527,1.7225,0.4
1528,1.481,0.409
1529,1.3615,0.416
1530,1.242,0.423
1531,1.1615,0.4235
1532,1.081,0.424
1533,0.9595,0.414
1534,0.838,0.404
1535,0.7523,0.384
1536,0.6666,0.364
1537,0.606,0.3405
1538,0.5454,0.317
1539,0.5134500000000001,0.2945
1540,0.4815,0.272
1541,0.5597000000000001,0.252
1542,0.6379,0.232
1543,0.7173999999999999,0.2145
1544,0.7968999999999999,0.197
1545,0.8692000000000001,0.1845
1546,0.9415,0.172
1547,0.99775,0.1675
1548,1.054,0.163
1549,1.329,0.165
1550,1.604,0.167
1551,1.724,0.177
1552,1.844,0.187
1553,1.7625,0.2005
1554,1.681,0.214
1555,1.6215,0.2285
1556,1.562,0.243
1557,1.2815,0.2565
1558,1.001,0.27
1559,0.86925,0.2835
1560,0.7375,0.297
1561,0.8098500000000001,0.308
1562,0.8822000000000001,0.319
1563,0.9359000000000001,0.3255
1564,0.9896,0.332
1565,1.0238,0.3345
1566,1.058,0.337
1567,1.3295,0.3405
1568,1.601,0.344
1569,1.727,0.353
1570,1.853,0.362
1571,1.923,0.374
1572,1.993,0.386
1573,2.0155,0.3945
1574,2.038,0.403
1575,1.793,0.4085
1576,1.548,0.414
1577,1.4275,0.4175
1578,1.307,0.421
1579,1.226,0.4205
1580,1.145,0.42
1581,1.01565,0.411
1582,0.8863,0.402
1583,0.77655,0.3825
1584,0.6668,0.363
1585,0.58225,0.339
1586,0.4977,0.315
1587,0.4365,0.293
1588,0.3753,0.271
1589,0.42965,0.252
1590,0.484,0.233
1591,0.5551,0.2165
1592,0.6262000000000001,0.2
1593,0.692,0.187
1594,0.7577999999999999,0.174
1595,0.8152,0.167
1596,0.8726,0.16
1597,1.1498,0.161
1598,1.427,0.162
1599,1.552,0.17
1600,1.677,0.178
1601,1.6245,0.1915
1602,1.572,0.205
1603,1.515,0.221
1604,1.458,0.237
1605,1.1789,0.2545
1606,0.8997999999999999,0.272
1607,0.7677999999999999,0.2895
1608,0.6357999999999999,0.307
1609,0.681,0.3225
1610,0.7262000000000001,0.338
1611,0.778,0.3495
1612,0.8298,0.361
1613,0.8657999999999999,0.3685
1614,0.9017999999999999,0.376
1615,1.1659000000000002,0.383
1616,1.43,0.39
1617,1.5565,0.4005
1618,1.683,0.411
1619,1.754,0.4195
1620,1.825,0.428
1621,1.8475,0.4335
1622,1.87,0.439
1623,1.6335,0.443
1624,1.397,0.447
1625,1.279,0.4485
1626,1.161,0.45
1627,1.082,0.4455
1628,1.003,0.441
1629,0.89195,0.427
1630,0.7808999999999999,0.413
1631,0.6883499999999999,0.3895
1632,0.5958,0.366
1633,0.5180999999999999,0.341
1634,0.44039999999999996,0.316
1635,0.38075,0.292
1636,0.3211,0.268
1637,0.35205000000000003,0.247
1638,0.383,0.226
1639,0.4264,0.2085
1640,0.4698,0.191
1641,0.5176000000000001,0.1785
1642,0.5654,0.166
1643,0.6120999999999999,0.1635
1644,0.6587999999999999,0.161
1645,0.9329,0.169
1646,1.207,0.177
1647,1.3385,0.1885
1648,1.47,0.2
1649,1.4215,0.212
1650,1.373,0.224
1651,1.333,0.2355
1652,1.293,0.247
1653,1.0266,0.258
1654,0.7602000000000001,0.269
1655,0.6406000000000001,0.2795
1656,0.521,0.29
1657,0.58025,0.296
1658,0.6395,0.302
1659,0.6794,0.302
1660,0.7192999999999999,0.302
1661,0.7445499999999999,0.3025
1662,0.7697999999999999,0.303
1663,1.0174,0.308
1664,1.265,0.313
1665,1.3635,0.326
1666,1.462,0.339
1667,1.5195,0.3535
1668,1.577,0.368
1669,1.5975,0.3795
1670,1.618,0.391
1671,1.3845,0.4
1672,1.151,0.409
1673,1.0507,0.416
1674,0.9504,0.423
1675,0.8898499999999999,0.4235
1676,0.8292999999999999,0.424
1677,0.74475,0.414
1678,0.6602,0.404
1679,0.5911500000000001,0.3825
1680,0.5221,0.361
1681,0.46985000000000005,0.3365
1682,0.4176,0.312
1683,0.38130000000000003,0.289
1684,0.345,0.266
1685,0.3877,0.246
1686,0.4304,0.226
1687,0.4895,0.2085
1688,0.5486,0.191
1689,0.6082000000000001,0.1785
1690,0.6678,0.166
1691,0.7213999999999999,0.1635
1692,0.775,0.161
1693,1.051,0.169
1694,1.327,0.177
1695,1.453,0.1885
1696,1.579,0.2
1697,1.5445,0.212
1698,1.51,0.224
1699,1.456,0.2355
1700,1.402,0.247
1701,1.1231,0.258
1702,0.8442000000000001,0.269
1703,0.71005,0.2795
1704,0.5759,0.29
1705,0.60105,0.296
1706,0.6262000000000001,0.302
1707,0.6731,0.302
1708,0.72,0.302
1709,0.7555,0.3025
1710,0.791,0.303
1711,1.053,0.308
1712,1.315,0.313
1713,1.441,0.326
1714,1.567,0.339
1715,1.638,0.3535
1716,1.709,0.368
1717,1.7315,0.3795
1718,1.754,0.391
1719,1.5195,0.4
1720,1.285,0.409
1721,1.168,0.416
1722,1.051,0.423
1723,0.9726,0.4235
1724,0.8942,0.424
1725,0.7968,0.414
1726,0.6994,0.404
1727,0.62095,0.3825
1728,0.5425,0.361
1729,0.47725,0.3365
1730,0.412,0.312
1731,0.3635,0.289
1732,0.315,0.266
1733,0.34305,0.246
1734,0.37110000000000004,0.226
1735,0.41025,0.2085
1736,0.44939999999999997,0.191
1737,0.49305,0.1785
1738,0.5367000000000001,0.166
1739,0.58035,0.1635
1740,0.624,0.161
1741,0.895,0.169
1742,1.166,0.177
1743,1.296,0.1885
1744,1.426,0.2
1745,1.3805,0.212
1746,1.335,0.224
1747,1.296,0.2355
1748,1.257,0.247
1749,0.99215,0.258
1750,0.7273,0.269
1751,0.6068,0.2795
1752,0.4863,0.29
1753,0.54055,0.296
1754,0.5948,0.302
1755,0.6316499999999999,0.302
1756,0.6685,0.302
1757,0.69235,0.3025
1758,0.7162000000000001,0.303
1759,0.9636,0.308
1760,1.211,0.313
1761,1.3105,0.326
1762,1.41,0.339
1763,1.469,0.3535
1764,1.528,0.368
1765,1.548,0.3795
1766,1.568,0.391
1767,1.3355,0.4
1768,1.103,0.409
1769,1.0025,0.416
1770,0.902,0.423
1771,0.8411000000000001,0.4235
1772,0.7802,0.424
1773,0.7022,0.414
1774,0.6242000000000001,0.404
1775,0.561,0.3825
1776,0.4978,0.361
1777,0.44675,0.3365
1778,0.3957,0.312
1779,0.3584,0.289
1780,0.3211,0.266
1781,0.35205000000000003,0.246
1782,0.383,0.226
1783,0.4264,0.2085
1784,0.4698,0.191
1785,0.5176000000000001,0.1785
1786,0.5654,0.166
1787,0.6120999999999999,0.1635
1788,0.6587999999999999,0.161
1789,0.9329,0.169
1790,1.207,0.177
1791,1.3385,0.1885
1792,1.47,0.2
1793,1.4215,0.212
1794,1.373,0.224
1795,1.333,0.2355
1796,1.293,0.247
1797,1.0266,0.258
1798,0.7602000000000001,0.269
1799,0.6406000000000001,0.2795
1800,0.521,0.29
1801,0.58025,0.296
1802,0.6395,0.302
1803,0.6794,0.302
1804,0.7192999999999999,0.302
1805,0.7445499999999999,0.3025
1806,0.7697999999999999,0.303
1807,1.0174,0.308
1808,1.265,0.313
1809,1.3635,0.326
1810,1.462,0.339
1811,1.5195,0.3535
1812,1.577,0.368
1813,1.5975,0.3795
1814,1.618,0.391
1815,1.3845,0.4
1816,1.151,0.409
1817,1.0507,0.416
1818,0.9504,0.423
1819,0.8898499999999999,0.4235
1820,0.8292999999999999,0.424
1821,0.74475,0.414
1822,0.6602,0.404
1823,0.5911500000000001,0.3825
1824,0.5221,0.361
1825,0.4603,0.3365
1826,0.3985,0.312
1827,0.3475,0.289
1828,0.2965,0.266
1829,0.31685,0.246
1830,0.3372,0.226
1831,0.3669,0.2085
1832,0.3966,0.191
1833,0.43539999999999995,0.1785
1834,0.4742,0.166
1835,0.5136000000000001,0.1635
1836,0.553,0.161
1837,0.821,0.169
1838,1.089,0.177
1839,1.2195,0.1885
1840,1.35,0.2
1841,1.355,0.212
1842,1.36,0.224
1843,1.315,0.2355
1844,1.27,0.247
1845,1.0020499999999999,0.258
1846,0.7341,0.269
1847,0.60805,0.2795
1848,0.482,0.29
1849,0.48269999999999996,0.296
1850,0.4834,0.302
1851,0.525,0.302
1852,0.5666,0.302
1853,0.5938,0.3025
1854,0.621,0.303
1855,0.8715,0.308
1856,1.122,0.313
1857,1.226,0.326
1858,1.33,0.339
1859,1.3915,0.3535
1860,1.453,0.368
1861,1.476,0.3795
1862,1.499,0.391
1863,1.27,0.4
1864,1.041,0.409
1865,0.942,0.416
1866,0.843,0.423
1867,0.78325,0.4235
1868,0.7235,0.424
1869,0.65265,0.414
1870,0.5818,0.404
1871,0.5260499999999999,0.384
1872,0.4703,0.364
1873,0.42525,0.3405
1874,0.3802,0.317
1875,0.3476,0.2945
1876,0.315,0.272
1877,0.34305,0.252
1878,0.37110000000000004,0.232
1879,0.41025,0.2145
1880,0.44939999999999997,0.197
1881,0.49305,0.1845
1882,0.5367000000000001,0.172
1883,0.58035,0.1675
1884,0.624,0.163
1885,0.895,0.165
1886,1.166,0.167
1887,1.296,0.177
1888,1.426,0.187
1889,1.3805,0.2005
1890,1.335,0.214
1891,1.296,0.2285
1892,1.257,0.243
1893,0.99215,0.2565
1894,0.7273,0.27
1895,0.6068,0.2835
1896,0.4863,0.297
1897,0.54055,0.308
1898,0.5948,0.319
1899,0.6316499999999999,0.3255
1900,0.6685,0.332
1901,0.69235,0.3345
1902,0.7162000000000001,0.337
1903,0.9636,0.3405
1904,1.211,0.344
1905,1.3105,0.353
1906,1.41,0.362
1907,1.469,0.374
1908,1.528,0.386
1909,1.548,0.3945
1910,1.568,0.403
1911,1.3355,0.4085
1912,1.103,0.414
1913,1.0025,0.4175
1914,0.902,0.421
1915,0.8411000000000001,0.4205
1916,0.7802,0.42
1917,0.7022,0.411
1918,0.6242000000000001,0.402
1919,0.561,0.3825
1920,0.4978,0.363
1921,0.45135000000000003,0.339
1922,0.4049,0.315
1923,0.37495,0.293
1924,0.345,0.271
1925,0.3877,0.252
1926,0.4304,0.233
1927,0.4895,0.2165
1928,0.5486,0.2
1929,0.6082000000000001,0.187
1930,0.6678,0.174
1931,0.7213999999999999,0.167
1932,0.775,0.16
1933,1.051,0.161
1934,1.327,0.162
1935,1.453,0.17
1936,1.579,0.178
1937,1.5445,0.1915
1938,1.51,0.205
1939,1.456,0.221
1940,1.402,0.237
1941,1.1231,0.2545
1942,0.8442000000000001,0.272
1943,0.71005,0.2895
1944,0.5759,0.307
1945,0.60105,0.3225
1946,0.6262000000000001,0.338
1947,0.6731,0.3495
1948,0.72,0.361
1949,0.7555,0.3685
1950,0.791,0.376
1951,1.053,0.383
1952,1.315,0.39
1953,1.441,0.4005
1954,1.567,0.411
1955,1.638,0.4195
1956,1.709,0.428
1957,1.7315,0.4335
1958,1.754,0.439
1959,1.5195,0.443
1960,1.285,0.447
1961,1.168,0.4485
1962,1.051,0.45
1963,0.9726,0.4455
1964,0.8942,0.441
1965,0.7968,0.427
1966,0.6994,0.413
1967,0.62095,0.3895
1968,0.5425,0.366
1969,0.48275,0.341
1970,0.423,0.316
1971,0.384,0.292
1972,0.345,0.268
1973,0.3877,0.247
1974,0.4304,0.226
1975,0.4895,0.2085
1976,0.5486,0.191
1977,0.6082000000000001,0.1785
1978,0.6678,0.166
1979,0.7213999999999999,0.1635
1980,0.775,0.161
1981,1.051,0.169
1982,1.327,0.177
1983,1.453,0.1885
1984,1.579,0.2
1985,1.5445,0.212
1986,1.51,0.224
1987,1.456,0.2355
1988,1.402,0.247
1989,1.1231,0.258
1990,0.8442000000000001,0.269
1991,0.71005,0.2795
1992,0.5759,0.29
1993,0.60105,0.296
1994,0.6262000000000001,0.302
1995,0.6731,0.302
1996,0.72,0.302
1997,0.7555,0.3025
1998,0.791,0.303
1999,1.053,0.308
2000,1.315,0.313
2001,1.441,0.326
2002,1.567,0.339
2003,1.638,0.3535
2004,1.709,0.368
2005,1.7315,0.3795
2006,1.754,0.391
2007,1.5195,0.4
2008,1.285,0.409
2009,1.168,0.416
2010,1.051,0.423
2011,0.9726,0.4235
2012,0.8942,0.424
2013,0.7968,0.414
2014,0.6994,0.404
2015,0.62095,0.3825
2016,0.5425,0.361
2017,0.4721,0.3365
2018,0.4017,0.312
2019,0.33764999999999995,0.289
2020,0.2736,0.266
2021,0.28170000000000006,0.246
2022,0.2898,0.226
2023,0.30410000000000004,0.2085
2024,0.31839999999999996,0.191
2025,0.3395,0.1785
2026,0.36060000000000003,0.166
2027,0.39175,0.1635
2028,0.4229,0.161
2029,0.67865,0.169
2030,0.9344,0.177
2031,1.0627,0.1885
2032,1.191,0.2
2033,1.17,0.212
2034,1.149,0.224
2035,1.125,0.2355
2036,1.101,0.247
2037,0.85545,0.258
2038,0.6099,0.269
2039,0.49479999999999996,0.2795
2040,0.3797,0.29
2041,0.41405,0.296
2042,0.44839999999999997,0.302
2043,0.4765,0.302
2044,0.5046,0.302
2045,0.5214500000000001,0.3025
2046,0.5383,0.303
2047,0.77815,0.308
2048,1.018,0.313
2049,1.1205,0.326
2050,1.223,0.339
2051,1.2845,0.3535
2052,1.346,0.368
2053,1.37,0.3795
2054,1.394,0.391
2055,1.1718,0.4
2056,0.9496,0.409
2057,0.8522000000000001,0.416
2058,0.7547999999999999,0.423
2059,0.6959500000000001,0.4235
2060,0.6371,0.424
2061,0.57775,0.414
2062,0.5184,0.404
2063,0.4729,0.3825
2064,0.4274,0.361
2065,0.38785000000000003,0.3365
2066,0.3483,0.312
2067,0.31015,0.289
2068,0.272,0.266
2069,0.272,0.246
2070,0.272,0.226
2071,0.2746,0.2085
2072,0.2772,0.191
2073,0.28529999999999994,0.1785
2074,0.2934,0.166
2075,0.30760000000000004,0.1635
2076,0.32180000000000003,0.161
2077,0.5588,0.169
2078,0.7958,0.177
2079,0.9158999999999999,0.1885
2080,1.036,0.2
2081,1.028,0.212
2082,1.02,0.224
2083,1.0063,0.2355
2084,0.9926,0.247
2085,0.763,0.258
2086,0.5334,0.269
2087,0.42495,0.2795
2088,0.3165,0.29
2089,0.33675,0.296
2090,0.357,0.302
2091,0.37685,0.302
2092,0.3967,0.302
2093,0.40914999999999996,0.3025
2094,0.42160000000000003,0.303
2095,0.6496500000000001,0.308
2096,0.8777,0.313
2097,0.97735,0.326
2098,1.077,0.339
2099,1.1395,0.3535
2100,1.202,0.368
2101,1.2275,0.3795
2102,1.253,0.391
2103,1.0428499999999998,0.4
2104,0.8327,0.409
2105,0.7399000000000001,0.416
2106,0.6471,0.423
2107,0.5896500000000001,0.4235
2108,0.5322,0.424
2109,0.4865,0.414
2110,0.4408,0.404
2111,0.40870000000000006,0.3825
2112,0.37660000000000005,0.361
2113,0.3494,0.3365
2114,0.3222,0.312
2115,0.2979,0.289
2116,0.2736,0.266
2117,0.28170000000000006,0.246
2118,0.2898,0.226
2119,0.30410000000000004,0.2085
2120,0.31839999999999996,0.191
2121,0.3395,0.1785
2122,0.36060000000000003,0.166
2123,0.39175,0.1635
2124,0.4229,0.161
2125,0.67865,0.169
2126,0.9344,0.177
2127,1.0627,0.1885
2128,1.191,0.2
2129,1.17,0.212
2130,1.149,0.224
2131,1.125,0.2355
2132,1.101,0.247
2133,0.85545,0.258
2134,0.6099,0.269
2135,0.49479999999999996,0.2795
2136,0.3797,0.29
2137,0.41405,0.296
2138,0.44839999999999997,0.302
2139,0.4765,0.302
2140,0.5046,0.302
2141,0.5214500000000001,0.3025
2142,0.5383,0.303
2143,0.77815,0.308
2144,1.018,0.313
2145,1.1205,0.326
2146,1.223,0.339
2147,1.2845,0.3535
2148,1.346,0.368
2149,1.37,0.3795
2150,1.394,0.391
2151,1.1718,0.4
2152,0.9496,0.409
2153,0.8522000000000001,0.416
2154,0.7547999999999999,0.423
2155,0.6959500000000001,0.4235
2156,0.6371,0.424
2157,0.57775,0.414
2158,0.5184,0.404
2159,0.4729,0.3825
2160,0.4274,0.361
2161,0.389,0.3365
2162,0.3506,0.312
2163,0.32355,0.289
2164,0.2965,0.266
2165,0.31685,0.246
2166,0.3372,0.226
2167,0.3669,0.2085
2168,0.3966,0.191
2169,0.43539999999999995,0.1785
2170,0.4742,0.166
2171,0.5136000000000001,0.1635
2172,0.553,0.161
2173,0.821,0.169
2174,1.089,0.177
2175,1.2195,0.1885
2176,1.35,0.2
2177,1.355,0.212
2178,1.36,0.224
2179,1.315,0.2355
2180,1.27,0.247
2181,1.0020499999999999,0.258
2182,0.7341,0.269
2183,0.60805,0.2795
2184,0.482,0.29
2185,0.48269999999999996,0.296
2186,0.4834,0.302
2187,0.525,0.302
2188,0.5666,0.302
2189,0.5938,0.3025
2190,0.621,0.303
2191,0.8715,0.308
2192,1.122,0.313
2193,1.226,0.326
2194,1.33,0.339
2195,1.3915,0.3535
2196,1.453,0.368
2197,1.476,0.3795
2198,1.499,0.391
2199,1.27,0.4
2200,1.041,0.409
2201,0.942,0.416
2202,0.843,0.423
2203,0.78325,0.4235
2204,0.7235,0.424
2205,0.65265,0.414
2206,0.5818,0.404
2207,0.5260499999999999,0.384
2208,0.4703,0.364
2209,0.42010000000000003,0.3405
2210,0.36989999999999995,0.317
2211,0.32095,0.2945
2212,0.272,0.272
2213,0.27595,0.252
2214,0.2799,0.232
2215,0.28945,0.2145
2216,0.299,0.197
2217,0.3143,0.1845
2218,0.3296,0.172
2219,0.35370000000000007,0.1675
2220,0.3778,0.163
2221,0.6266,0.165
2222,0.8754,0.167
2223,1.0002,0.177
2224,1.125,0.187
2225,1.11,0.2005
2226,1.095,0.214
2227,1.074,0.2285
2228,1.053,0.243
2229,0.8132,0.2565
2230,0.5734,0.27
2231,0.46044999999999997,0.2835
2232,0.3475,0.297
2233,0.37495,0.308
2234,0.4024,0.319
2235,0.42604999999999993,0.3255
2236,0.4497,0.332
2237,0.46545,0.3345
2238,0.48119999999999996,0.337
2239,0.7166,0.3405
2240,0.952,0.344
2241,1.0535,0.353
2242,1.155,0.362
2243,1.218,0.374
2244,1.281,0.386
2245,1.3055,0.3945
2246,1.33,0.403
2247,1.1114000000000002,0.4085
2248,0.8927999999999999,0.414
2249,0.79725,0.4175
2250,0.7017,0.421
2251,0.64365,0.4205
2252,0.5856,0.42
2253,0.5327000000000001,0.411
2254,0.4798,0.402
2255,0.44120000000000004,0.3825
2256,0.4026,0.363
2257,0.36920000000000003,0.339
2258,0.3358,0.315
2259,0.3039,0.293
2260,0.272,0.271
2261,0.27595,0.252
2262,0.2799,0.233
2263,0.28945,0.2165
2264,0.299,0.2
2265,0.3143,0.187
2266,0.3296,0.174
2267,0.35370000000000007,0.167
2268,0.3778,0.16
2269,0.6266,0.161
2270,0.8754,0.162
2271,1.0002,0.17
2272,1.125,0.178
2273,1.11,0.1915
2274,1.095,0.205
2275,1.074,0.221
2276,1.053,0.237
2277,0.8132,0.2545
2278,0.5734,0.272
2279,0.46044999999999997,0.2895
2280,0.3475,0.307
2281,0.37495,0.3225
