station_name,x_coordinate,y_coordinate,technology,capacity_mw,company_name,country,region,source,scraped_date
Trimdon,436000.0,536300.0,Wind,5.2,EDF Energy,England,North East,dukes_5.11,2025-12-18
Langley,420928.0,547703.0,Wind,8.0,EDF Energy,England,North East,dukes_5.11,2025-12-18
Walkway,439000.0,530000.0,Wind,14.0,EDF Energy,England,North East,dukes_5.11,2025-12-18
Longpark,348050.0,642050.0,Wind,38.0,EDF Energy,Scotland,Scotland,dukes_5.11,2025-12-18
Broomhill,415500.0,539500.0,Wind,8.0,EDF Energy,England,North East,dukes_5.11,2025-12-18
Rusholme,469500.0,426500.0,Wind,24.0,EDF Energy,England,Yorkshire and the Humber,dukes_5.11,2025-12-18
Burnfoot,290135.0,703250.0,Wind,30.1,EDF Energy,Scotland,Scotland,dukes_5.11,2025-12-18
Fairfield,301826.0,521459.0,Wind,6.5,EDF Energy,England,North West,dukes_5.11,2025-12-18
Green Rigg,392000.0,582000.0,Wind,36.0,EDF Energy,England,North East,dukes_5.11,2025-12-18
Fallago Rig,357000.0,660000.0,Wind,144.0,EDF Energy,Scotland,Scotland,dukes_5.11,2025-12-18
Boundary Lane,404708.0,550336.0,Wind,6.15,EDF Energy,England,North East,dukes_5.11,2025-12-18
Glassmoor II,528421.0,292867.0,Wind,12.3,EDF Energy,England,East of England,dukes_5.11,2025-12-18
Roade,477964.0,252105.0,Wind,7.2,EDF Energy,England,East Midlands,dukes_5.11,2025-12-18
Barmoor,393797.0,634046.0,Wind,12.0,EDF Energy,England,North East,dukes_5.11,2025-12-18
Park Spring,439689.0,408763.0,Wind,8.55,EDF Energy,England,Yorkshire and the Humber,dukes_5.11,2025-12-18
Burnhead Moss,288503.0,671903.0,Wind,26.0,EDF Energy,Scotland,Scotland,dukes_5.11,2025-12-18
Rhodders,288738.0,697461.0,Wind,12.3,EDF Energy,Scotland,Scotland,dukes_5.11,2025-12-18
Pearie Law,302205.0,659690.0,Wind,19.2,EDF Energy,Scotland,Scotland,dukes_5.11,2025-12-18
Corriemoillie,234700.0,867700.0,Wind,48.45,EDF Energy,Scotland,Scotland,dukes_5.11,2025-12-18
Beckburn,334466.0,568940.0,Wind,31.05,EDF Energy,England,North West,dukes_5.11,2025-12-18
Dorenell,332000.0,829500.0,Wind,177.0,EDF Energy,Scotland,Scotland,dukes_5.11,2025-12-18
Burnfoot East,294682.0,704706.0,Wind,10.8,EDF Energy,Scotland,Scotland,dukes_5.11,2025-12-18
West Benhar,289560.0,661750.0,Wind,30.1,EDF Energy,Scotland,Scotland,dukes_5.11,2025-12-18
Oaklands,389957.0,89555.0,Solar,5.0,Eneco Wind UK,England,South West,dukes_5.11,2025-12-18
Tullo,387283.0,785873.0,Wind,17.5,Eneco Wind UK,Scotland,Scotland,dukes_5.11,2025-12-18
Lochluichart,232030.0,866235.0,Wind,69.0,Eneco Wind UK,Scotland,Scotland,dukes_5.11,2025-12-18
Twinshiels,375955.0,771728.0,Wind,25.0,Eneco Wind UK,Scotland,Scotland,dukes_5.11,2025-12-18
Burn of Whilk,326232.0,939965.0,Wind,22.5,Eneco Wind UK,Scotland,Scotland,dukes_5.11,2025-12-18
Moy,276741.0,835240.0,Wind,66.0,Eneco Wind UK,Scotland,Scotland,dukes_5.11,2025-12-18
Saltend Power Station,509793.0,428825.0,Fossil Fuel,1200.0,Energy Capital Partners,England,Yorkshire and the Humber,dukes_5.11,2025-12-18
Indian Queens Power Ltd,191739.0,58385.0,Fossil Fuel,140.0,Energy Capital Partners,England,South West,dukes_5.11,2025-12-18
Ffestiniog Power Station,267900.0,344400.0,Pumped Hydro,360.0,Engie Power,Wales,Wales,dukes_5.11,2025-12-18
Dinorwig Power Station,259400.0,360000.0,Pumped Hydro,1800.0,Engie Power,Wales,Wales,dukes_5.11,2025-12-18
Capel Grange Solar Energy Ltd,565242.0,144832.0,Solar,4.08,Engie Power,England,South East,dukes_5.11,2025-12-18
Scotia Wind (Craigengelt) Ltd,272451.0,686495.0,Wind,20.0,Engie Power,Scotland,Scotland,dukes_5.11,2025-12-18
Crimp Wind Power Ltd,225180.0,115445.0,Wind,2.43,Engie Power,England,South West,dukes_5.11,2025-12-18
Flimby Wind Energy Ltd,302500.0,533500.0,Wind,6.15,Engie Power,England,North West,dukes_5.11,2025-12-18
Barlockhart Moor Wind Energy Ltd,221183.0,555886.0,Wind,8.2,Engie Power,Scotland,Scotland,dukes_5.11,2025-12-18
Sober Hill Wind Farm Ltd,480972.0,437663.0,Wind,12.3,Engie Power,England,Yorkshire and the Humber,dukes_5.11,2025-12-18
Blantyre Muir Wind Energy Ltd,268888.0,651781.0,Wind,12.3,Engie Power,Scotland,Scotland,dukes_5.11,2025-12-18
Carsington Wind Energy Ltd,424640.0,354200.0,Wind,8.2,Engie Power,England,East Midlands,dukes_5.11,2025-12-18
Cairnborrow Wind Energy Ltd,346153.0,841867.0,Wind,10.25,Engie Power,Scotland,Scotland,dukes_5.11,2025-12-18
EPR Eye Ltd,613050.0,275050.0,Bioenergy,14.316,EPR,England,East of England,dukes_5.11,2025-12-18
EPR Glanford Ltd,486050.0,415050.0,Bioenergy,14.0,EPR,England,Yorkshire and the Humber,dukes_5.11,2025-12-18
EPR Thetford Ltd,585300.0,286900.0,Bioenergy,41.5,EPR,England,East of England,dukes_5.11,2025-12-18
EPR Scotland Ltd,319000.0,695100.0,Bioenergy,12.5,EPR,Scotland,Scotland,dukes_5.11,2025-12-18
EPR Ely Ltd,545000.0,279900.0,Bioenergy,38.0,EPR,England,East of England,dukes_5.11,2025-12-18
Ovenden Moor,404300.0,430900.0,Wind,18.0,EPR,England,Yorkshire and the Humber,dukes_5.11,2025-12-18
Royd Moor,422000.0,404000.0,Wind,6.5,EPR,England,Yorkshire and the Humber,dukes_5.11,2025-12-18
Lynemouth Power Limited,429850.0,590374.0,Bioenergy,420.0,EPUKi,England,North East,dukes_5.11,2025-12-18
EP SHB LTD,520457.0,409164.0,Fossil Fuel,1365.0,EPUKi,England,Yorkshire and the Humber,dukes_5.11,2025-12-18
EP Ballylumford CCGT,156969.0,556595.0,Fossil Fuel,616.0,EPUKi,Northern Ireland,Northern Ireland,dukes_5.11,2025-12-18
EP Langage Ltd,257085.0,56194.0,Fossil Fuel,905.0,EPUKi,England,South West,dukes_5.11,2025-12-18
EP Ballylumford,156969.0,556595.0,Fossil Fuel,116.0,EPUKi,Northern Ireland,Northern Ireland,dukes_5.11,2025-12-18
Corby Power Station,488447.0,266932.0,Fossil Fuel,407.0,ESB,England,East Midlands,dukes_5.11,2025-12-18
CoolkeeraghESB C30,64846.0,584768.0,Fossil Fuel,413.0,ESB,Northern Ireland,Northern Ireland,dukes_5.11,2025-12-18
Carrington Power,373287.0,393037.0,Fossil Fuel,884.0,ESB,England,North West,dukes_5.11,2025-12-18
CoolkeeraghESB GT8,64846.0,584768.0,Fossil Fuel,53.0,ESB,Northern Ireland,Northern Ireland,dukes_5.11,2025-12-18
PV@Pendine Solar Farm,224103.0,210103.0,Solar,4.9,European Energy A/S,Wales,Wales,dukes_5.11,2025-12-18
Canewdon CIC,586831.0,194705.0,Solar,4.99,European Energy A/S,England,East of England,dukes_5.11,2025-12-18
West End Farm PV CIC,586056.0,194401.0,Solar,4.88,European Energy A/S,England,East Midlands,dukes_5.11,2025-12-18
High Leas PV,539629.0,382380.0,Solar,4.88,European Energy A/S,England,East Midlands,dukes_5.11,2025-12-18
Canewdon PV,586831.0,194705.0,Solar,4.99,European Energy A/S,England,East of England,dukes_5.11,2025-12-18
Woodhouse PV,459902.0,515917.0,Solar,4.88,European Energy A/S,England,North East,dukes_5.11,2025-12-18
West End Farm PV,586056.0,194401.0,Solar,4.88,European Energy A/S,England,East Midlands,dukes_5.11,2025-12-18
Bubney,351344.0,342321.0,Solar,40.36,European Energy A/S,England,East Midlands,dukes_5.11,2025-12-18
Parc Cynog,225500.0,209500.0,Wind,3.6,European Energy A/S,Wales,Wales,dukes_5.11,2025-12-18
Pendine Wind Farm Limited,225230.0,209760.0,Wind,4.8,European Energy A/S,Wales,Wales,dukes_5.11,2025-12-18
Cambrian,281000.0,280000.0,Wind,58.5,Falck Renewables SpA,Wales,Wales,dukes_5.11,2025-12-18
Boyndie,364000.0,862000.0,Wind,16.3,Falck Renewables SpA,Scotland,Scotland,dukes_5.11,2025-12-18
Earlsburn,269652.0,688422.0,Wind,37.5,Falck Renewables SpA,Scotland,Scotland,dukes_5.11,2025-12-18
Ben Aketil,132500.0,846500.0,Wind,27.6,Falck Renewables SpA,Scotland,Scotland,dukes_5.11,2025-12-18
Kilbraur,278550.0,907550.0,Wind,67.5,Falck Renewables SpA,Scotland,Scotland,dukes_5.11,2025-12-18
Millennium,225679.0,810840.0,Wind,65.0,Falck Renewables SpA,Scotland,Scotland,dukes_5.11,2025-12-18
Nutberry,279021.0,635662.0,Wind,15.0,Falck Renewables SpA,Scotland,Scotland,dukes_5.11,2025-12-18
West Browncastle,261117.0,642821.0,Wind,30.0,Falck Renewables SpA,Scotland,Scotland,dukes_5.11,2025-12-18
Kingsburn,266606.0,686412.0,Wind,22.5,Falck Renewables SpA,Scotland,Scotland,dukes_5.11,2025-12-18
Spaldington,475377.0,431986.0,Wind,11.75,Falck Renewables SpA,England,Yorkshire and the Humber,dukes_5.11,2025-12-18
Assel Valley,223370.0,595995.0,Wind,25.0,Falck Renewables SpA,Scotland,Scotland,dukes_5.11,2025-12-18
Auchrobert,275154.0,638500.0,Wind,38.76,Falck Renewables SpA,Scotland,Scotland,dukes_5.11,2025-12-18
Shotwick,332888.0,371036.0,Solar,72.21,Foresight Group,Wales,Wales,dukes_5.11,2025-12-18
Moel Moelogan,284619.0,362203.0,Wind,2.6,Foresight Group,Wales,Wales,dukes_5.11,2025-12-18
Moel Moelogan 2,284700.0,361300.0,Wind,11.7,Foresight Group,Wales,Wales,dukes_5.11,2025-12-18
Frodsham Wind Farm ,348635.0,376504.0,Wind,50.35,Foresight Group,England,North West,dukes_5.11,2025-12-18
Brockloch Rig 1,261500.0,602500.0,Wind,21.6,Fred Olsen Renewables,Scotland,Scotland,dukes_5.11,2025-12-18
Crystal Rig,368000.0,667000.0,Wind,62.5,Fred Olsen Renewables,Scotland,Scotland,dukes_5.11,2025-12-18
Crystal Rig II,367000.0,667500.0,Wind,138.0,Fred Olsen Renewables,Scotland,Scotland,dukes_5.11,2025-12-18
Rothes,318400.0,855900.0,Wind,50.6,Fred Olsen Renewables,Scotland,Scotland,dukes_5.11,2025-12-18
Pauls Hill,311505.0,840495.0,Wind,64.4,Fred Olsen Renewables,Scotland,Scotland,dukes_5.11,2025-12-18
Rothes II,318500.0,850500.0,Wind,41.4,Fred Olsen Renewables,Scotland,Scotland,dukes_5.11,2025-12-18
Mid Hill,370540.0,786500.0,Wind,75.9,Fred Olsen Renewables,Scotland,Scotland,dukes_5.11,2025-12-18
Crystal Rig III,368562.0,672486.0,Wind,13.8,Fred Olsen Renewables,Scotland,Scotland,dukes_5.11,2025-12-18
Brockloch Rig ,265160.0,596516.0,Wind,61.5,Fred Olsen Renewables,Scotland,Scotland,dukes_5.11,2025-12-18
Llancayo,336790.0,203067.0,Solar,4.9991,Greencoat Capital,Wales,Wales,dukes_5.11,2025-12-18
Manor Farm,355189.0,130227.0,Solar,4.869,Greencoat Capital,England,South East,dukes_5.11,2025-12-18
Springhill,413653.0,235615.0,Solar,4.9477,Greencoat Capital,England,South West,dukes_5.11,2025-12-18
Islip,497983.0,279596.0,Solar,4.99125,Greencoat Capital,England,East Midlands,dukes_5.11,2025-12-18
Grange Farm,229006.0,92956.0,Solar,5.80219,Greencoat Capital,England,South West,dukes_5.11,2025-12-18
Limberlost,453510.0,164953.0,Solar,1.594,Greencoat Capital,England,South East,dukes_5.11,2025-12-18
Redbridge,377194.0,88984.0,Solar,6.4832,Greencoat Capital,England,South West,dukes_5.11,2025-12-18
Bicester,459052.0,218811.0,Solar,18.4,Greencoat Capital,England,South East,dukes_5.11,2025-12-18
Wrangle,538495.0,348945.0,Solar,10.795,Greencoat Capital,England,East Midlands,dukes_5.11,2025-12-18
Stonebarrow,334899.0,98840.0,Solar,7.485,Greencoat Capital,England,South West,dukes_5.11,2025-12-18
Stowbridge,551252.0,272416.0,Solar,24.323,Greencoat Capital,England,East of England,dukes_5.11,2025-12-18
Westover,434623.0,140438.0,Solar,7.0416,Greencoat Capital,England,South East,dukes_5.11,2025-12-18
Stables,440233.0,297103.0,Solar,1.966,Greencoat Capital,England,East Midlands,dukes_5.11,2025-12-18
Grange Farm,363968.0,182366.0,Solar,21.09844,Greencoat Capital,England,South West,dukes_5.11,2025-12-18
Winnards,192864.0,66586.0,Solar,4.4528,Greencoat Capital,England,South West,dukes_5.11,2025-12-18
Bluegates,607018.0,222279.0,Solar,10.69717,Greencoat Capital,England,East of England,dukes_5.11,2025-12-18
Rowles,453433.0,216448.0,Solar,12.762,Greencoat Capital,England,South East,dukes_5.11,2025-12-18
Flit,448774.0,212010.0,Solar,10.4652,Greencoat Capital,England,South East,dukes_5.11,2025-12-18
Christchurch,417714.0,95129.0,Solar,17.92656,Greencoat Capital,England,South West,dukes_5.11,2025-12-18
Egmanton,474907.0,368832.0,Solar,14.1085,Greencoat Capital,England,East Midlands,dukes_5.11,2025-12-18
Aston Clinton,484594.0,215796.0,Solar,24.24228,Greencoat Capital,England,South East,dukes_5.11,2025-12-18
Dunkeswell,313746.0,107938.0,Solar,2.7951,Greencoat Capital,England,South West,dukes_5.11,2025-12-18
Homestead,473845.0,244756.0,Solar,17.71251,Greencoat Capital,England,East Midlands,dukes_5.11,2025-12-18
Hunciecroft,454513.0,373909.0,Solar,7.61904,Greencoat Capital,England,East Midlands,dukes_5.11,2025-12-18
New Kaine,584858.0,166460.0,Solar,1.8748,Greencoat Capital,England,South East,dukes_5.11,2025-12-18
New Stone House,455811.0,219330.0,Solar,11.4768,Greencoat Capital,England,South East,dukes_5.11,2025-12-18
Chapel Hill,196092.0,197842.0,Solar,10.07032,Greencoat Capital,Wales,Wales,dukes_5.11,2025-12-18
Saron,260904.0,212664.0,Solar,6.33258,Greencoat Capital,Wales,Wales,dukes_5.11,2025-12-18
Hendai,312392.0,197842.0,Solar,13.39536,Greencoat Capital,Wales,Wales,dukes_5.11,2025-12-18
Weston Longville,610220.0,315069.0,Solar,7.56855,Greencoat Capital,England,East of England,dukes_5.11,2025-12-18
Gaultney,481177.0,283964.0,Solar,21.558,Greencoat Capital,England,East Midlands,dukes_5.11,2025-12-18
Garvinack,177775.0,47586.0,Solar,9.6228,Greencoat Capital,England,South West,dukes_5.11,2025-12-18
Coombe,301187.0,84681.0,Solar,7.27847,Greencoat Capital,England,South West,dukes_5.11,2025-12-18
Isle of Wight,452614.0,90511.0,Solar,6.22644,Greencoat Capital,England,South East,dukes_5.11,2025-12-18
Place Farm,597181.0,132855.0,Solar,6.79167,Greencoat Capital,England,South East,dukes_5.11,2025-12-18
Malmaynes,580664.0,175335.0,Solar,14.82624,Greencoat Capital,England,South East,dukes_5.11,2025-12-18
Littlewood,482105.0,247071.0,Solar,13.728,Greencoat Capital,England,South East,dukes_5.11,2025-12-18
Moat Farm,466600.0,384353.0,Solar,4.6176,Greencoat Capital,England,East Midlands,dukes_5.11,2025-12-18
Upper Farm,463453.0,141758.0,Solar,10.01052,Greencoat Capital,England,South East,dukes_5.11,2025-12-18
Rhydypandy,265957.0,200658.0,Solar,6.38011,Greencoat Capital,Wales,Wales,dukes_5.11,2025-12-18
Wilton,231509.0,58873.0,Solar,9.48376,Greencoat Capital,England,South West,dukes_5.11,2025-12-18
Hoplass,190875.0,200362.0,Solar,10.3428,Greencoat Capital,Wales,Wales,dukes_5.11,2025-12-18
Radstone,458697.0,239909.0,Solar,5.2204,Greencoat Capital,England,East Midlands,dukes_5.11,2025-12-18
Hendre Fawr,291347.0,206062.0,Solar,11.6259,Greencoat Capital,Wales,Wales,dukes_5.11,2025-12-18
Aston House,416833.0,331778.0,Solar,19.82662,Greencoat Capital,England,East Midlands,dukes_5.11,2025-12-18
Morton Solar,467120.0,379462.0,Solar,28.09536,Greencoat Capital,England,East Midlands,dukes_5.11,2025-12-18
Welbeck,460619.0,372696.0,Solar,16.03844,Greencoat Capital,England,East Midlands,dukes_5.11,2025-12-18
Gedulah,314851.0,543478.0,Solar,18.33,Greencoat Capital,England,North West,dukes_5.11,2025-12-18
Rolleston,421291.0,326955.0,Solar,18.003,Greencoat Capital,England,West Midlands,dukes_5.11,2025-12-18
Bentham,407114.0,189633.0,Solar,11.051,Greencoat Capital,England,South West,dukes_5.11,2025-12-18
Bedborough,404920.0,101836.0,Solar,4.999,Greencoat Capital,England,South West,dukes_5.11,2025-12-18
Slade Farm,274224.0,45194.0,Solar,4.0966,Greencoat Capital,England,South West,dukes_5.11,2025-12-18
FannyHouse,342598.0,462146.0,Solar,4.942,Greencoat Capital,England,North West,dukes_5.11,2025-12-18
Guston,632877.0,144096.0,Solar,4.99928,Greencoat Capital,England,South East,dukes_5.11,2025-12-18
Long Meadow,493475.0,217559.0,Solar,4.11984,Greencoat Capital,England,South East,dukes_5.11,2025-12-18
Margate,208657.0,66512.0,Solar,3.366,Greencoat Capital,England,South West,dukes_5.11,2025-12-18
Great Seabrook,493192.0,217705.0,Solar,4.965,Greencoat Capital,England,South East,dukes_5.11,2025-12-18
Ferry Farm,485830.0,96047.0,Solar,4.924,Greencoat Capital,England,South East,dukes_5.11,2025-12-18
Canopus,530597.0,347613.0,Solar,4.9986,Greencoat Capital,England,East Midlands,dukes_5.11,2025-12-18
Burnham Wick,596876.0,195875.0,Solar,4.9992,Greencoat Capital,England,East of England,dukes_5.11,2025-12-18
Upper Wick,371550.0,195850.0,Solar,4.9986,Greencoat Capital,England,South West,dukes_5.11,2025-12-18
ScottowMoor,626488.0,323770.0,Solar,33.68,Greencoat Capital,England,East of England,dukes_5.11,2025-12-18
Five Oaks,509003.0,130058.0,Solar,4.99974,Greencoat Capital,England,South East,dukes_5.11,2025-12-18
SMSL1,626626.0,322780.0,Solar,4.76955148109703,Greencoat Capital,England,East of England,dukes_5.11,2025-12-18
Eveley,432815.0,133266.0,Solar,49.328,Greencoat Capital,England,South East,dukes_5.11,2025-12-18
Ford,517748.0,117195.0,Solar,11.56992,Greencoat Capital,England,South East,dukes_5.11,2025-12-18
LowerHouse,334870.0,204817.0,Solar,8.22369,Greencoat Capital,Wales,Wales,dukes_5.11,2025-12-18
Sellindge,608480.0,137870.0,Solar,11.20932,Greencoat Capital,England,South East,dukes_5.11,2025-12-18
Trowle,383857.0,158625.0,Solar,4.9986,Greencoat Capital,England,South West,dukes_5.11,2025-12-18
Bryn Bachau,243136.0,336998.0,Solar,4.57215,Greencoat Capital,Wales,Wales,dukes_5.11,2025-12-18
Bent Spur,375173.0,404114.0,Solar,4.992,Greencoat Capital,England,North West,dukes_5.11,2025-12-18
Swindon,413029.0,179126.0,Solar,60.89259,Greencoat Capital,England,South West,dukes_5.11,2025-12-18
SMSL2,625975.0,323016.0,Solar,4.89054998798077,Greencoat Capital,England,East of England,dukes_5.11,2025-12-18
SMSL3,625975.0,323016.0,Solar,4.95238081348339,Greencoat Capital,England,East of England,dukes_5.11,2025-12-18
SMSL4,625975.0,323016.0,Solar,3.64451771743881,Greencoat Capital,England,East of England,dukes_5.11,2025-12-18
Bobbing,586894.0,165757.0,Solar,11.6012,Greencoat Capital,England,South East,dukes_5.11,2025-12-18
Outwood,568931.0,193607.0,Solar,4.97007,Greencoat Capital,England,East of England,dukes_5.11,2025-12-18
Lagness,490675.0,101234.0,Solar,4.847,Greencoat Capital,England,South East,dukes_5.11,2025-12-18
Seaview,282388.0,178878.0,Solar,1.8774,Greencoat Capital,Wales,Wales,dukes_5.11,2025-12-18
30Acres,453432.0,367916.0,Solar,3.773,Greencoat Capital,England,East Midlands,dukes_5.11,2025-12-18
Errol,321840.0,721031.0,Solar,12.99942,Greencoat Capital,Scotland,Scotland,dukes_5.11,2025-12-18
Wilsom Farm,472777.0,138856.0,Solar,4.005795,Greencoat Capital,England,South East,dukes_5.11,2025-12-18
Honeysome,538755.0,286122.0,Solar,4.346,Greencoat Capital,England,East of England,dukes_5.11,2025-12-18
RamseySolar,527862.0,284726.0,Solar,4.973,Greencoat Capital,England,East of England,dukes_5.11,2025-12-18
Newton,624152.0,306192.0,Solar,4.98732,Greencoat Capital,England,East of England,dukes_5.11,2025-12-18
Severn Beach,354534.0,184909.0,Solar,3.95616,Greencoat Capital,England,South West,dukes_5.11,2025-12-18
Marchington,416198.0,330270.0,Solar,4.99824,Greencoat Capital,England,West Midlands,dukes_5.11,2025-12-18
Tower Hayes,444576.0,310822.0,Solar,4.99908,Greencoat Capital,England,East Midlands,dukes_5.11,2025-12-18
Carnemough,191629.0,52065.0,Solar,10.140345,Greencoat Capital,England,South West,dukes_5.11,2025-12-18
Kinmel 1,298420.0,377733.0,Solar,4.998600000000001,Greencoat Capital,Wales,Wales,dukes_5.11,2025-12-18
Merston,489440.0,102825.0,Solar,4.999,Greencoat Capital,England,South East,dukes_5.11,2025-12-18
Carlam Hill Education,511000.0,436000.0,Solar,4.99802,Greencoat Capital,England,Yorkshire and the Humber,dukes_5.11,2025-12-18
Rhewl 1,349490.0,193050.0,Solar,3.04152,Greencoat Capital,Wales,Wales,dukes_5.11,2025-12-18
Sudbrook,350024.0,187852.0,Solar,4.998,Greencoat Capital,Wales,Wales,dukes_5.11,2025-12-18
Kinmel 2,296340.0,376905.0,Solar,4.992,Greencoat Capital,Wales,Wales,dukes_5.11,2025-12-18
Ashby,434525.0,317774.0,Solar,4.7991,Greencoat Capital,England,East Midlands,dukes_5.11,2025-12-18
Balcombe,535377.0,132854.0,Solar,4.9608,Greencoat Capital,England,South East,dukes_5.11,2025-12-18
Huntspill,332877.0,144342.0,Solar,4.993,Greencoat Capital,England,South West,dukes_5.11,2025-12-18
Shuttleworth,382296.0,448048.0,Solar,4.99908,Greencoat Capital,England,North West,dukes_5.11,2025-12-18
Wilbees,554339.0,106829.0,Solar,4.99866,Greencoat Capital,England,South East,dukes_5.11,2025-12-18
Basin Bridge,439522.0,296115.0,Solar,4.9896,Greencoat Capital,England,East Midlands,dukes_5.11,2025-12-18
Pantymoch,277876.0,190467.0,Solar,4.992,Greencoat Capital,Wales,Wales,dukes_5.11,2025-12-18
Royston,535667.0,242584.0,Solar,4.96,Greencoat Capital,England,East of England,dukes_5.11,2025-12-18
Moor House,301300.0,525369.0,Solar,4.91556,Greencoat Capital,England,North West,dukes_5.11,2025-12-18
Cranham,558400.0,187089.0,Solar,2.99874,Greencoat Capital,England,London,dukes_5.11,2025-12-18
Mill Farm,494872.0,331696.0,Solar,4.99675,Greencoat Capital,England,East Midlands,dukes_5.11,2025-12-18
Bury Green,525500.0,285500.0,Solar,4.973,Greencoat Capital,England,East of England,dukes_5.11,2025-12-18
Eckland Lodge,478672.0,284948.0,Solar,3.657,Greencoat Capital,England,East Midlands,dukes_5.11,2025-12-18
Royston CIC,535667.0,242584.0,Solar,4.896,Greencoat Capital,England,East of England,dukes_5.11,2025-12-18
Pantymoch CIC,277876.0,190467.0,Solar,4.896,Greencoat Capital,Wales,Wales,dukes_5.11,2025-12-18
Wick Road CIC,331664.0,154677.0,Solar,2.199375,Greencoat Capital,England,South West,dukes_5.11,2025-12-18
Wick Road,331664.0,154677.0,Solar,4.662675,Greencoat Capital,England,South West,dukes_5.11,2025-12-18
Bransholme Solar,511000.0,436000.0,Solar,4.99802,Greencoat Capital,England,Yorkshire and the Humber,dukes_5.11,2025-12-18
Rolls Royce,360460.0,180792.0,Solar,3.2,Greencoat Capital,England,South West,dukes_5.11,2025-12-18
Rhewl 2,349376.0,193176.0,Solar,3.07164,Greencoat Capital,Wales,Wales,dukes_5.11,2025-12-18
Carrowdore,169400.0,525454.0,Solar,5.98158,Greencoat Capital,Northern Ireland,Northern Ireland,dukes_5.11,2025-12-18
Carver Hey,348519.0,423631.0,Solar,2.5056,Greencoat Capital,England,North West,dukes_5.11,2025-12-18
Woodhouse,409432.0,339052.0,Solar,4.97952,Greencoat Capital,England,West Midlands,dukes_5.11,2025-12-18
Brent Broad,332623.0,152727.0,Solar,3.7584,Greencoat Capital,England,South West,dukes_5.11,2025-12-18
Home Farm,393986.0,226037.0,Solar,4.98732,Greencoat Capital,England,South West,dukes_5.11,2025-12-18
Arnawood,346363.0,459484.0,Solar,4.992,Greencoat Capital,England,North West,dukes_5.11,2025-12-18
Bilsborrow,350124.0,439100.0,Solar,4.9926,Greencoat Capital,England,North West,dukes_5.11,2025-12-18
Snettisham,570621.0,334187.0,Solar,2.6928,Greencoat Capital,England,East of England,dukes_5.11,2025-12-18
Otherton,380432.0,254242.0,Solar,2.51856,Greencoat Capital,England,West Midlands,dukes_5.11,2025-12-18
West Strathore,328619.0,697504.0,Solar,4.9773,Greencoat Capital,Scotland,Scotland,dukes_5.11,2025-12-18
Potters Bar,524112.0,202677.0,Solar,4.99813,Greencoat Capital,England,East of England,dukes_5.11,2025-12-18
Widehurst,575536.0,142994.0,Solar,4.98624,Greencoat Capital,England,South East,dukes_5.11,2025-12-18
Ainderby,433420.0,492119.0,Solar,4.961,Greencoat Capital,England,Yorkshire and the Humber,dukes_5.11,2025-12-18
Bann Road,111262.0,571958.0,Solar,45.75284,Greencoat Capital,Northern Ireland,Northern Ireland,dukes_5.11,2025-12-18
Cockett Valley,260884.0,195188.0,Solar,4.99928,Greencoat Capital,Wales,Wales,dukes_5.11,2025-12-18
Henley,345599.0,288062.0,Solar,4.999,Greencoat Capital,England,West Midlands,dukes_5.11,2025-12-18
Upper Meadowley,366792.0,292516.0,Solar,4.8654,Greencoat Capital,England,West Midlands,dukes_5.11,2025-12-18
Wraysbury,501492.0,172752.0,Solar,3.049,Greencoat Capital,England,South East,dukes_5.11,2025-12-18
Berthllwyd,307796.0,188016.0,Solar,4.964775,Greencoat Capital,Wales,Wales,dukes_5.11,2025-12-18
Bodwen,202672.0,60536.0,Solar,4.999755,Greencoat Capital,England,South West,dukes_5.11,2025-12-18
Ebnal Lodge,331810.0,334117.0,Solar,4.98942,Greencoat Capital,England,West Midlands,dukes_5.11,2025-12-18
Sandhutton,439302.0,482532.0,Solar,4.999755,Greencoat Capital,England,Yorkshire and the Humber,dukes_5.11,2025-12-18
Hunger Hill,433439.0,512522.0,Solar,4.99578,Greencoat Capital,England,North East,dukes_5.11,2025-12-18
Wrea Green,338850.0,431150.0,Solar,4.87968,Greencoat Capital,England,North West,dukes_5.11,2025-12-18
CommonFarm,413720.0,181837.0,Solar,3.3364,Greencoat Capital,England,South West,dukes_5.11,2025-12-18
Netley,446625.0,109005.0,Solar,4.997,Greencoat Capital,England,South East,dukes_5.11,2025-12-18
West Carclaze,201930.0,55161.0,Solar,4.99476,Greencoat Capital,England,South West,dukes_5.11,2025-12-18
Belper,437351.0,348648.0,Solar,4.9979,Greencoat Capital,England,North East,dukes_5.11,2025-12-18
Carmarthen,0.0,0.0,Solar,4.7012,Greencoat Capital,Wales,Wales,dukes_5.11,2025-12-18
Clay Cross,301000.0,532000.0,Solar,4.99284,Greencoat Capital,England,North West,dukes_5.11,2025-12-18
Lisburn,134798.0,521384.0,Solar,20.5,Greencoat Capital,Northern Ireland,Northern Ireland,dukes_5.11,2025-12-18
Mount Farm,404408.0,239674.0,Solar,23.0789,Greencoat Capital,England,West Midlands,dukes_5.11,2025-12-18
Vine Farm,532321.0,247623.0,Solar,45.91605,Greencoat Capital,England,East of England,dukes_5.11,2025-12-18
Rose & Crown,548440.0,315807.0,Solar,30.107,Greencoat Capital,England,East of England,dukes_5.11,2025-12-18
Laurel Hill,123488.0,509151.0,Solar,14.202,Greencoat Capital,Northern Ireland,Northern Ireland,dukes_5.11,2025-12-18
