dataset,settlementDate,settlement_period,timeFrom,level_from,timeTo,level_to,pair_id,offer_price,bid_price,nationalGridBmUnit,bmu_id
BOD,2020-11-21,1,2020-11-21T00:00:00Z,-500,2020-11-21T00:30:00Z,-500,-1,50.0,0.0,RATS-3,T_RATS-3
BOD,2020-11-21,1,2020-11-21T00:00:00Z,500,2020-11-21T00:30:00Z,500,1,350.0,25.0,RATS-3,T_RATS-3
BOD,2020-11-21,1,2020-11-21T00:00:00Z,-500,2020-11-21T00:30:00Z,-500,-1,50.0,0.0,RATS-4,T_RATS-4
BOD,2020-11-21,1,2020-11-21T00:00:00Z,500,2020-11-21T00:30:00Z,500,1,150.0,27.0,RATS-4,T_RATS-4
BOD,2020-11-21,1,2020-11-21T00:00:00Z,-17,2020-11-21T00:30:00Z,-17,-1,100.0,-100.0,RATSGT-2,T_RATSGT-2
BOD,2020-11-21,1,2020-11-21T00:00:00Z,17,2020-11-21T00:30:00Z,17,1,399.99,214.0,RATSGT-2,T_RATSGT-2
BOD,2020-11-21,1,2020-11-21T00:00:00Z,-17,2020-11-21T00:30:00Z,-17,-1,100.0,-100.0,RATSGT-4,T_RATSGT-4
BOD,2020-11-21,1,2020-11-21T00:00:00Z,17,2020-11-21T00:30:00Z,17,1,399.99,214.0,RATSGT-4,T_RATSGT-4
BOD,2020-11-21,1,2020-11-21T00:00:00Z,0,2020-11-21T00:30:00Z,0,-1,0.0,0.0,RAVED-1,T_RAVED-1
BOD,2020-11-21,1,2020-11-21T00:00:00Z,0,2020-11-21T00:30:00Z,0,1,0.0,0.0,RAVED-1,T_RAVED-1
BOD,2020-11-21,1,2020-11-21T00:00:00Z,-279,2020-11-21T00:30:00Z,-279,-1,-98.14,-148.68,RCBKO-1,T_RCBKO-1
BOD,2020-11-21,1,2020-11-21T00:00:00Z,0,2020-11-21T00:30:00Z,0,1,9999.0,100.0,RCBKO-1,T_RCBKO-1
BOD,2020-11-21,1,2020-11-21T00:00:00Z,-286,2020-11-21T00:30:00Z,-286,-1,-98.14,-148.68,RCBKO-2,T_RCBKO-2
BOD,2020-11-21,1,2020-11-21T00:00:00Z,0,2020-11-21T00:30:00Z,0,1,9999.0,100.0,RCBKO-2,T_RCBKO-2
BOD,2020-11-21,1,2020-11-21T00:00:00Z,-40,2020-11-21T00:30:00Z,-40,-1,5.0,5.0,RDFRB-1,E_RDFRB-1
BOD,2020-11-21,1,2020-11-21T00:00:00Z,40,2020-11-21T00:30:00Z,40,1,67.8,67.8,RDFRB-1,E_RDFRB-1
BOD,2020-11-21,1,2020-11-21T00:00:00Z,-40,2020-11-21T00:30:00Z,-40,-1,5.0,5.0,RDFRD-1,E_RDFRD-1
BOD,2020-11-21,1,2020-11-21T00:00:00Z,40,2020-11-21T00:30:00Z,40,1,67.8,67.8,RDFRD-1,E_RDFRD-1
BOD,2020-11-21,1,2020-11-21T00:00:00Z,-34,2020-11-21T00:30:00Z,-34,-1,500.0,-500.0,RDSCR-1,E_RDSCR-1
BOD,2020-11-21,1,2020-11-21T00:00:00Z,34,2020-11-21T00:30:00Z,34,1,500.0,-500.0,RDSCR-1,E_RDSCR-1
BOD,2020-11-21,1,2020-11-21T00:00:00Z,0,2020-11-21T00:30:00Z,0,-1,0.0,0.0,RHAMD-1,T__MYELT001
BOD,2020-11-21,1,2020-11-21T00:00:00Z,0,2020-11-21T00:30:00Z,0,1,0.0,0.0,RHAMD-1,T__MYELT001
BOD,2020-11-21,1,2020-11-21T00:00:00Z,-200,2020-11-21T00:30:00Z,-200,-1,0.0,-172.63,RMPNO-1,T_RMPNO-1
BOD,2020-11-21,1,2020-11-21T00:00:00Z,200,2020-11-21T00:30:00Z,200,1,172.63,0.0,RMPNO-1,T_RMPNO-1
BOD,2020-11-21,1,2020-11-21T00:00:00Z,-200,2020-11-21T00:30:00Z,-200,-1,0.0,-172.63,RMPNO-2,T_RMPNO-2
BOD,2020-11-21,1,2020-11-21T00:00:00Z,200,2020-11-21T00:30:00Z,200,1,172.63,0.0,RMPNO-2,T_RMPNO-2
BOD,2020-11-21,1,2020-11-21T00:00:00Z,-500,2020-11-21T00:30:00Z,-500,-2,0.5,0.0,ROCK-1,T_ROCK-1
BOD,2020-11-21,1,2020-11-21T00:00:00Z,-1,2020-11-21T00:30:00Z,-1,-1,25.0,1.0,ROCK-1,T_ROCK-1
BOD,2020-11-21,1,2020-11-21T00:00:00Z,150,2020-11-21T00:30:00Z,150,1,58.9,25.0,ROCK-1,T_ROCK-1
BOD,2020-11-21,1,2020-11-21T00:00:00Z,410,2020-11-21T00:30:00Z,410,2,61.0,25.0,ROCK-1,T_ROCK-1
BOD,2020-11-21,1,2020-11-21T00:00:00Z,-49,2020-11-21T00:30:00Z,-49,-1,40.0,-9999.0,ROOSB-1,E_ROOSB-1
BOD,2020-11-21,1,2020-11-21T00:00:00Z,49,2020-11-21T00:30:00Z,49,1,9999.0,40.0,ROOSB-1,E_ROOSB-1
BOD,2020-11-21,1,2020-11-21T00:00:00Z,-50,2020-11-21T00:30:00Z,-50,-1,88.0,-88.0,ROTHW-1,2__PENEC001
BOD,2020-11-21,1,2020-11-21T00:00:00Z,0,2020-11-21T00:30:00Z,0,1,88.0,-88.0,ROTHW-1,2__PENEC001
BOD,2020-11-21,1,2020-11-21T00:00:00Z,-90,2020-11-21T00:30:00Z,-90,-1,0.0,-162.66,RREW-1,T_RREW-1
BOD,2020-11-21,1,2020-11-21T00:00:00Z,90,2020-11-21T00:30:00Z,90,1,162.66,0.0,RREW-1,T_RREW-1
BOD,2020-11-21,1,2020-11-21T00:00:00Z,-90,2020-11-21T00:30:00Z,-90,-1,0.0,-124.33,RRWW-1,T_RRWW-1
BOD,2020-11-21,1,2020-11-21T00:00:00Z,90,2020-11-21T00:30:00Z,90,1,124.33,0.0,RRWW-1,T_RRWW-1
BOD,2020-11-21,1,2020-11-21T00:00:00Z,0,2020-11-21T00:30:00Z,0,-1,0.0,0.0,RSCRB-1,2__FRWED001
BOD,2020-11-21,1,2020-11-21T00:00:00Z,0,2020-11-21T00:30:00Z,0,1,0.0,0.0,RSCRB-1,2__FRWED001
BOD,2020-11-21,1,2020-11-21T00:00:00Z,-25,2020-11-21T00:30:00Z,-25,-1,40.0,10.0,RUGGT-6,T_RUGGT-6
BOD,2020-11-21,1,2020-11-21T00:00:00Z,25,2020-11-21T00:30:00Z,25,1,350.0,40.0,RUGGT-6,T_RUGGT-6
BOD,2020-11-21,1,2020-11-21T00:00:00Z,-25,2020-11-21T00:30:00Z,-25,-1,40.0,10.0,RUGGT-7,T_RUGGT-7
BOD,2020-11-21,1,2020-11-21T00:00:00Z,25,2020-11-21T00:30:00Z,25,1,350.0,40.0,RUGGT-7,T_RUGGT-7
BOD,2020-11-21,1,2020-11-21T00:00:00Z,-245,2020-11-21T00:30:00Z,-245,-2,10.0,-32.0,RUGPS-6,T_RUGPS-6
BOD,2020-11-21,1,2020-11-21T00:00:00Z,-215,2020-11-21T00:30:00Z,-215,-1,45.0,-5.0,RUGPS-6,T_RUGPS-6
BOD,2020-11-21,1,2020-11-21T00:00:00Z,488,2020-11-21T00:30:00Z,488,1,95.0,40.0,RUGPS-6,T_RUGPS-6
BOD,2020-11-21,1,2020-11-21T00:00:00Z,-245,2020-11-21T00:30:00Z,-245,-2,10.0,-32.0,RUGPS-7,T_RUGPS-7
BOD,2020-11-21,1,2020-11-21T00:00:00Z,-215,2020-11-21T00:30:00Z,-215,-1,45.0,-5.0,RUGPS-7,T_RUGPS-7
BOD,2020-11-21,1,2020-11-21T00:00:00Z,400,2020-11-21T00:30:00Z,400,1,95.0,40.0,RUGPS-7,T_RUGPS-7
BOD,2020-11-21,1,2020-11-21T00:00:00Z,-410,2020-11-21T00:30:00Z,-410,-2,53.0,0.0,RYHPS-1,T_RYHPS-1
BOD,2020-11-21,1,2020-11-21T00:00:00Z,-170,2020-11-21T00:30:00Z,-170,-1,54.0,5.0,RYHPS-1,T_RYHPS-1
BOD,2020-11-21,1,2020-11-21T00:00:00Z,440,2020-11-21T00:30:00Z,440,1,94.5,24.0,RYHPS-1,T_RYHPS-1
BOD,2020-11-21,1,2020-11-21T00:00:00Z,360,2020-11-21T00:30:00Z,360,2,94.5,24.0,RYHPS-1,T_RYHPS-1
BOD,2020-11-21,1,2020-11-21T00:00:00Z,0,2020-11-21T00:30:00Z,0,-1,0.0,0.0,SACOD-1,T_SACOD-1
BOD,2020-11-21,1,2020-11-21T00:00:00Z,0,2020-11-21T00:30:00Z,0,1,0.0,0.0,SACOD-1,T_SACOD-1
BOD,2020-11-21,1,2020-11-21T00:00:00Z,-32,2020-11-21T00:30:00Z,-32,-1,99999.0,-72.0,SANQW-1,T_SANQW-1
BOD,2020-11-21,1,2020-11-21T00:00:00Z,32,2020-11-21T00:30:00Z,32,1,99999.0,-72.0,SANQW-1,T_SANQW-1
BOD,2020-11-21,1,2020-11-21T00:00:00Z,-587,2020-11-21T00:30:00Z,-587,-2,0.0,-250.0,SCCL-1,T_SCCL-1
BOD,2020-11-21,1,2020-11-21T00:00:00Z,-139,2020-11-21T00:30:00Z,-139,-1,30.0,3.95,SCCL-1,T_SCCL-1
BOD,2020-11-21,1,2020-11-21T00:00:00Z,587,2020-11-21T00:30:00Z,587,1,69.0,33.0,SCCL-1,T_SCCL-1
BOD,2020-11-21,1,2020-11-21T00:00:00Z,-587,2020-11-21T00:30:00Z,-587,-2,0.0,-500.0,SCCL-2,T_SCCL-2
BOD,2020-11-21,1,2020-11-21T00:00:00Z,-82,2020-11-21T00:30:00Z,-82,-1,30.0,3.9,SCCL-2,T_SCCL-2
BOD,2020-11-21,1,2020-11-21T00:00:00Z,587,2020-11-21T00:30:00Z,587,1,68.0,33.0,SCCL-2,T_SCCL-2
BOD,2020-11-21,1,2020-11-21T00:00:00Z,-587,2020-11-21T00:30:00Z,-587,-2,0.0,-5.0,SCCL-3,T_SCCL-3
BOD,2020-11-21,1,2020-11-21T00:00:00Z,-246,2020-11-21T00:30:00Z,-246,-1,30.0,4.0,SCCL-3,T_SCCL-3
BOD,2020-11-21,1,2020-11-21T00:00:00Z,587,2020-11-21T00:30:00Z,587,1,70.0,33.0,SCCL-3,T_SCCL-3
BOD,2020-11-21,1,2020-11-21T00:00:00Z,-587,2020-11-21T00:30:00Z,-587,-3,0.0,-10.0,SCCLD-1,T_SCCL-4
BOD,2020-11-21,1,2020-11-21T00:00:00Z,-20,2020-11-21T00:30:00Z,-20,-2,48.0,30.0,SCCLD-1,T_SCCL-4
BOD,2020-11-21,1,2020-11-21T00:00:00Z,-48,2020-11-21T00:30:00Z,-48,-1,49.0,43.0,SCCLD-1,T_SCCL-4
BOD,2020-11-21,1,2020-11-21T00:00:00Z,587,2020-11-21T00:30:00Z,587,1,75.0,65.25,SCCLD-1,T_SCCL-4
BOD,2020-11-21,1,2020-11-21T00:00:00Z,-900,2020-11-21T00:30:00Z,-900,-1,30.0,3.85,SEAB-1,T_SEAB-1
BOD,2020-11-21,1,2020-11-21T00:00:00Z,900,2020-11-21T00:30:00Z,900,1,90.0,30.0,SEAB-1,T_SEAB-1
BOD,2020-11-21,1,2020-11-21T00:00:00Z,-400,2020-11-21T00:30:00Z,-400,-1,40.0,3.85,SEAB-2,T_SEAB-2
BOD,2020-11-21,1,2020-11-21T00:00:00Z,450,2020-11-21T00:30:00Z,450,1,65.0,30.0,SEAB-2,T_SEAB-2
BOD,2020-11-21,1,2020-11-21T00:00:00Z,0,2020-11-21T00:30:00Z,0,-1,0.0,0.0,SEE-ATL01,2__JIMPO000
BOD,2020-11-21,1,2020-11-21T00:00:00Z,0,2020-11-21T00:30:00Z,0,1,0.0,0.0,SEE-ATL01,2__JIMPO000
BOD,2020-11-21,1,2020-11-21T00:00:00Z,0,2020-11-21T00:30:00Z,0,-1,0.0,0.0,SEE-BGS01,2__JBGAS000
BOD,2020-11-21,1,2020-11-21T00:00:00Z,0,2020-11-21T00:30:00Z,0,1,0.0,0.0,SEE-BGS01,2__JBGAS000
BOD,2020-11-21,1,2020-11-21T00:00:00Z,0,2020-11-21T00:30:00Z,0,-1,0.0,0.0,SEE-EAS01,2__JEELC000
BOD,2020-11-21,1,2020-11-21T00:00:00Z,0,2020-11-21T00:30:00Z,0,1,0.0,0.0,SEE-EAS01,2__JEELC000
BOD,2020-11-21,1,2020-11-21T00:00:00Z,0,2020-11-21T00:30:00Z,0,-1,0.0,0.0,SEE-EDF01,2__JEDFE000
BOD,2020-11-21,1,2020-11-21T00:00:00Z,0,2020-11-21T00:30:00Z,0,1,0.0,0.0,SEE-EDF01,2__JEDFE000
BOD,2020-11-21,1,2020-11-21T00:00:00Z,0,2020-11-21T00:30:00Z,0,-1,0.0,0.0,SEE-EDR01,2__JEDIR000
BOD,2020-11-21,1,2020-11-21T00:00:00Z,0,2020-11-21T00:30:00Z,0,1,0.0,0.0,SEE-EDR01,2__JEDIR000
BOD,2020-11-21,1,2020-11-21T00:00:00Z,0,2020-11-21T00:30:00Z,0,-1,0.0,0.0,SEE-ENR01,2__JENRD000
BOD,2020-11-21,1,2020-11-21T00:00:00Z,0,2020-11-21T00:30:00Z,0,1,0.0,0.0,SEE-ENR01,2__JENRD000
BOD,2020-11-21,1,2020-11-21T00:00:00Z,0,2020-11-21T00:30:00Z,0,-1,0.0,0.0,SEE-EST01,2__JEENG000
BOD,2020-11-21,1,2020-11-21T00:00:00Z,0,2020-11-21T00:30:00Z,0,1,0.0,0.0,SEE-EST01,2__JEENG000
BOD,2020-11-21,1,2020-11-21T00:00:00Z,0,2020-11-21T00:30:00Z,0,-1,0.0,0.0,SEE-GDF01,2__JRWED000
BOD,2020-11-21,1,2020-11-21T00:00:00Z,0,2020-11-21T00:30:00Z,0,1,0.0,0.0,SEE-GDF01,2__JRWED000
BOD,2020-11-21,1,2020-11-21T00:00:00Z,0,2020-11-21T00:30:00Z,0,-1,0.0,0.0,SEE-HPW01,2__JHPOW000
BOD,2020-11-21,1,2020-11-21T00:00:00Z,0,2020-11-21T00:30:00Z,0,1,0.0,0.0,SEE-HPW01,2__JHPOW000
BOD,2020-11-21,1,2020-11-21T00:00:00Z,0,2020-11-21T00:30:00Z,0,-1,0.0,0.0,SEE-HVN01,2__JHAVE000
BOD,2020-11-21,1,2020-11-21T00:00:00Z,0,2020-11-21T00:30:00Z,0,1,0.0,0.0,SEE-HVN01,2__JHAVE000
BOD,2020-11-21,1,2020-11-21T00:00:00Z,0,2020-11-21T00:30:00Z,0,-1,0.0,0.0,SEE-INE01,2__JINDE000
BOD,2020-11-21,1,2020-11-21T00:00:00Z,0,2020-11-21T00:30:00Z,0,1,0.0,0.0,SEE-INE01,2__JINDE000
BOD,2020-11-21,1,2020-11-21T00:00:00Z,0,2020-11-21T00:30:00Z,0,-1,0.0,0.0,SEE-LON01,2__JLOND000
BOD,2020-11-21,1,2020-11-21T00:00:00Z,0,2020-11-21T00:30:00Z,0,1,0.0,0.0,SEE-LON01,2__JLOND000
BOD,2020-11-21,1,2020-11-21T00:00:00Z,0,2020-11-21T00:30:00Z,0,-1,0.0,0.0,SEE-MID01,2__JMIDE000
BOD,2020-11-21,1,2020-11-21T00:00:00Z,0,2020-11-21T00:30:00Z,0,1,0.0,0.0,SEE-MID01,2__JMIDE000
BOD,2020-11-21,1,2020-11-21T00:00:00Z,0,2020-11-21T00:30:00Z,0,-1,0.0,0.0,SEE-MNW01,2__JMANW000
BOD,2020-11-21,1,2020-11-21T00:00:00Z,0,2020-11-21T00:30:00Z,0,1,0.0,0.0,SEE-MNW01,2__JMANW000
BOD,2020-11-21,1,2020-11-21T00:00:00Z,0,2020-11-21T00:30:00Z,0,-1,0.0,0.0,SEE-NEE01,2__JNEEB000
BOD,2020-11-21,1,2020-11-21T00:00:00Z,0,2020-11-21T00:30:00Z,0,1,0.0,0.0,SEE-NEE01,2__JNEEB000
BOD,2020-11-21,1,2020-11-21T00:00:00Z,0,2020-11-21T00:30:00Z,0,-1,0.0,0.0,SEE-NPE01,2__JNATP000
BOD,2020-11-21,1,2020-11-21T00:00:00Z,0,2020-11-21T00:30:00Z,0,1,0.0,0.0,SEE-NPE01,2__JNATP000
BOD,2020-11-21,1,2020-11-21T00:00:00Z,0,2020-11-21T00:30:00Z,0,-1,0.0,0.0,SEE-NWP01,2__JNORW000
BOD,2020-11-21,1,2020-11-21T00:00:00Z,0,2020-11-21T00:30:00Z,0,1,0.0,0.0,SEE-NWP01,2__JNORW000
BOD,2020-11-21,1,2020-11-21T00:00:00Z,0,2020-11-21T00:30:00Z,0,-1,0.0,0.0,SEE-PGE01,2__JEMEB000
BOD,2020-11-21,1,2020-11-21T00:00:00Z,0,2020-11-21T00:30:00Z,0,1,0.0,0.0,SEE-PGE01,2__JEMEB000
BOD,2020-11-21,1,2020-11-21T00:00:00Z,0,2020-11-21T00:30:00Z,0,-1,0.0,0.0,SEE-PGU01,2__JPGEN000
BOD,2020-11-21,1,2020-11-21T00:00:00Z,0,2020-11-21T00:30:00Z,0,1,0.0,0.0,SEE-PGU01,2__JPGEN000
BOD,2020-11-21,1,2020-11-21T00:00:00Z,0,2020-11-21T00:30:00Z,0,-1,0.0,0.0,SEE-SEE01,2__JSEEB000
BOD,2020-11-21,1,2020-11-21T00:00:00Z,0,2020-11-21T00:30:00Z,0,1,0.0,0.0,SEE-SEE01,2__JSEEB000
BOD,2020-11-21,1,2020-11-21T00:00:00Z,0,2020-11-21T00:30:00Z,0,-1,0.0,0.0,SEE-SEL01,2__JSMAR000
BOD,2020-11-21,1,2020-11-21T00:00:00Z,0,2020-11-21T00:30:00Z,0,1,0.0,0.0,SEE-SEL01,2__JSMAR000
BOD,2020-11-21,1,2020-11-21T00:00:00Z,0,2020-11-21T00:30:00Z,0,-1,0.0,0.0,SEE-SPC01,2__JSPOW000
BOD,2020-11-21,1,2020-11-21T00:00:00Z,0,2020-11-21T00:30:00Z,0,1,0.0,0.0,SEE-SPC01,2__JSPOW000
BOD,2020-11-21,1,2020-11-21T00:00:00Z,0,2020-11-21T00:30:00Z,0,-1,0.0,0.0,SEE-SSE01,2__JHYDE000
BOD,2020-11-21,1,2020-11-21T00:00:00Z,0,2020-11-21T00:30:00Z,0,1,0.0,0.0,SEE-SSE01,2__JHYDE000
BOD,2020-11-21,1,2020-11-21T00:00:00Z,0,2020-11-21T00:30:00Z,0,-1,0.0,0.0,SEE-STH01,2__JSOUT000
BOD,2020-11-21,1,2020-11-21T00:00:00Z,0,2020-11-21T00:30:00Z,0,1,0.0,0.0,SEE-STH01,2__JSOUT000
BOD,2020-11-21,1,2020-11-21T00:00:00Z,0,2020-11-21T00:30:00Z,0,-1,0.0,0.0,SEE-SWA01,2__JSWAE000
BOD,2020-11-21,1,2020-11-21T00:00:00Z,0,2020-11-21T00:30:00Z,0,1,0.0,0.0,SEE-SWA01,2__JSWAE000
BOD,2020-11-21,1,2020-11-21T00:00:00Z,0,2020-11-21T00:30:00Z,0,-1,0.0,0.0,SEE-SWT01,2__JSWEB000
BOD,2020-11-21,1,2020-11-21T00:00:00Z,0,2020-11-21T00:30:00Z,0,1,0.0,0.0,SEE-SWT01,2__JSWEB000
BOD,2020-11-21,1,2020-11-21T00:00:00Z,0,2020-11-21T00:30:00Z,0,-1,0.0,0.0,SEE-TFE01,2__JTGPL000
BOD,2020-11-21,1,2020-11-21T00:00:00Z,0,2020-11-21T00:30:00Z,0,1,0.0,0.0,SEE-TFE01,2__JTGPL000
BOD,2020-11-21,1,2020-11-21T00:00:00Z,0,2020-11-21T00:30:00Z,0,-1,0.0,0.0,SEE-VTF01,2__JVETS000
BOD,2020-11-21,1,2020-11-21T00:00:00Z,0,2020-11-21T00:30:00Z,0,1,0.0,0.0,SEE-VTF01,2__JVETS000
BOD,2020-11-21,1,2020-11-21T00:00:00Z,0,2020-11-21T00:30:00Z,0,-1,0.0,0.0,SEE-YEP01,2__JYELG000
BOD,2020-11-21,1,2020-11-21T00:00:00Z,0,2020-11-21T00:30:00Z,0,1,0.0,0.0,SEE-YEP01,2__JYELG000
BOD,2020-11-21,1,2020-11-21T00:00:00Z,-300,2020-11-21T00:30:00Z,-300,-2,25.0,0.0,SEEL-1,T_SEEL-1
BOD,2020-11-21,1,2020-11-21T00:00:00Z,-1,2020-11-21T00:30:00Z,-1,-1,50.0,20.0,SEEL-1,T_SEEL-1
BOD,2020-11-21,1,2020-11-21T00:00:00Z,300,2020-11-21T00:30:00Z,300,1,165.0,30.0,SEEL-1,T_SEEL-1
BOD,2020-11-21,1,2020-11-21T00:00:00Z,-10,2020-11-21T00:30:00Z,-10,-1,65.0,27.5,SEVIU-1,E_SEVINGTN
BOD,2020-11-21,1,2020-11-21T00:00:00Z,10,2020-11-21T00:30:00Z,10,1,65.0,27.5,SEVIU-1,E_SEVINGTN
BOD,2020-11-21,1,2020-11-21T00:00:00Z,0,2020-11-21T00:30:00Z,0,-1,0.0,0.0,SFERD-1,T_STFERGD-1
BOD,2020-11-21,1,2020-11-21T00:00:00Z,0,2020-11-21T00:30:00Z,0,1,0.0,0.0,SFERD-1,T_STFERGD-1
BOD,2020-11-21,1,2020-11-21T00:00:00Z,0,2020-11-21T00:30:00Z,0,-1,0.0,0.0,SFGSD-1,T_SFGSD-1
BOD,2020-11-21,1,2020-11-21T00:00:00Z,0,2020-11-21T00:30:00Z,0,1,0.0,0.0,SFGSD-1,T_SFGSD-1
BOD,2020-11-21,1,2020-11-21T00:00:00Z,0,2020-11-21T00:30:00Z,0,-1,0.0,0.0,SFGSD-2,T_SFGSD-2
BOD,2020-11-21,1,2020-11-21T00:00:00Z,0,2020-11-21T00:30:00Z,0,1,0.0,0.0,SFGSD-2,T_SFGSD-2
BOD,2020-11-21,1,2020-11-21T00:00:00Z,-800,2020-11-21T00:30:00Z,-800,-1,10.0,0.0,SHBA-1,T_SHBA-1
BOD,2020-11-21,1,2020-11-21T00:00:00Z,400,2020-11-21T00:30:00Z,400,1,69.75,0.0,SHBA-1,T_SHBA-1
BOD,2020-11-21,1,2020-11-21T00:00:00Z,800,2020-11-21T00:30:00Z,800,2,69.75,0.0,SHBA-1,T_SHBA-1
BOD,2020-11-21,1,2020-11-21T00:00:00Z,-550,2020-11-21T00:30:00Z,-550,-1,10.0,0.0,SHBA-2,T_SHBA-2
BOD,2020-11-21,1,2020-11-21T00:00:00Z,270,2020-11-21T00:30:00Z,270,1,84.0,0.0,SHBA-2,T_SHBA-2
BOD,2020-11-21,1,2020-11-21T00:00:00Z,550,2020-11-21T00:30:00Z,550,2,84.0,0.0,SHBA-2,T_SHBA-2
BOD,2020-11-21,1,2020-11-21T00:00:00Z,-400,2020-11-21T00:30:00Z,-400,-2,54.0,0.0,SHOS-1,E_SHOS-1
BOD,2020-11-21,1,2020-11-21T00:00:00Z,-195,2020-11-21T00:30:00Z,-195,-1,54.0,14.0,SHOS-1,E_SHOS-1
BOD,2020-11-21,1,2020-11-21T00:00:00Z,200,2020-11-21T00:30:00Z,200,1,65.5,24.5,SHOS-1,E_SHOS-1
BOD,2020-11-21,1,2020-11-21T00:00:00Z,400,2020-11-21T00:30:00Z,400,2,65.5,24.5,SHOS-1,E_SHOS-1
BOD,2020-11-21,1,2020-11-21T00:00:00Z,-158,2020-11-21T00:30:00Z,-158,-1,0.0,-138.0,SHRSO-1,T_SHRSW-1
BOD,2020-11-21,1,2020-11-21T00:00:00Z,158,2020-11-21T00:30:00Z,158,1,138.0,0.0,SHRSO-1,T_SHRSW-1
BOD,2020-11-21,1,2020-11-21T00:00:00Z,-158,2020-11-21T00:30:00Z,-158,-1,0.0,-138.0,SHRSO-2,T_SHRSW-2
BOD,2020-11-21,1,2020-11-21T00:00:00Z,158,2020-11-21T00:30:00Z,158,1,138.0,0.0,SHRSO-2,T_SHRSW-2
BOD,2020-11-21,1,2020-11-21T00:00:00Z,-18,2020-11-21T00:30:00Z,-18,-1,999.0,-999.0,SIMEC-1,
BOD,2020-11-21,1,2020-11-21T00:00:00Z,18,2020-11-21T00:30:00Z,18,1,999.0,-999.0,SIMEC-1,
BOD,2020-11-21,1,2020-11-21T00:00:00Z,-1000,2020-11-21T00:30:00Z,-1000,-1,0.0,-10000.0,SIZB-1,T_SIZB-1
BOD,2020-11-21,1,2020-11-21T00:00:00Z,1000,2020-11-21T00:30:00Z,1000,1,10000.0,0.0,SIZB-1,T_SIZB-1
BOD,2020-11-21,1,2020-11-21T00:00:00Z,-1000,2020-11-21T00:30:00Z,-1000,-1,0.0,-10000.0,SIZB-2,T_SIZB-2
BOD,2020-11-21,1,2020-11-21T00:00:00Z,1000,2020-11-21T00:30:00Z,1000,1,10000.0,0.0,SIZB-2,T_SIZB-2
BOD,2020-11-21,1,2020-11-21T00:00:00Z,-200,2020-11-21T00:30:00Z,-200,-1,35.0,0.05,SLOY-1,M_SLOY-1
BOD,2020-11-21,1,2020-11-21T00:00:00Z,200,2020-11-21T00:30:00Z,200,1,68.0,30.0,SLOY-1,M_SLOY-1
BOD,2020-11-21,1,2020-11-21T00:00:00Z,-200,2020-11-21T00:30:00Z,-200,-1,35.0,0.05,SLOY-2,T_SLOY-2
BOD,2020-11-21,1,2020-11-21T00:00:00Z,200,2020-11-21T00:30:00Z,200,1,68.0,30.0,SLOY-2,T_SLOY-2
BOD,2020-11-21,1,2020-11-21T00:00:00Z,-200,2020-11-21T00:30:00Z,-200,-1,35.0,0.05,SLOY-3,T_SLOY-3
BOD,2020-11-21,1,2020-11-21T00:00:00Z,200,2020-11-21T00:30:00Z,200,1,68.0,30.0,SLOY-3,T_SLOY-3
BOD,2020-11-21,1,2020-11-21T00:00:00Z,-200,2020-11-21T00:30:00Z,-200,-1,35.0,0.05,SLOY-4,M_SLOY-4
BOD,2020-11-21,1,2020-11-21T00:00:00Z,200,2020-11-21T00:30:00Z,200,1,68.0,30.0,SLOY-4,M_SLOY-4
BOD,2020-11-21,1,2020-11-21T00:00:00Z,0,2020-11-21T00:30:00Z,0,-1,0.0,0.0,SOLUU-1,E_SOLUTIA
BOD,2020-11-21,1,2020-11-21T00:00:00Z,0,2020-11-21T00:30:00Z,0,1,0.0,0.0,SOLUU-1,E_SOLUTIA
BOD,2020-11-21,1,2020-11-21T00:00:00Z,-500,2020-11-21T00:30:00Z,-500,-2,3.0,0.0,SPLN-1,T_SPLN-1
BOD,2020-11-21,1,2020-11-21T00:00:00Z,-1,2020-11-21T00:30:00Z,-1,-1,25.0,2.0,SPLN-1,T_SPLN-1
BOD,2020-11-21,1,2020-11-21T00:00:00Z,820,2020-11-21T00:30:00Z,820,1,90.0,20.0,SPLN-1,T_SPLN-1
BOD,2020-11-21,1,2020-11-21T00:00:00Z,200,2020-11-21T00:30:00Z,200,2,90.0,35.0,SPLN-1,T_SPLN-1
BOD,2020-11-21,1,2020-11-21T00:00:00Z,0,2020-11-21T00:30:00Z,0,-1,0.0,0.0,SSC-ATL01,2__NIMPO000
BOD,2020-11-21,1,2020-11-21T00:00:00Z,0,2020-11-21T00:30:00Z,0,1,0.0,0.0,SSC-ATL01,2__NIMPO000
BOD,2020-11-21,1,2020-11-21T00:00:00Z,0,2020-11-21T00:30:00Z,0,-1,0.0,0.0,SSC-BGS01,2__NBGAS000
BOD,2020-11-21,1,2020-11-21T00:00:00Z,0,2020-11-21T00:30:00Z,0,1,0.0,0.0,SSC-BGS01,2__NBGAS000
BOD,2020-11-21,1,2020-11-21T00:00:00Z,0,2020-11-21T00:30:00Z,0,-1,0.0,0.0,SSC-EDF01,2__NEDFE000
BOD,2020-11-21,1,2020-11-21T00:00:00Z,0,2020-11-21T00:30:00Z,0,1,0.0,0.0,SSC-EDF01,2__NEDFE000
BOD,2020-11-21,1,2020-11-21T00:00:00Z,0,2020-11-21T00:30:00Z,0,-1,0.0,0.0,SSC-EDR01,2__NEDIR000
