,Interconnector Deeside,Interconnector Sellindge,Interconnector Neilston,Interconnector Kemsley
7317,0.34583333,0.9370312875,0.295,0.9613636
7318,0.2475,0.9368750015625,0.295,0.9613636
7319,0.12416667,0.7821875218750001,0.29166666,0.7790909
7320,0.053333335,0.6501562478124999,0.19,0.64772725
7321,0.035833333,0.6484375240625,0.0,0.645
7322,0.00083333335,0.6484375240625,0.0,0.61136365
7323,0.0,0.648125024375,0.0,0.2859091
7324,0.0,0.648125024375,0.0,0.14954546
7325,0.0,0.568906253125,0.0,0.0013636363
7326,0.01,0.596874999375,0.0,0.0
7327,0.45416668,0.6767187603124999,0.1775,0.0
7328,0.435,0.8009375374999999,0.19666667,0.0
7329,0.38916665,0.8375000187499999,0.19,0.6768182
7330,0.14083333,0.8867187656250001,0.0375,0.90590906
7331,0.0125,0.9189062371875,0.13083333,0.90909094
7332,0.22333333,0.91921878125,0.2225,0.90909094
7333,0.38916665,0.914218765625,0.225,0.90909094
7334,0.6166667,0.8859375028125,0.225,0.9086364
7335,0.42916667,0.8059374581250001,0.225,0.9086364
7336,0.0725,0.8057812328125,0.18916667,0.9086364
7337,0.265,0.9115625159375,0.22333333,0.90818185
7338,0.13833334,0.832031269375,0.08,0.90909094
7339,0.0,0.9251562746875,0.0,0.90909094
7340,0.020833334,0.9243750221875,0.0,0.9604545
7341,0.13333334,0.8301562515625,0.15083334,0.9622727
7342,0.28916666,0.886249990625,0.205,0.8659091
7343,0.4175,0.8798437687499999,0.22333333,0.7781818
7344,0.3375,0.6810937250000001,0.29583332,0.6909091
7345,0.32666665,0.6792187531249999,0.305,0.6768182
7346,0.4958333399999999,0.6365625228125,0.305,0.10136364
7347,0.165,0.6357812656249999,0.29416665,0.3531818
7348,0.0075,0.6359375187499999,0.23,0.14363636
7349,0.0,0.6359375187499999,0.2225,0.09318182
7350,0.0325,0.63609374375,0.29416665,0.17590909
7351,0.19666667,0.5889062712500001,0.095,0.093636364
7352,0.0,0.6195312675,0.0,0.20863636
7353,0.0275,0.7456250093750001,0.0,0.76045454
7354,0.0,0.8306250228125001,0.0,0.8631818
7355,0.0,0.9150000375,0.0,0.90909094
7356,0.0,0.9165625125,0.0,0.9086364
7357,0.0,0.9267187259375,0.0,0.9086364
7358,0.0,0.926875021875,0.0,0.90909094
7359,0.0,0.92671877375,0.0,0.9086364
7360,0.0,0.937031243125,0.0,0.90909094
7361,0.0,0.9371874946875,0.0,0.90909094
7362,0.0,0.9368750359375,0.0,0.90909094
7363,0.0,0.9371875159375,0.0,0.90909094
7364,0.0,0.9368750359375,0.0,0.96
7365,0.0,0.9370312875,0.0,0.96181816
7366,0.0,0.9181250375,0.0,0.96181816
7367,0.0,0.8571875046875,0.0,0.8240909
7368,0.0,0.7754687296874999,0.0,0.7763636
7369,0.0,0.7740624815625,0.0,0.7754545
7370,0.0,0.7542187471875,0.13916667,0.7754545
7371,0.0,0.7485937459375,0.00083333335,0.7754545
7372,0.0,0.7485937459375,0.0,0.775
7373,0.0,0.7631249865625,0.0,0.7977273
7374,0.0,0.8090624865625,0.0,0.6413636
7375,0.0,0.848125025,0.0,0.9031818
7376,0.0,0.6342187839062501,0.0,0.90818185
7377,0.0,0.9092187228125,0.0,0.94136363
7378,0.0,0.92484376875,0.0,0.93863636
7379,0.0,0.8723437625,0.0,0.895
7380,0.0,0.81718749875,0.0,0.0
7381,0.16083333,0.6598437384375001,0.0,0.0
7382,0.56916666,0.51343751874375,0.14,0.08954545
7383,0.8383333,0.3896875171875,0.165,0.09272727
7384,0.84,0.5101562603437501,0.165,0.4409091
7385,0.84,0.8582812703124999,0.165,0.8972727
7386,0.8375,0.935781275,0.165,0.90818185
7387,0.59833336,0.9368750359375,0.165,0.90909094
7388,0.7991667,0.9368750359375,0.165,0.9604545
7389,0.84,0.9368750359375,0.165,0.96090907
7390,0.84,0.9253125234375,0.16583334,0.9613636
7391,0.84,0.8745312403125,0.16666667,0.91
7392,0.84,0.7750000396875,0.19166666,0.8009091
7393,0.84,0.758125009375,0.19833334,0.7763636
7394,0.84,0.7417187562500002,0.19833334,0.7754545
7395,0.84,0.7414062565624999,0.19833334,0.7709091
7396,0.84,0.7417187843749999,0.19333333,0.15818182
7397,0.84,0.7414062812500001,0.19666667,0.0013636363
7398,0.84,0.6103124790625,0.19666667,0.0
7399,0.84,0.00140624996875,0.19666667,0.0
7400,0.84,0.0,0.19666667,0.0
7401,0.6,0.0,0.1725,0.0
7402,0.1375,0.0273437508749999,0.0016666667,0.36045456
7403,0.0,0.0,0.0,0.42545456
7404,0.0,0.0456250003125,0.0,0.33863637
7405,0.0,0.0160937503125,0.0,0.33727273
7406,0.0,0.0,0.0,0.33636364
7407,0.0,0.0,0.0,0.33636364
7408,0.0,0.180937493725,0.0,0.20545454
7409,0.0,0.6978124990625,0.0,0.62863636
7410,0.0,0.9340625115625,0.0,0.90272725
7411,0.0,0.9368750359375,0.0,0.90909094
7412,0.0,0.9368750359375,0.0,0.9604545
7413,0.0,0.9368750359375,0.0,0.8290909
7414,0.0,0.9368750015625,0.0,0.95954543
7415,0.0,0.9328125125,0.0,0.91
7416,0.0,0.9026562771875,0.0,0.7154545
7417,0.0,0.9021875259375,0.0,0.9045454
7418,0.0,0.8871875203125,0.0,0.8431818
7419,0.0,0.886875020625,0.0,0.9077273
7420,0.0,0.8870312278125,0.0,0.7740909
7421,0.0,0.884531255,0.0,0.29363635
7422,0.0,0.5954687687812501,0.0,0.0
7423,0.0,0.4070312334375,0.0,0.0
7424,0.0,0.6478124968750001,0.0,0.0
7425,0.0,0.89765625,0.0,0.0
7426,0.0,0.8873437515625001,0.0,0.62363636
7427,0.0,0.7981249834375,0.0,0.44
7428,0.0,0.88953124375,0.0,0.34272727
7429,0.0,0.868750025,0.0,0.3409091
7430,0.0,0.664218764375,0.0,0.43045455
7431,0.0,0.709218771875,0.0,0.43227273
7432,0.35333332,0.7731250212499999,0.0,0.3240909
7433,0.7316667,0.9332812671875,0.0,0.8922727
7434,0.58416665,0.9370312875,0.0,0.9086364
7435,0.16083333,0.9370312875,0.0,0.9086364
7436,0.0,0.9370312875,0.0,0.9604545
7437,0.0,0.9370312875,0.0,0.96090907
7438,0.0,0.9368750015625,0.0,0.8963636
7439,0.0,0.88703126875,0.0,0.0013636363
7440,0.23583333,0.8324999978125001,0.16333333,0.7540909
7441,0.71666664,0.806874995625,0.20166667,0.8031818
7442,0.6958333,0.7882812734375,0.20166667,0.8027273
7443,0.80916667,0.7817187353125,0.20166667,0.80045456
7444,0.47833332,0.7796874890625,0.20166667,0.3059091
7445,0.61583334,0.554062503375,0.20166667,0.0013636363
7446,0.42916667,0.0,0.20166667,0.0
7447,0.36333334,0.0,0.175,0.0
7448,0.0175,0.4376562718768749,0.015833333,0.089090906
7449,0.0,0.6843749878125,0.0,0.0009090909
7450,0.0,0.931250014375,0.0,0.0
7451,0.0,0.8287499934375,0.0,0.0
7452,0.0975,0.7076562584375,0.0,0.0
7453,0.1075,0.63921873375,0.16333333,0.0
7454,0.315,0.487187496875,0.2,0.0
7455,0.52416664,0.595312528125,0.2,0.0
7456,0.345,0.5503124985,0.2,0.5559091
7457,0.405,0.8864062699999999,0.2,0.8577273
7458,0.33583334,0.8718750140625001,0.195,0.90818185
7459,0.0175,0.8875000131249999,0.0,0.9086364
7460,0.034166668,0.9364062765625,0.0,0.95954543
7461,0.2375,0.9370312875,0.16333333,0.9613636
7462,0.29,0.9368750359375,0.2,0.96090907
7463,0.3,0.88703126875,0.2,0.9095455
7464,0.1575,0.7176562425,0.25916666,0.9086364
7465,0.12583333,0.756406245,0.26916668,0.90909094
7466,0.093333334,0.7940624890625,0.27,0.90909094
7467,0.20666666,0.7051562875,0.27,0.90818185
7468,0.060833335,0.7051562462500001,0.24666667,0.7172727
7469,0.0016666667,0.73031251375,0.05666667,0.71272725
7470,0.1625,0.522500028375,0.1025,0.48954546
7471,0.0,0.00921874996875,0.0,0.0013636363
7472,0.0,0.0,0.0,0.77363634
7473,0.0,0.0445312484375,0.0,0.30727273
7474,0.0,0.2840625009375,0.0,0.7427273
7475,0.0,0.28296875,0.0,0.62045455
7476,0.0,0.4379687421843751,0.0,0.0013636363
7477,0.0,0.38687499375,0.0,0.0
7478,0.0,0.3500000175,0.0,0.0
7479,0.0,0.4248437484374999,0.0,0.0
7480,0.0,0.6309375068749999,0.0,0.0
7481,0.0,0.793593749375,0.0,0.32090908
7482,0.0,0.8767187624999999,0.0,0.89272726
7483,0.0,0.85468753125,0.0,0.9086364
7484,0.0,0.8748437709375,0.0,0.96
7485,0.0,0.8748437709375,0.0,0.96090907
7486,0.15083334,0.8765625240625,0.043333333,0.96
7487,0.5725,0.635000016875,0.25666666,0.9095455
7488,0.83166665,0.9012500125,0.205,0.9086364
7489,0.84,0.84109374375,0.205,0.8218182
7490,0.84,0.7943750165625001,0.20416667,0.82
7491,0.84,0.7785937468749999,0.205,0.82045454
7492,0.755,0.778906253125,0.205,0.74136364
7493,0.8325,0.7481249762500001,0.205,0.30318183
7494,0.84,0.7317187590625,0.205,0.5590909
7495,0.7191667,0.76015624875,0.17916666,0.6545454
7496,0.7916667,0.49187499646875,0.20333333,0.0
7497,0.84,0.82984377125,0.20333333,0.74545455
7498,0.7475,0.93578126875,0.20333333,0.6413636
7499,0.72,0.9017187390625,0.20333333,0.7359091
7500,0.83666664,0.8901562687500001,0.20333333,0.905
7501,0.84,0.88953125625,0.20333333,0.90909094
7502,0.84,0.93640627,0.20333333,0.90818185
7503,0.84,0.936875029375,0.20333333,0.9086364
7504,0.77916664,0.93671878125,0.20333333,0.86454546
7505,0.73583335,0.9368750015625,0.1975,0.90818185
7506,0.34333333,0.9370312496875,0.0,0.90909094
7507,0.015833333,0.936875029375,0.0,0.9086364
7508,0.016666668,0.936875029375,0.038333334,0.96
7509,0.225,0.9364062765625,0.19583334,0.96090907
7510,0.0375,0.936875029375,0.17083333,0.96181816
7511,0.18583333,0.91781253125,0.19416666,0.91
7512,0.24416667,0.9021874984375,0.14166667,0.90909094
7513,0.6558333,0.871406259375,0.14166667,0.86454546
7514,0.38583332,0.83656252,0.14166667,0.84636366
7515,0.33416668,0.81000000625,0.14166667,0.8222727
7516,0.08416667,0.8096874953125,0.13083333,0.8209091
7517,0.0,0.8096874953125,0.0,0.665
7518,0.0,0.809531209375,0.0225,0.8190909
7519,0.0,0.8382812362500001,0.0,0.8609091
7520,0.0,0.539687511,0.0,0.38227272
7521,0.0,0.8937500262500001,0.0,0.9463636
7522,0.0,0.93640628125,0.0,0.96090907
7523,0.0,0.9368750015625,0.0,0.96181816
7524,0.0,0.936875029375,0.0,0.91
7525,0.0,0.93671878125,0.0,0.90909094
7526,0.0,0.936875029375,0.0,0.90909094
7527,0.18916667,0.936875029375,0.115833335,0.90909094
7528,0.65416664,0.9368750015625,0.13,0.7763636
7529,0.84,0.9370312875,0.13916667,0.90590906
7530,0.84,0.9368750015625,0.14166667,0.9086364
7531,0.84,0.9370312496875,0.14166667,0.9086364
7532,0.84,0.8593749887500001,0.14166667,0.8222727
7533,0.84,0.9343750046875,0.14083333,0.51954544
7534,0.84,0.61250000125,0.14,0.49
7535,0.84,0.223593746875,0.14,0.84818184
7536,0.84,0.414531246875,0.135,0.82045454
7537,0.84,0.470937495,0.135,0.77590907
7538,0.84,0.348281250625,0.135,0.43863636
7539,0.84,0.06046875046875,0.135,0.21772727
7540,0.84,0.0,0.135,0.0
7541,0.84,0.0,0.135,0.0
7542,0.84,0.0,0.135,0.0
7543,0.84,0.0959375025,0.135,0.0
7544,0.8016667,0.6496875096875,0.135,0.5072727
7545,0.4483333199999999,0.8828124921874999,0.123333335,0.95181817
7546,0.061666667,0.9365625296875,0.135,0.8263636
7547,0.0325,0.851875035625,0.115833335,0.9136364
7548,0.37333333,0.5998437653124999,0.13666667,0.8627273
7549,0.59166664,0.8843750146875,0.13583334,0.38590908
7550,0.795,0.8279687521875,0.12666667,0.110454544
7551,0.84,0.826718773125,0.13,0.11454546
7552,0.84,0.8829687425,0.13,0.10136364
7553,0.8025,0.9362499953125,0.135,0.88272727
7554,0.42083332,0.9368750359375,0.13,0.90909094
7555,0.39916667,0.9370312875,0.135,0.90909094
7556,0.73083335,0.93671875,0.135,0.96
7557,0.835,0.9282812765625,0.135,0.96181816
7558,0.84,0.7829687553125001,0.135,0.9604545
7559,0.825,0.247343765625,0.135,0.8868182
7560,0.7725,0.130000000625,0.135,0.68
7561,0.7733333,0.1799999933125,0.135,0.68954545
7562,0.7725,0.08015625175,0.135,0.69
7563,0.7725,0.000937499990625,0.135,0.68863636
7564,0.7733333,0.0,0.135,0.48954546
7565,0.7725,0.0,0.135,0.22090909
7566,0.7733333,0.0,0.135,0.67636365
7567,0.77166665,0.08921874934375,0.135,0.9045454
7568,0.82166666,0.67546875625,0.125,0.90909094
7569,0.84,0.75312499375,0.0,0.96090907
7570,0.725,0.7717187624999999,0.0175,0.9622727
7571,0.54,0.755781266875,0.020833334,0.96181816
7572,0.34083334,0.788281265625,0.0,0.91
7573,0.23416667,0.75671874625,0.045833334,0.91
7574,0.108333334,0.632968765,0.06333333,0.9077273
7575,0.2975,0.3870312615624999,0.135,0.4559091
7576,0.015,0.1393750015625,0.028333334,0.50045455
7577,0.0,0.6523437528125001,0.0,0.5395455
7578,0.0,0.8804687718750001,0.0,0.9
7579,0.0,0.851249996875,0.0,0.90909094
7580,0.0,0.86000000625,0.0,0.9604545
7581,0.0,0.860468760625,0.0,0.96181816
7582,0.0,0.81218751875,0.0,0.96181816
7583,0.0,0.7659374978125,0.0,0.9104546
7584,0.0,0.3757812568749999,0.0,0.86454546
7585,0.0,0.7362500187500001,0.0,0.8640909
7586,0.0,0.7321875009375001,0.0,0.8640909
7587,0.0,0.7321875009375001,0.0,0.86454546
7588,0.0,0.6437500081249999,0.0,0.86454546
7589,0.0,0.579531264375,0.0,0.8640909
7590,0.0,0.1960937481249999,0.0,0.8640909
7591,0.04,0.02140624990625,0.0,0.90818185
7592,0.0,0.015000000125,0.0,0.9095455
7593,0.0,0.1575000053125,0.0,0.9613636
7594,0.0,0.327812501875,0.0,0.7836364
7595,0.0,0.528437504396875,0.0,0.675
7596,0.0,0.6762500087500001,0.0,0.90363634
7597,0.0,0.916718739375,0.0,0.8372727
7598,0.0,0.8964062640624999,0.0,0.9068182
7599,0.0,0.9275000059375,0.0,0.50954545
7600,0.0,0.9056250278125,0.0,0.40727273
7601,0.0,0.93671878125,0.0,0.6372727
7602,0.0,0.90593750125,0.0,0.9031818
7603,0.0,0.9049999825,0.0,0.90909094
7604,0.045,0.93671877625,0.0,0.9613636
7605,0.0,0.93671878125,0.0,0.9622727
7606,0.0,0.85421873875,0.0,0.9622727
7607,0.18916667,0.4407812465625,0.1425,0.91
7608,0.5975,0.8510937531249999,0.2491666699999999,0.8431818
7609,0.84,0.8556249871874999,0.25916666,0.84181815
7610,0.84,0.831562521875,0.26,0.84181815
7611,0.84,0.8312500237500001,0.26,0.8309091
7612,0.84,0.8270312668750001,0.26,0.13681819
7613,0.84,0.5974999796875,0.26,0.122727275
7614,0.84,0.25656250125,0.26,0.09409091
7615,0.84,0.057812500625,0.26,0.72727275
7616,0.7875,0.00109375000625,0.25666666,0.8618182
7617,0.40916666,0.08640625125,0.0675,0.96090907
7618,0.093333334,0.0818749971874999,0.24166666,0.96181816
7619,0.1875,0.00874999984375,0.25833333,0.96181816
7620,0.4175,0.0559374990625,0.25833333,0.9104546
7621,0.78833336,0.0764062475,0.25833333,0.81863636
7622,0.84,0.0,0.25833333,0.90727276
7623,0.84,0.0,0.25833333,0.90909094
7624,0.84,0.0,0.25833333,0.9086364
7625,0.7575,0.0,0.1475,0.9095455
7626,0.33083335,0.0,0.0,0.90909094
7627,0.039166667,0.0,0.15166667,0.90909094
7628,0.2425,0.1337500040624999,0.22833334,0.9613636
7629,0.5233333,0.02249999915625,0.25833333,0.9622727
7630,0.8016667,0.0618749971874999,0.25833333,0.9622727
7631,0.84,0.0592187491875,0.25833333,0.9104546
7632,0.84,0.622500003125,0.265,0.86454546
7633,0.84,0.7251562628125001,0.265,0.8222727
7634,0.84,0.723593734375,0.26666668,0.8213636
7635,0.84,0.45593748,0.26666668,0.8218182
7636,0.84,0.0560937471875,0.26666668,0.8213636
7637,0.84,0.15984375,0.26666668,0.8213636
7638,0.84,0.185468765625,0.26666668,0.8631818
7639,0.84,0.0168750003125,0.26666668,0.9077273
7640,0.84,0.0,0.26666668,0.90818185
7641,0.84,0.0,0.26666668,0.91318184
7642,0.84,0.0,0.26666668,0.7381818
7643,0.84,0.0,0.26666668,0.6909091
7644,0.84,0.0,0.16,0.9040909
7645,0.84,0.0,0.13583334,0.73045456
7646,0.84,0.174999996875,0.0,0.63863635
7647,0.66083336,0.06703125,0.0,0.6363636
7648,0.23583333,0.1853125071874999,0.0,0.5231818
7649,0.0,0.1223437478125,0.0,0.60318184
7650,0.0,0.20171875875,0.0,0.85727274
7651,0.0,0.44593748875,0.0,0.90818185
7652,0.0,0.39921876125,0.0,0.9604545
7653,0.0,0.1832812453124999,0.0,0.9613636
7654,0.0,0.089531248125,0.0,0.9613636
7655,0.0,0.1060937521875,0.08083333,0.9104546
7656,0.0,0.32296874865625,0.0,0.89045453
7657,0.0,0.6373437284375,0.0,0.89045453
7658,0.0,0.8898437521875,0.14416666,0.89045453
7659,0.0,0.891718776875,0.0,0.89
7660,0.0,0.874062528125,0.0,0.865
7661,0.0,0.7600000240625,0.0,0.8640909
7662,0.0,0.7175000009375,0.0,0.86454546
7663,0.0,0.90312501875,0.0,0.90818185
7664,0.0,0.60968751125,0.0,0.90909094
7665,0.0,0.9278124859375,0.0,0.9613636
7666,0.0,0.9362500234375,0.0,0.9622727
7667,0.0,0.93671877625,0.0,0.9631818
7668,0.0,0.936875029375,0.0,0.9118182
7669,0.0,0.936875029375,0.0,0.90909094
7670,0.0,0.93671877625,0.0,0.9095455
7671,0.0,0.936875029375,0.0,0.9095455
7672,0.0,0.8837500171874999,0.0,0.90909094
7673,0.0,0.9357812771875,0.0,0.90909094
7674,0.0,0.93671877625,0.0,0.90909094
7675,0.0,0.936875029375,0.0,0.9095455
7676,0.0,0.93671877625,0.0,0.9604545
7677,0.0,0.936562523125,0.0,0.96272725
7678,0.0,0.9312500153125,0.0,0.96181816
7679,0.0,0.5092187575,0.0,0.91
7680,0.0,0.92421879375,0.0,0.90909094
7681,0.0,0.9179687515625,0.0,0.9086364
7682,0.123333335,0.917812534375,0.26583335,0.90909094
7683,0.205,0.90250001875,0.5225,0.90909094
7684,0.3475,0.9021875259375,0.51916665,0.90909094
7685,0.40416667,0.901406275,0.31333333,0.90909094
7686,0.77166665,0.7406250375000001,0.30083334,0.90818185
7687,0.7866667,0.783125005,0.2025,0.90909094
7688,0.42416668,0.6487499987500001,0.41583332,0.90909094
7689,0.6625,0.8842187371874999,0.5883333,0.96090907
7690,0.4483333199999999,0.9359375303125,0.5883333,0.95863634
7691,0.21333334,0.93671878125,0.5883333,0.96181816
7692,0.5441667,0.93671878125,0.5883333,0.9104546
7693,0.76,0.93671878125,0.5883333,0.90909094
7694,0.5025,0.936875029375,0.5883333,0.90909094
7695,0.35583332,0.93671877625,0.5883333,0.90909094
7696,0.07083333,0.936875029375,0.585,0.91
7697,0.055833332,0.9365625296875,0.28416666,0.90909094
7698,0.0,0.936875029375,0.0,0.90909094
7699,0.0,0.92171876875,0.0,0.90909094
7700,0.0,0.7275000090624999,0.0,0.96181816
7701,0.0,0.378906263125,0.0,0.9622727
7702,0.0,0.312500010625,0.0,0.9622727
7703,0.0,0.2578125,0.0,0.91
7704,0.0,0.2846874937499999,0.0,0.9104546
7705,0.0,0.8109374925,0.0,0.90909094
7706,0.0,0.878750015625,0.0,0.9086364
7707,0.0,0.8570312609375,0.0,0.9095455
7708,0.0,0.62875000625,0.0,0.90909094
7709,0.0,0.382343755,0.0,0.90909094
7710,0.0,0.15859375125,0.0,0.90909094
7711,0.0,0.2056250074999999,0.0,0.90909094
7712,0.0,0.294218753125,0.0,0.71681815
7713,0.0,0.1246875024999999,0.0,0.63045454
7714,0.0,0.19124999009375,0.0,0.42545456
7715,0.0,0.294218753125,0.0,0.4840909
7716,0.0,0.2817187484375,0.0,0.4790909
7717,0.0,0.2726562575,0.0,0.4790909
7718,0.0,0.3099999925,0.0,0.54045457
7719,0.0,0.3123437625,0.0,0.5418182
7720,0.0,0.3123437625,0.0,0.4654545499999999
7721,0.0,0.58343751375,0.0,0.7009091
7722,0.0,0.8442187687499999,0.0,0.9045454
7723,0.01,0.673125023125,0.18083334,0.9095455
7724,0.35916665,0.904999983125,0.41833332,0.96090907
7725,0.5991667,0.312500010625,0.57416666,0.96181816
7726,0.32416666,0.306874995625,0.53333336,0.96181816
7727,0.68333334,0.3082812425,0.5625,0.9104546
7728,0.8358333,0.3121875109374999,0.41083333,0.90909094
7729,0.84,0.312500010625,0.41,0.90909094
7730,0.84,0.3123437625,0.41,0.9095455
7731,0.84,0.308437490625,0.41,0.91
7732,0.84,0.3082812425,0.41,0.90909094
7733,0.84,0.308437490625,0.41,0.91
7734,0.81416667,0.30765625,0.41,0.9095455
7735,0.50416666,0.14609375,0.41,0.90909094
7736,0.76166666,0.1400000009375,0.41,0.90909094
7737,0.84,0.173906253125,0.41,0.9604545
7738,0.7733333,0.2960937546875,0.41,0.71909094
7739,0.4275,0.227187503125,0.40916666,0.88954544
7740,0.061666667,0.235781253125,0.40666667,0.7740909
7741,0.05666667,0.2915625074999999,0.405,0.66227275
7742,0.0033333334,0.312031259375,0.32583332,0.65818185
7743,0.18416667,0.2728125125,0.41,0.215
7744,0.013333334,0.022499998125,0.36916667,0.18227273
7745,0.295,0.0593749981249999,0.2175,0.0013636363
7746,0.086666666,0.2015624875,0.023333333,0.75636363
7747,0.0,0.077031246875,0.13833334,0.8209091
7748,0.17166667,0.188749996875,0.385,0.95863634
7749,0.04916667,0.30421875,0.39083335,0.9622727
7750,0.030833334,0.2509375,0.1775,0.96181816
7751,0.32666665,0.2779687521875,0.37,0.9104546
7752,0.39333335,0.298906251875,0.23333333,0.8868182
7753,0.77,0.29625000625,0.23333333,0.8859091
7754,0.84,0.1206249962499999,0.23333333,0.90818185
7755,0.84,0.0789062487499999,0.23333333,0.91
7756,0.84,0.0,0.23333333,0.90909094
7757,0.84,0.01906249984375,0.23333333,0.9068182
7758,0.84,0.0,0.23333333,0.38045454
7759,0.84,0.0,0.23333333,0.0
7760,0.84,0.0,0.23333333,0.62545455
7761,0.84,0.0,0.23333333,0.3590909
7762,0.84,0.0217187506249999,0.23333333,0.0
7763,0.775,0.0,0.23333333,0.21272728
7764,0.43666667,0.0,0.23333333,0.2331818199999999
7765,0.3175,0.0,0.23333333,0.14636363
7766,0.4533333500000001,0.0,0.23333333,0.09409091
7767,0.78333336,0.0,0.205,0.14318182
7768,0.84,0.0,0.19583334,0.0
7769,0.79583335,0.0,0.23166667,0.13863637
7770,0.4508333199999999,0.18453125625,0.23166667,0.69
7771,0.17416666,0.22499998125,0.185,0.8381818
7772,0.51916665,0.310781246875,0.22916667,0.95954543
7773,0.70916665,0.3123437625,0.2325,0.9622727
7774,0.8075,0.3123437625,0.2325,0.96181816
7775,0.84,0.236406259375,0.2325,0.9104546
7776,0.84,0.27671875,0.21333334,0.7790909
7777,0.84,0.26078124875,0.21333334,0.77590907
7778,0.84,0.255781246875,0.2125,0.7763636
7779,0.84,0.1439062485937499,0.2125,0.7754545
7780,0.84,0.1253125018749999,0.21333334,0.77590907
7781,0.84,0.2531250046875,0.2125,0.775
7782,0.84,0.2243749921874999,0.21333334,0.44045454
7783,0.84,0.010781249875,0.2125,0.5713636
7784,0.84,0.0171875,0.17833333,0.5386364
7785,0.84,0.0181249990625,0.2125,0.81045455
7786,0.84,0.0471875009375,0.2125,0.66
7787,0.84,0.0364062510625,0.2125,0.74
7788,0.84,0.18968750625,0.21166667,0.6777273
7789,0.84,0.2109375125,0.1825,0.5427273
7790,0.84,0.1968749956249999,0.038333334,0.6363636
7791,0.8183333,0.204531248125,0.21166667,0.6490909
7792,0.5758333,0.1703125037499999,0.17083333,0.54227275
7793,0.2308333399999999,0.5146874721875,0.004166667,0.37636364
7794,0.0,0.35781248875,0.0,0.7581818
7795,0.06666667,0.3560937596875,0.0,0.6545454
7796,0.28416666,0.495000016875,0.1725,0.6963636
7797,0.095,0.66078127,0.2125,0.95454544
7798,0.0,0.8031249878125,0.055,0.96181816
7799,0.0,0.3146875021874999,0.125,0.91
7800,0.2375,0.7920312375,0.22333333,0.7781818
7801,0.72,0.7953124809375001,0.30833334,0.7763636
7802,0.79833335,0.7949999812499999,0.30833334,0.7763636
7803,0.4333333399999999,0.7949999812499999,0.30833334,0.7763636
7804,0.055833332,0.7949999812499999,0.30833334,0.7763636
7805,0.25833333,0.6560937125000001,0.21166667,0.77590907
7806,0.6641667,0.425625003125,0.29416665,0.77590907
7807,0.4325,0.47328124625,0.22916667,0.73045456
7808,0.0575,0.2857812375,0.0,0.585
7809,0.0,0.6843749625000001,0.0,0.5568182
7810,0.0,0.8381250140625,0.0,0.62045455
7811,0.0,0.8065625146875,0.0,0.66545457
7812,0.0,0.9362500234375,0.0,0.7181818
7813,0.0,0.936875029375,0.0,0.76954544
7814,0.0,0.93671878125,0.0,0.6159091
7815,0.0,0.93671878125,0.0,0.48090908
7816,0.0,0.9365625296875,0.0,0.7209091
7817,0.0,0.93671877625,0.0,0.72
7818,0.0,0.93671877625,0.0,0.9054545
7819,0.0,0.93671877625,0.0,0.90909094
7820,0.0,0.936562523125,0.0,0.96090907
7821,0.0,0.9365625296875,0.0,0.9622727
7822,0.0,0.936562528125,0.0,0.96181816
7823,0.0,0.917500023125,0.0,0.9104546
7824,0.0,0.7973437375,0.0,0.775
7825,0.0,0.7560937737500001,0.0,0.7309091
7826,0.0,0.74703124375,0.0,0.73045456
7827,0.0,0.738750005,0.0,0.73
7828,0.0,0.729218748125,0.0,0.4490909
7829,0.0,0.728906234375,0.0,0.0
7830,0.0,0.737968721875,0.0,0.0
7831,0.0,0.705000005,0.0,0.19227272
7832,0.0,0.6528124875,0.0,0.16681819
7833,0.0,0.80593749875,0.0,0.45863637
7834,0.0,0.928125009375,0.0,0.5345455
7835,0.0,0.925937509375,0.0,0.68
7836,0.0125,0.8667187340625,0.009166666,0.75045455
7837,0.0,0.8779687434375001,0.055833332,0.8872727
7838,0.0,0.885781266875,0.1575,0.8909091
7839,0.0,0.8879687646874999,0.06333333,0.88863635
7840,0.0,0.8800000209375,0.0,0.44454545
7841,0.0,0.935625003125,0.0,0.4959091
7842,0.0,0.936875029375,0.0,0.89863634
7843,0.0,0.93671878125,0.0,0.90909094
7844,0.0,0.9365625296875,0.0,0.9604545
7845,0.0,0.93671878125,0.0,0.9622727
7846,0.0,0.8865625312500001,0.0,0.9613636
7847,0.0,0.74312500375,0.0,0.9104546
7848,0.0,0.8118750031249999,0.0,0.86454546
7849,0.0,0.820468765625,0.0,0.8640909
7850,0.0,0.825312490625,0.0,0.82272726
7851,0.0,0.7953125071875,0.0,0.7772727
7852,0.0,0.780000035625,0.0,0.7581818
7853,0.0,0.7698437734375,0.0,0.63545454
7854,0.0,0.7407812749999999,0.0,0.755
7855,0.0,0.823906215625,0.0,0.5181818
7856,0.0,0.8703125184375,0.0,0.59181815
7857,0.0,0.91687501875,0.0,0.79045457
7858,0.0,0.93625003,0.0,0.95863634
7859,0.0,0.936875029375,0.0,0.9613636
7860,0.0,0.927500025,0.0,0.9104546
7861,0.0,0.936406278125,0.0,0.9095455
7862,0.0275,0.936875029375,0.0,0.9095455
7863,0.33416668,0.936875029375,0.0,0.90909094
7864,0.66333336,0.93671878125,0.0,0.90909094
