,Beauly,Peterhead,Errochty,Denny/Bonnybridge,Neilston,Strathaven,Torness,Eccles,Harker,Stella West,Penwortham,Deeside,Daines,Th. Marsh/Stocksbridge,Thornton/Drax/Eggborough,Keadby,Ratcliffe,Feckenham,Walpole,Bramford,Pelham,Sundon/East Claydon,Melksham,Bramley,London,Kemsley,Sellindge,Lovedean,S.W.Penisula,Netherlands,Belgium,France1,France2,Ireland,N. Ireland
8129,267.7528,377.53098,133.11913,992.25684,1171.9824,340.7471,302.1649,87.03444,410.5395,2486.1018,1261.37,2701.871,2742.9783,2188.5916,1993.4493,715.20917,1728.0624,3517.3738,964.39343,1208.4512,735.5227,2473.1316,3624.5217,1135.0385,7796.377,1359.856,696.91,1880.8403,2283.8223,-0.0,691.0,2044.0,1.0,-0.0,-0.0
8130,270.84244,381.8874,134.65521,1003.70667,1185.5061,344.67905,305.65164,88.03875,415.2768,2514.7896,1275.9252,2733.0483,2774.6301,2213.8462,2016.4521,723.4621,1748.0029,3557.9614,975.5217,1222.3958,744.01,2501.6694,3666.346,1148.1359,7886.341,1375.5476,704.9518,1902.5437,2310.1758,-0.0,50.0,2046.0,1.0,-0.0,92.5
8131,266.2952,375.47577,132.39444,986.85516,1165.6024,338.89215,300.51996,86.56064,408.3046,2472.568,1254.5034,2687.1626,2728.0461,2176.6772,1982.5974,711.31573,1718.6552,3498.2258,959.14343,1201.8727,731.5186,2459.6682,3604.7905,1128.8595,7753.935,1352.4531,693.11615,1870.6013,2271.3896,-0.0,-0.0,2046.5,1.0,-0.0,-0.0
8132,254.24332,358.48264,126.40259,942.19244,1112.85,323.5547,286.91916,82.64311,389.8257,2360.6655,1197.7275,2565.5479,2604.5813,2078.166,1892.8698,679.1232,1640.8729,3339.9045,915.73486,1147.4788,698.41187,2348.3496,3441.6462,1077.77,7403.0103,1291.2444,661.7474,1785.9424,2168.5918,-0.0,-0.0,1944.5,1.0,-0.0,53.5
8133,238.99767,336.9863,118.82288,885.6941,1046.1182,304.1528,269.7141,77.68744,366.4499,2219.1086,1125.906,2411.7053,2448.398,1953.5493,1779.3643,638.3998,1542.4783,3139.6277,860.823,1078.6704,656.53174,2207.5312,3235.2688,1013.1418,6959.0903,1213.8152,622.0658,1678.8488,2038.5527,-0.0,-0.0,1943.5,1.0,-0.0,104.5
8134,216.6779,305.51547,107.72613,802.9799,948.4222,275.74826,244.52576,70.43228,332.22748,2011.8682,1020.7587,2186.4785,2219.7444,1771.1091,1613.191,578.7802,1398.4277,2846.421,780.4316,977.9344,595.2188,2001.372,2933.13,918.5254,6309.187,1100.4581,563.9717,1522.0626,1848.1742,-0.0,-0.0,1892.5,1.0,-0.0,-0.0
8135,191.43169,269.91833,95.17442,709.4208,837.9168,243.61946,216.03485,62.225864,293.518,1777.4554,901.8251,1931.7211,1961.111,1564.7484,1425.2302,511.34366,1235.49,2514.7703,689.49963,863.9904,525.86694,1768.1823,2591.3765,811.5035,5574.0728,972.2383,498.26053,1344.7196,1632.8342,-0.0,-0.0,1790.0,1.0,-0.0,-0.0
8136,171.05069,241.18118,85.041565,633.8915,748.70703,217.68224,193.03444,55.600918,262.26828,1588.2166,805.8112,1726.0581,1752.3191,1398.1556,1273.4915,456.90286,1103.9521,2247.0322,616.09125,772.00464,469.8799,1579.9307,2315.4827,725.1058,4980.6226,868.7278,445.21265,1201.5524,1458.9927,-0.0,-0.0,1632.5,1.0,-0.0,50.5
8137,167.84285,236.65814,83.446724,622.00366,734.666,213.59988,189.41434,54.558193,257.34976,1558.4316,790.6993,1693.6881,1719.4565,1371.935,1249.6088,448.33423,1083.2489,2204.892,604.53723,757.52673,461.06793,1550.3011,2272.0588,711.5074,4887.2173,852.4359,436.86325,1179.0189,1431.6311,-0.0,409.0,1629.0,1.0,-0.0,-0.0
8138,168.17207,237.12234,83.610405,623.2237,736.10706,214.01886,189.78587,54.66521,257.85455,1561.4885,792.25024,1697.0104,1722.8293,1374.6261,1252.0598,449.21365,1085.3738,2209.217,605.7231,759.01263,461.97232,1553.342,2276.5154,712.903,4896.8037,854.108,437.72018,1181.3315,1434.4393,-0.0,206.0,1629.5,1.0,-0.0,-0.0
8139,164.11726,231.40506,81.59447,608.1971,718.3587,208.85863,185.20993,53.34717,251.6374,1523.8394,773.1482,1656.0935,1681.29,1341.4824,1221.8713,438.38263,1059.2042,2155.9504,591.1184,740.712,450.83365,1515.8893,2221.626,695.7141,4778.7363,833.5145,427.16626,1152.8483,1399.8534,-0.0,632.5,1629.0,1.0,-0.0,-0.0
8140,159.94708,225.52512,79.521164,592.743,700.10535,203.55157,180.50378,51.99163,245.24335,1485.1189,753.5027,1614.0126,1638.5687,1307.3956,1190.8239,427.2434,1032.29,2101.1682,576.0982,721.8906,439.37805,1477.3708,2165.175,678.0362,4657.3096,812.3351,416.31204,1123.5547,1364.2834,-0.0,797.5,1629.0,1.0,-0.0,-0.0
8141,157.65376,222.29153,78.381,584.2442,690.06726,200.63306,177.91573,51.246178,241.72705,1463.8253,742.699,1590.8708,1615.075,1288.6501,1173.7498,421.1176,1017.4891,2071.0417,567.83813,711.5402,433.07828,1456.1884,2134.1309,668.3145,4590.533,800.6878,410.343,1107.4452,1344.7223,-0.0,792.0,1632.5,1.0,-0.0,-0.0
8142,161.43845,227.62793,80.26263,598.2697,706.6332,205.44951,182.18681,52.476406,247.53003,1498.9663,760.52844,1629.0618,1653.8469,1319.5859,1201.9271,431.22708,1041.9152,2120.7598,581.4698,728.62164,443.47485,1491.146,2185.3633,684.3583,4700.735,819.90936,420.1938,1134.0309,1377.0042,-0.0,12.0,1129.0,1.0,-0.0,-0.0
8143,186.72968,263.2885,92.836716,691.9957,817.33563,237.6356,210.72853,60.697453,286.30853,1733.797,879.67413,1884.2734,1912.9415,1526.3146,1390.2233,498.78387,1205.1434,2453.0017,672.5639,842.7688,512.95044,1724.7516,2527.7263,791.57104,5437.1606,948.35785,486.0221,1311.6901,1592.728,-0.0,-0.0,2042.5,1.0,-0.0,-0.0
8144,219.0303,308.83237,108.895676,811.6977,958.71893,278.74197,247.1805,71.196945,335.83438,2033.7104,1031.8408,2210.2166,2243.8435,1790.3375,1630.7051,585.06384,1413.6101,2877.3237,788.9045,988.5515,601.68097,2023.1003,2964.974,928.49756,6377.684,1112.4054,570.09454,1538.5872,1868.2393,-0.0,-0.0,1749.0,1.0,-0.0,117.0
8145,230.5785,325.1153,114.637115,854.4938,1009.2666,293.43842,260.2129,74.950745,353.541,2140.9363,1086.2438,2326.7483,2362.1484,1884.7317,1716.6826,615.9109,1488.1416,3029.0283,830.49884,1040.6721,633.4041,2129.7666,3121.3,977.4519,6713.943,1171.0562,600.15234,1619.708,1966.7407,-0.0,-0.0,800.0,1.0,-0.0,163.0
8146,235.16234,331.5785,116.91606,871.48083,1029.3306,299.27188,265.38583,76.44074,360.56924,2183.4973,1107.838,2373.0034,2409.1072,1922.1996,1750.8098,628.15497,1517.7253,3089.2444,847.0089,1061.3604,645.996,2172.1057,3183.3506,996.8833,6847.4136,1194.3363,612.0831,1651.9072,2005.8389,-0.0,-0.0,-0.0,1.0,-0.0,189.5
8147,237.49506,334.8676,118.07582,880.12555,1039.541,302.24054,268.01837,77.199005,364.14597,2205.1567,1118.8273,2396.5425,2433.0046,1941.267,1768.1771,634.38605,1532.7805,3119.8884,855.4109,1071.8887,652.404,2193.652,3214.928,1006.772,6915.3374,1206.1837,618.1548,1668.2935,2025.736,-0.0,-0.0,21.5,1.0,-0.0,172.5
8148,236.96886,334.12567,117.81422,878.17554,1037.2378,301.5709,267.42453,77.02796,363.33914,2200.271,1116.3484,2391.2327,2427.614,1936.966,1764.2595,632.98047,1529.3845,3112.9758,853.5156,1069.5138,650.9585,2188.792,3207.805,1004.5414,6900.0156,1203.5112,616.78516,1664.5972,2021.2477,-0.0,-0.0,249.0,1.0,-0.0,25.0
8149,237.38812,334.71686,118.02266,879.7293,1039.073,302.10446,267.8977,77.164246,363.982,2204.1638,1118.3236,2395.4636,2431.9092,1940.393,1767.381,634.1004,1532.0905,3118.4836,855.02576,1071.406,652.1103,2192.6646,3213.4807,1006.31866,6912.2236,1205.6406,617.87646,1667.5424,2024.824,-0.0,-0.0,171.5,1.0,-0.0,91.5
8150,235.04977,331.4198,116.86011,871.0637,1028.8379,299.12863,265.25882,76.40415,360.39667,2182.4521,1107.3077,2371.8677,2407.954,1921.2795,1749.9718,627.8544,1516.9989,3087.7659,846.6035,1060.8524,645.68677,2171.0662,3181.827,996.4062,6844.136,1193.7648,611.7902,1651.1166,2004.8788,-0.0,-0.0,-0.0,1.0,-0.0,72.5
8151,232.84369,328.3092,115.7633,862.88824,1019.1816,296.32114,262.7692,75.68706,357.01413,2161.9685,1096.9149,2349.6062,2385.354,1903.2471,1733.5472,621.96155,1502.7609,3058.7852,838.6576,1050.8956,639.6266,2150.6892,3151.9634,987.05426,6779.9,1182.5605,606.04816,1635.6199,1986.0618,-0.0,-0.0,-0.0,1.0,-0.0,-0.0
8152,232.0164,327.14273,115.352,859.82245,1015.5604,295.2683,261.8356,75.418144,355.74567,2154.287,1093.0177,2341.258,2376.879,1896.485,1727.388,619.7517,1497.4216,3047.9175,835.6779,1047.1619,637.35406,2143.048,3140.7646,983.5473,6755.811,1178.3589,603.8949,1629.8086,1979.0054,-0.0,-0.0,-0.0,1.0,-0.0,109.0
8153,246.85686,348.06775,122.73025,914.8192,1080.5187,314.15454,278.58337,80.2421,378.5002,2292.0818,1162.9303,2491.0117,2528.9111,2017.7897,1837.8768,659.3929,1593.2012,3242.871,889.1303,1114.1414,678.1211,2280.1235,3341.6572,1046.4579,7187.9326,1253.7302,642.5218,1734.0559,2105.5884,-0.0,-0.0,-0.0,1.0,38.5,370.0
8154,252.41147,355.89975,125.49185,935.4039,1104.8318,321.22345,284.85187,82.04766,387.01697,2343.6567,1189.0978,2547.063,2585.815,2063.1929,1879.2316,674.2301,1629.0503,3315.8403,909.13696,1139.211,693.37976,2331.4294,3416.849,1070.0046,7349.671,1281.9408,656.97943,1773.0746,2152.967,-0.0,-0.0,-0.0,1.0,282.0,455.0
8155,244.45099,344.67548,121.53412,905.9034,1069.9879,311.09277,275.8683,79.46007,374.81134,2269.743,1151.5963,2466.7344,2504.2642,1998.1243,1819.9647,652.96643,1577.6737,3211.266,880.46484,1103.283,671.5121,2257.9016,3309.0894,1036.259,7117.879,1241.5114,636.25977,1717.1558,2085.0674,-0.0,-0.0,-0.0,1.0,448.5,455.0
8156,231.63371,326.60315,115.161736,858.40424,1013.8854,294.7813,261.40372,75.29375,355.1589,2150.734,1091.2148,2337.3965,2372.9585,1893.3569,1724.5388,618.7295,1494.9518,3042.8901,834.2995,1045.4346,636.3028,2139.5132,3135.5842,981.92505,6744.668,1176.4153,602.89886,1627.1204,1975.7412,-0.0,-0.0,-0.0,1.0,413.5,455.0
8157,217.2041,306.25742,107.98773,804.92993,950.7254,276.4179,245.11958,70.603325,333.03427,2016.7539,1023.2376,2191.7883,2225.135,1775.4103,1617.1086,580.1857,1401.8237,2853.3333,782.32684,980.30927,596.6643,2006.2323,2940.253,920.75604,6324.509,1103.1305,565.34125,1525.7589,1852.6625,-0.0,-0.0,-0.0,1.0,441.5,455.0
8158,199.62854,281.47592,99.24967,739.79724,873.79535,254.05093,225.28519,64.8903,306.08606,1853.5638,940.44006,2014.4348,2045.0833,1631.749,1486.2567,533.2388,1288.3921,2622.4495,719.02313,900.98535,548.3839,1843.8936,2702.336,846.251,5812.747,1013.8683,519.5954,1402.2987,1702.7501,-0.0,-0.0,737.5,1.0,292.0,449.5
8159,181.30168,255.63507,90.13807,671.8803,793.5767,230.72784,204.60292,58.933056,277.9859,1683.3977,854.10315,1829.5001,1857.3348,1481.9465,1349.8113,484.28485,1170.1116,2381.696,653.01337,818.27057,498.0396,1674.6152,2454.2485,768.5611,5279.1094,920.7903,471.89404,1273.5609,1546.4294,-0.0,-0.0,1614.0,1.0,51.5,338.0
8160,166.28114,234.45613,82.67029,616.2162,727.8302,211.61243,187.65192,54.050552,254.95523,1543.931,783.34216,1677.9291,1703.4578,1359.1698,1237.9817,444.1627,1073.1698,2184.3765,598.9123,750.4783,456.77786,1535.8762,2250.9182,704.8871,4841.7437,844.5044,432.79843,1168.0486,1418.3104,-0.0,-0.0,208.5,1.0,-0.0,207.5
8161,160.36072,226.10835,79.726814,594.2759,701.9159,204.07799,180.97058,52.126087,245.87758,1488.9596,755.45135,1618.1866,1642.8063,1310.7767,1193.9034,428.34833,1034.9596,2106.602,577.5881,723.75757,440.51434,1481.1915,2170.7744,679.7897,4669.354,814.43585,417.38867,1126.4603,1367.8116,-0.0,-0.0,211.0,1.0,-0.0,15.5
8162,156.51695,220.68863,77.8158,580.0313,685.0913,199.18633,176.63281,50.876648,239.98401,1453.2699,737.3435,1579.3994,1603.429,1279.358,1165.2861,418.081,1010.15216,2056.1077,563.7435,706.4094,429.9554,1445.688,2118.742,663.4954,4557.4316,794.91425,407.38406,1099.4596,1335.0258,-0.0,-0.0,816.0,1.0,-0.0,-0.0
8163,150.96515,212.8606,75.0556,559.4571,660.79047,192.121,170.36748,49.072006,231.47156,1401.7211,711.1893,1523.3766,1546.5538,1233.9779,1123.9523,403.25128,974.3211,1983.1757,543.7471,681.3524,414.7045,1394.4081,2043.5883,639.96063,4395.7754,766.7179,392.93378,1060.4607,1287.6711,-0.0,-0.0,1334.0,1.0,-0.0,-0.0
8164,145.70317,205.44122,72.4395,539.9569,637.75824,185.42453,164.42923,47.361576,223.40349,1352.8633,686.4003,1470.2784,1492.6478,1190.967,1084.7764,389.19574,940.3606,1914.051,524.79443,657.6035,400.24976,1345.8053,1972.3578,617.6544,4242.558,739.9935,379.23785,1023.4978,1242.7887,-0.0,-0.0,1510.5,1.0,-0.0,-0.0
8165,141.79468,199.93027,70.49631,525.47253,620.6504,180.4505,160.0184,46.0911,217.41068,1316.5728,667.9877,1430.8383,1452.6075,1159.0193,1055.6772,378.75555,915.1354,1862.7065,510.71683,639.96326,389.51303,1309.704,1919.4493,601.0858,4128.7515,720.1431,369.0648,996.0424,1209.4508,-0.0,-0.0,1476.5,1.0,-0.0,-0.0
8166,142.4869,200.90628,70.84046,528.0378,623.6803,181.33144,160.79959,46.31611,218.47205,1323.0,671.24866,1437.8234,1459.699,1164.6774,1060.8308,380.60455,919.6029,1871.7999,513.21,643.08746,391.41458,1316.0978,1928.8197,604.02026,4148.907,723.65875,370.8665,1000.90497,1215.3552,-0.0,-0.0,1494.5,1.0,-0.0,-0.0
8167,154.82018,218.29619,76.97221,573.7433,677.66437,197.02698,174.71796,50.325104,237.38239,1437.5153,729.3501,1562.2773,1586.0465,1265.4886,1152.6534,413.54865,999.20123,2033.8179,557.6321,698.75134,425.29434,1430.0155,2095.773,656.30255,4508.0254,786.2967,402.96768,1087.5405,1320.553,-0.0,-0.0,359.5,1.0,-0.0,-0.0
8168,173.22583,244.24812,86.122986,641.9522,758.22784,220.45035,195.48914,56.307957,265.60336,1608.4128,816.05817,1748.0072,1774.602,1415.935,1289.6855,462.71298,1117.9904,2275.6064,623.92566,781.8217,475.85504,1600.0216,2344.927,734.3265,5043.9575,879.77484,450.8741,1216.8318,1477.5457,-0.0,-0.0,326.0,1.0,-0.0,-0.0
8169,191.69057,270.28336,95.30313,710.3801,839.0499,243.94891,216.327,62.310017,293.91495,1779.8591,903.0446,1934.3334,1963.7631,1566.8645,1427.1576,512.03516,1237.1608,2518.1711,690.43207,865.1588,526.57806,1770.5734,2594.8809,812.6009,5581.611,973.55304,498.93436,1346.5381,1635.0424,-0.0,-0.0,-0.0,1.0,-0.0,-0.0
8170,207.74661,292.92236,103.28574,769.8818,909.329,264.38214,234.44661,67.52912,318.53333,1928.9406,978.6839,2096.3535,2128.2483,1698.1055,1546.6967,554.92334,1340.7856,2729.0938,748.2628,937.62476,570.6844,1918.8771,2812.2288,880.66455,6049.128,1055.0981,540.7252,1459.3245,1771.994,-0.0,-0.0,-0.0,1.0,-0.0,38.0
8171,212.35858,299.42523,105.57868,786.9731,929.51605,270.2514,239.6513,69.02826,325.60477,1971.763,1000.41064,2142.8926,2175.4954,1735.8033,1581.0332,567.2426,1370.551,2789.6794,764.8742,958.43994,583.3536,1961.4761,2874.6602,900.2153,6183.418,1078.5212,552.7293,1491.7213,1811.3322,-0.0,-0.0,-0.0,1.0,-0.0,-0.0
8172,211.43,298.11594,105.11702,783.5319,925.45154,269.06967,238.60338,68.72642,324.18097,1963.141,996.03613,2133.5222,2165.9827,1728.2131,1574.1199,564.76227,1364.558,2777.481,761.52966,954.24896,580.80273,1952.899,2862.09,896.2789,6156.38,1073.8052,550.3124,1485.1985,1803.4117,-0.0,-0.0,-0.0,1.0,-0.0,-0.0
8173,212.75534,299.98465,105.77594,788.4434,931.2527,270.75632,240.09906,69.15723,326.2131,1975.4469,1002.2797,2146.8962,2179.56,1739.0464,1583.9872,568.3024,1373.1117,2794.8916,766.3033,960.23065,584.4435,1965.1407,2880.031,901.89716,6194.9707,1080.5363,553.76196,1494.5084,1814.7163,-0.0,-0.0,-0.0,1.0,-0.0,-0.0
8174,210.83626,297.27878,104.82183,781.3316,922.8527,268.3141,237.93333,68.533424,323.27063,1957.6282,993.2391,2127.531,2159.9001,1723.3601,1569.6995,563.1763,1360.7261,2769.6814,759.3912,951.5693,579.17175,1947.415,2854.0527,893.76196,6139.092,1070.7898,548.76697,1481.0278,1798.3474,-0.0,-0.0,-0.0,1.0,-0.0,-0.0
8175,208.88062,294.5213,103.84953,774.0842,914.2926,265.8253,235.72635,67.89773,320.27206,1939.4698,984.0261,2107.7966,2139.8655,1707.3746,1555.1394,557.95245,1348.1045,2743.9907,752.3473,942.7428,573.7995,1929.3514,2827.5796,885.4717,6082.1475,1060.8574,543.6768,1467.2903,1781.6665,-0.0,-0.0,326.5,1.0,-0.0,-0.0
8176,213.75708,301.39713,106.27398,792.15576,935.63745,272.03116,241.22955,69.48285,327.74905,1984.7482,1006.9989,2157.0046,2189.8223,1747.2346,1591.4453,570.9783,1379.5769,2808.051,769.9114,964.75183,587.1953,1974.3936,2893.5913,906.1437,6224.1396,1085.6239,556.3693,1501.5452,1823.2607,-0.0,213.0,-0.0,1.0,-0.0,-0.0
8177,229.68932,323.86154,114.19504,851.19855,1005.3746,292.30682,259.20944,74.66171,352.1776,2132.68,1082.0549,2317.7756,2353.0393,1877.4635,1710.0625,613.5357,1482.4027,3017.3474,827.2962,1036.6589,630.9615,2121.5537,3109.2632,973.6825,6688.0513,1166.5402,597.83795,1613.4619,1959.1562,-0.0,-0.0,-0.0,1.0,-0.0,-0.0
8178,235.83205,332.52277,117.24902,873.9627,1032.2618,300.12418,266.14163,76.65843,361.5961,2189.7156,1110.9929,2379.7612,2415.968,1927.6737,1755.7958,629.9439,1522.0476,3098.042,849.4211,1064.3829,647.8357,2178.2915,3192.4163,999.7223,6866.914,1197.7377,613.8263,1656.6117,2011.5511,-0.0,-0.0,-0.0,1.0,-0.0,-0.0
8179,226.88669,319.90985,112.80164,840.8124,993.1071,288.74014,256.0466,73.7507,347.88037,2106.6575,1068.8518,2289.4946,2324.328,1854.555,1689.1967,606.04944,1464.3147,2980.53,817.20166,1024.0098,623.2626,2095.6667,3071.3245,961.80176,6606.445,1152.3063,590.5432,1593.7747,1935.251,-0.0,-0.0,400.0,1.0,-0.0,-0.0
8180,213.20274,300.6155,105.998375,790.1015,933.21106,271.3257,240.60397,69.302666,326.8991,1979.6011,1004.38745,2151.411,2184.1433,1742.7035,1587.3181,569.49756,1375.9993,2800.769,767.91473,962.24994,585.67255,1969.2733,2886.0874,903.79376,6207.9985,1082.8086,554.9265,1497.6512,1818.5325,-0.0,-0.0,-0.0,1.0,-0.0,-0.0
8181,202.31581,285.26495,100.5857,749.7559,885.5578,257.4708,228.31783,65.76381,310.2064,1878.5153,953.0997,2041.5519,2072.6128,1653.7145,1506.2637,540.4169,1305.7356,2657.7512,728.70215,913.11383,555.76587,1868.7147,2738.713,857.64264,5890.9946,1027.5162,526.58984,1421.1755,1725.6714,-0.0,-0.0,-0.0,1.0,-0.0,-0.0
8182,187.78488,264.77637,93.361336,695.9062,821.9544,238.97847,211.91936,61.040455,287.92645,1743.5947,884.6452,1894.9215,1923.7516,1534.9398,1398.0793,501.6025,1211.9537,2466.8635,676.36456,847.53125,515.8491,1734.4982,2542.0105,796.0442,5467.8857,953.717,488.76862,1319.1024,1601.7285,-0.0,-0.0,1635.0,1.0,-0.0,-0.0
8183,174.80724,246.47789,86.90921,647.81274,765.1498,222.46288,197.27379,56.822,268.0281,1623.0963,823.5081,1763.9651,1790.8027,1428.8613,1301.4592,466.93716,1128.1967,2296.3806,629.6216,788.9591,480.19922,1614.6284,2366.3342,741.0303,5090.005,887.8064,454.9902,1227.9404,1491.0344,-0.0,-0.0,1630.5,1.0,-0.0,-0.0
8184,164.05536,231.31778,81.56369,607.9677,718.0877,208.77985,185.14006,53.32705,251.54248,1523.2645,772.85657,1655.4689,1680.6558,1340.9764,1221.4104,438.21725,1058.8047,2155.1372,590.89545,740.43256,450.6636,1515.3175,2220.788,695.4517,4776.9336,833.2001,427.00513,1152.4135,1399.3253,528.0,-0.0,1423.5,1.0,-0.0,-0.0
8185,163.75146,230.88928,81.4126,606.8415,716.7575,208.3931,184.7971,53.228264,251.07652,1520.4427,771.4249,1652.4022,1677.5425,1338.4923,1219.1478,437.4055,1056.8433,2151.145,589.80084,739.061,449.82877,1512.5105,2216.6743,694.16345,4768.085,831.6567,426.21414,1150.2787,1396.7332,666.0,-0.0,1421.0,1.0,-0.0,-0.0
8186,164.06099,231.32571,81.56648,607.9885,718.11237,208.787,185.14642,53.328876,251.55112,1523.3168,772.8831,1655.5256,1680.7135,1341.0223,1221.4523,438.2323,1058.841,2155.2112,590.9157,740.458,450.67905,1515.3694,2220.8643,695.4756,4777.0977,833.2287,427.01978,1152.453,1399.3734,1.5,-0.0,1421.0,1.0,-0.0,-0.0
8187,158.1884,223.04538,78.6468,586.2255,692.4074,201.31345,178.51907,51.419964,242.54681,1468.7894,745.21765,1596.2659,1620.5521,1293.0203,1177.7302,422.54572,1020.9396,2078.065,569.7638,713.9532,434.54694,1461.1266,2141.3682,670.58093,4606.1006,803.40314,411.73453,1111.2008,1349.2826,-0.0,388.0,1419.0,1.0,-0.0,-0.0
8188,150.99048,212.8963,75.06819,559.5509,660.9013,192.15323,170.39606,49.08024,231.51038,1401.9562,711.30853,1523.6322,1546.8134,1234.1849,1124.1409,403.3189,974.48456,1983.5084,543.83826,681.46674,414.77408,1394.642,2043.931,640.068,4396.5127,766.8465,392.9997,1060.6387,1287.8872,-0.0,-0.0,1419.0,1.0,-0.0,-0.0
8189,146.59236,206.69498,72.88158,543.25214,641.6503,186.55612,165.4327,47.65061,224.76686,1361.1195,690.5893,1479.2512,1501.7571,1198.2351,1091.3965,391.5709,946.09937,1925.732,527.99713,661.6167,402.69238,1354.0183,1984.3947,621.4238,4268.4497,744.5095,381.55225,1029.7439,1250.3732,125.0,-0.0,1420.0,1.0,-0.0,-0.0
8190,146.10837,206.01256,72.64095,541.4585,639.53186,185.94019,164.8865,47.493286,224.02477,1356.6256,688.30927,1474.3673,1496.799,1194.279,1087.7931,390.27808,942.97577,1919.374,526.2539,659.4323,401.36285,1349.548,1977.843,619.37213,4254.357,742.0514,380.2925,1026.3441,1246.2449,566.0,-0.0,1419.5,1.0,-0.0,-0.0
8191,153.66086,216.66154,76.39583,569.447,672.58984,195.5516,173.40964,49.94826,235.60481,1426.7509,723.8886,1550.5787,1574.1699,1256.0125,1144.0221,410.45193,991.71906,2018.5883,553.4565,693.519,422.10965,1419.3074,2080.0796,651.38806,4474.2686,780.40875,399.9502,1079.3969,1310.6644,791.5,-0.0,1420.0,1.0,-0.0,-0.0
8192,159.51375,224.91411,79.305725,591.1371,698.20856,203.0001,180.01476,51.850773,244.57892,1481.0953,751.46124,1609.6398,1634.1295,1303.8535,1187.5975,426.0859,1029.4933,2095.4756,574.5374,719.9349,438.18768,1473.3683,2159.309,676.1992,4644.692,810.1343,415.18414,1120.5107,1360.5872,693.5,-0.0,1421.5,1.0,-0.0,-0.0
8193,173.35245,244.42665,86.185936,642.4215,758.7821,220.6115,195.63203,56.349117,265.79752,1609.5886,816.6547,1749.285,1775.8993,1416.9701,1290.6283,463.0512,1118.8076,2277.2698,624.3818,782.39325,476.2029,1601.1912,2346.641,734.8633,5047.6445,880.4179,451.2037,1217.7212,1478.6257,715.5,-0.0,-0.0,1.0,-0.0,-0.0
8194,193.5421,272.89404,96.22366,717.2417,847.15436,246.30522,218.4165,62.91187,296.75388,1797.0508,911.76715,1953.0171,1982.7311,1581.9989,1440.9425,516.9809,1249.1105,2542.4941,697.10095,873.5154,531.6643,1787.6754,2619.9448,820.44977,5635.5234,982.9566,503.75354,1359.5443,1650.8352,-0.0,-0.0,-0.0,1.0,-0.0,-0.0
8195,207.28232,292.26773,103.05491,768.1612,907.29675,263.79126,233.92264,67.3782,317.82144,1924.6296,976.49664,2091.6685,2123.492,1694.3104,1543.24,553.68317,1337.7892,2722.9946,746.5905,935.52924,569.409,1914.5886,2805.9438,878.69635,6035.6084,1052.7401,539.5167,1456.063,1768.0337,-0.0,-0.0,-0.0,1.0,-0.0,-0.0
8196,211.23302,297.8382,105.01909,782.80194,924.58936,268.819,238.38109,68.66239,323.87897,1961.3121,995.1082,2131.5347,2163.9646,1726.6031,1572.6533,564.2361,1363.2867,2774.8936,760.8202,953.36,580.26166,1951.0797,2859.4236,895.44385,6150.6445,1072.8048,549.7997,1483.8148,1801.7316,-0.0,-0.0,-0.0,1.0,-0.0,-0.0
8197,216.59348,305.39645,107.68416,802.6671,948.0527,275.6408,244.43048,70.40484,332.09802,2011.0844,1020.361,2185.6267,2218.8796,1770.4191,1612.5626,578.5547,1397.8829,2845.312,780.1275,977.5534,594.98694,2000.5923,2931.9873,918.16754,6306.729,1100.0293,563.75195,1521.4696,1847.4541,-0.0,-0.0,-0.0,1.0,-0.0,-0.0
8198,215.58047,303.9681,107.18052,798.913,943.61865,274.35165,243.2873,70.07556,330.54483,2001.6786,1015.58887,2175.4045,2208.502,1762.1389,1605.0206,575.8488,1391.3451,2832.0044,776.4789,972.9814,592.2042,1991.2356,2918.2744,913.8733,6277.233,1094.8845,561.1153,1514.3538,1838.8136,-0.0,-0.0,-0.0,1.0,-0.0,-0.0
8199,213.29842,300.7504,106.045944,790.456,933.6298,271.44745,240.71193,69.33376,327.04578,1980.4895,1004.83813,2152.3765,2185.1235,1743.4855,1588.0304,569.7531,1376.6167,2802.026,768.25934,962.68176,585.9353,1970.157,2887.3826,904.19934,6210.784,1083.2944,555.17554,1498.3234,1819.3486,-0.0,-0.0,-0.0,1.0,-0.0,-0.0
8200,218.35498,307.88016,108.55992,809.19495,955.76294,277.88254,246.41837,70.977425,334.7989,2027.44,1028.6593,2203.4016,2236.925,1784.8174,1625.6771,583.25995,1409.2515,2868.4521,786.4721,985.50354,599.8258,2016.8625,2955.8323,925.63477,6358.02,1108.9756,568.3368,1533.8433,1862.479,-0.0,-0.0,-0.0,1.0,-0.0,-0.0
8201,235.78983,332.46326,117.228035,873.8063,1032.0771,300.07043,266.094,76.644714,361.53137,2189.3237,1110.7941,2379.3354,2415.5356,1927.3286,1755.4816,629.8311,1521.7751,3097.4875,849.26904,1064.1925,647.7197,2177.9016,3191.8447,999.54333,6865.685,1197.5233,613.71643,1656.3152,2011.1912,-0.0,-0.0,-0.0,1.0,-0.0,-0.0
